# Matter power spectrum P(k) at redshift z=1
# for k=2.84024e-05 to 11.3219 h/Mpc,
# number of wavenumbers equal to 118
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.840244147227e-05       1.881949909109e+03 
       3.575655532644e-05       1.234896977431e+03 
       4.501483613868e-05       8.913584710155e+02 
       5.667032112274e-05       7.141144590615e+02 
       7.134370735595e-05       6.342232011779e+02 
       8.981640616201e-05       6.176007043758e+02 
       1.130721561134e-04       6.483373209870e+02 
       1.423494106975e-04       7.204094363955e+02 
       1.792072904810e-04       8.336176285671e+02 
       2.256086119653e-04       9.916651528792e+02 
       2.840244147227e-04       1.201326105027e+03 
       3.575655532644e-04       1.472161763493e+03 
       4.501483613868e-04       1.816487344833e+03 
       5.667032112274e-04       2.249404574117e+03 
       7.134370735595e-04       2.788769055168e+03 
       8.981640616201e-04       3.454963971961e+03 
       1.130721561134e-03       4.270219563772e+03 
       1.423494106975e-03       5.256968092500e+03 
       1.792072904810e-03       6.434857506134e+03 
       2.256086119653e-03       7.816271322301e+03 
       2.840244147227e-03       9.400090140307e+03 
       3.575655532644e-03       1.116340618014e+04 
       4.501483613868e-03       1.303528776411e+04 
       5.667032112274e-03       1.494033107201e+04 
       7.134370735595e-03       1.671151204191e+04 
       8.981640616201e-03       1.812611004887e+04 
       1.130721561134e-02       1.889601764288e+04 
       1.423494106901e-02       1.870157438715e+04 
       1.792072707752e-02       1.730062983638e+04 
       2.256010187891e-02       1.474880433395e+04 
       2.834213912764e-02       1.166302576175e+04 
       3.457230119317e-02       9.300855535774e+03 
       3.922093676092e-02       8.225617905500e+03 
       4.275920889616e-02       7.692323658041e+03 
       4.578357999751e-02       7.355206556007e+03 
       4.853620882931e-02       7.094201485351e+03 
       5.113278653790e-02       6.855158052112e+03 
       5.363778967036e-02       6.609922972066e+03 
       5.609134299436e-02       6.343898995957e+03 
       5.852055799806e-02       6.051259615856e+03 
       6.094497813523e-02       5.732634362594e+03 
       6.337946023408e-02       5.393573330098e+03 
       6.583581742621e-02       5.043174245125e+03 
       6.832381282396e-02       4.692671626374e+03 
       7.085178979892e-02       4.353990169823e+03 
       7.342708764033e-02       4.038358246843e+03 
       7.605632463441e-02       3.755111744054e+03 
       7.874559604324e-02       3.510791406911e+03 
       8.150061561153e-02       3.308575410942e+03 
       8.432681848887e-02       3.148022195291e+03 
       8.722943710013e-02       3.025067727612e+03 
       9.021355761700e-02       2.932250791898e+03 
       9.328416224874e-02       2.859227953247e+03 
       9.644616100919e-02       2.793723988700e+03 
       9.970441559802e-02       2.723058811846e+03 
       1.030637573610e-01       2.636224665825e+03 
       1.065290008459e-01       2.526172860377e+03 
       1.101049541737e-01       2.391651698849e+03 
       1.137964272441e-01       2.237830681173e+03 
       1.176082386689e-01       2.075228221624e+03 
       1.215452222404e-01       1.917078858288e+03 
       1.256122336895e-01       1.775928730595e+03 
       1.298141584571e-01       1.660527024158e+03 
       1.341559211800e-01       1.573824405966e+03 
       1.386424975795e-01       1.512371501134e+03 
       1.432789294327e-01       1.467121469186e+03 
       1.480703433004e-01       1.425703977864e+03 
       1.530219736827e-01       1.376142824489e+03 
       1.581391912818e-01       1.311186043363e+03 
       1.634275370619e-01       1.231312943096e+03 
       1.688927628335e-01       1.144421174926e+03 
       1.745408791426e-01       1.061927695270e+03 
       1.803782113361e-01       9.933354792731e+02 
       1.864114648119e-01       9.421110199288e+02 
       1.926478006536e-01       9.045790084674e+02 
       1.990949231258e-01       8.720727077036e+02 
       2.057611808713e-01       8.356179662845e+02 
       2.126556841519e-01       7.910750284052e+02 
       2.197884411304e-01       7.413603929625e+02 
       2.271705170666e-01       6.937453998573e+02 
       2.348142214513e-01       6.542494137525e+02 
       2.427333296334e-01       6.235134808334e+02 
       2.509433475412e-01       5.969819946177e+02 
       2.594618308487e-01       5.690349174805e+02 
       2.683087736945e-01       5.378040418699e+02 
       2.775070872249e-01       5.062533937304e+02 
       2.870831954695e-01       4.784289359413e+02 
       2.970677863100e-01       4.550811393697e+02 
       3.074967700987e-01       4.333877476806e+02 
       3.184125202000e-01       4.107562962821e+02 
       3.298655022141e-01       3.878621802711e+02 
       3.419164482780e-01       3.669347760509e+02 
       3.546393104256e-01       3.481403622206e+02 
       3.681253513911e-01       3.297293632257e+02 
       3.824889364054e-01       3.112563149600e+02 
       3.978759387449e-01       2.938309454508e+02 
       4.144762876301e-01       2.773652802222e+02 
       4.325433175193e-01       2.609957032786e+02 
       4.524247494828e-01       2.450408263211e+02 
       4.746145286161e-01       2.294558689200e+02 
       4.998441661396e-01       2.138150156799e+02 
       5.292538231027e-01       1.981137388362e+02 
       5.647363949300e-01       1.819314113308e+02 
       6.096864003491e-01       1.648657246011e+02 
       6.707489877351e-01       1.462211275401e+02 
       7.618345522189e-01       1.250892053659e+02 
       9.090643947526e-01       1.012809906966e+02 
       1.132666278069e+00       7.817569813675e+01 
       1.425353715792e+00       5.948304506820e+01 
       1.794407771150e+00       4.478236282941e+01 
       2.259025530573e+00       3.315859755490e+01 
       2.843944646327e+00       2.401913489687e+01 
       3.580314184997e+00       1.695109302272e+01 
       4.507348509700e+00       1.162237207557e+01 
       5.674415578674e+00       7.734696789619e+00 
       7.143665969074e+00       5.003397686892e+00 
       8.993342621836e+00       3.156266832403e+00 
       1.132194756360e+01       1.949383402876e+00 
