# Matter power spectrum P(k) at redshift z=0.5
# for k=0.000138499 to 11.0164 h/Mpc,
# number of wavenumbers equal to 111
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.384985458056e-04       6.196352550131e+02 
       1.743593388113e-04       1.148558971942e+03 
       2.195054024131e-04       1.770765683598e+03 
       2.763409291240e-04       2.489330726943e+03 
       3.478926179930e-04       3.322206445924e+03 
       4.379708573670e-04       4.294839470556e+03 
       5.513726419646e-04       5.435715684069e+03 
       6.941370303373e-04       6.772925261489e+03 
       8.738667467590e-04       8.330500150569e+03 
       1.100133054017e-03       1.012286256325e+04 
       1.384985458056e-03       1.214657466801e+04 
       1.743593388113e-03       1.437097127213e+04 
       2.195054024131e-03       1.672843799972e+04 
       2.763409291240e-03       1.910849581352e+04 
       3.478926179930e-03       2.135618489460e+04 
       4.379708573670e-03       2.327600498497e+04 
       5.513726419646e-03       2.464932306811e+04 
       6.941370303373e-03       2.525384926804e+04 
       8.738667467590e-03       2.488804343670e+04 
       1.100133054017e-02       2.339564559708e+04 
       1.384985458056e-02       2.070291798713e+04 
       1.743593387955e-02       1.689737052969e+04 
       2.195053656768e-02       1.236923365629e+04 
       2.763282610379e-02       7.930954372098e+03 
       3.469743123283e-02       4.638968158390e+03 
       4.215268343146e-02       3.133548509815e+03 
       4.764144192443e-02       2.745932883478e+03 
       5.185741820320e-02       2.643140138370e+03 
       5.548029265556e-02       2.599899533095e+03 
       5.878723149316e-02       2.549680220094e+03 
       6.191217279917e-02       2.467214927932e+03 
       6.493037897260e-02       2.344413404662e+03 
       6.788896825961e-02       2.183100925171e+03 
       7.081992443948e-02       1.991566328283e+03 
       7.374638903013e-02       1.781998104021e+03 
       7.668600884773e-02       1.568138434461e+03 
       7.965285277139e-02       1.363160218520e+03 
       8.265857494855e-02       1.177982545043e+03 
       8.571315462661e-02       1.020238617858e+03 
       8.882538516160e-02       8.939802969980e+02 
       9.200320767369e-02       8.000085203308e+02 
       9.525394475648e-02       7.365463516732e+02 
       9.858446773088e-02       6.999022419594e+02 
       1.020013184131e-01       6.848655096831e+02 
       1.055107989435e-01       6.848171668471e+02 
       1.091190386803e-01       6.918205989704e+02 
       1.128320443100e-01       6.971116028864e+02 
       1.166557374920e-01       6.922887550111e+02 
       1.205959831581e-01       6.710999132124e+02 
       1.246586107985e-01       6.312175110165e+02 
       1.288494305348e-01       5.751270047249e+02 
       1.331742454343e-01       5.094925568980e+02 
       1.376388612845e-01       4.430842502443e+02 
       1.422490948966e-01       3.841321319786e+02 
       1.470107819081e-01       3.382469924990e+02 
       1.519297849924e-01       3.075682462905e+02 
       1.570120033463e-01       2.909565749482e+02 
       1.622633843006e-01       2.846097145153e+02 
       1.676899378836e-01       2.828278240796e+02 
       1.732977551579e-01       2.792642861514e+02 
       1.790930311428e-01       2.689146956356e+02 
       1.850820931349e-01       2.501463118919e+02 
       1.912714352423e-01       2.253523869458e+02 
       1.976677599745e-01       1.994967040653e+02 
       2.042780277626e-01       1.774514350607e+02 
       2.111095153603e-01       1.618579774415e+02 
       2.181698841872e-01       1.524549605799e+02 
       2.254672598409e-01       1.466664740392e+02 
       2.330103242482e-01       1.410057973067e+02 
       2.408084222580e-01       1.329175735285e+02 
       2.488716849349e-01       1.221476488090e+02 
       2.572111724218e-01       1.105440636965e+02 
       2.658390400508e-01       1.004116860938e+02 
       2.747687324541e-01       9.285484518006e+01 
       2.840152118410e-01       8.729273166249e+01 
       2.935952284939e-01       8.221718353056e+01 
       3.035276440447e-01       7.650599560943e+01 
       3.138338214865e-01       7.023722482706e+01 
       3.245381004933e-01       6.430219432956e+01 
       3.356683829954e-01       5.933967848895e+01 
       3.472568628780e-01       5.516962649517e+01 
       3.593409463389e-01       5.118935211469e+01 
       3.719644277356e-01       4.712623240645e+01 
       3.851790126292e-01       4.322432572854e+01 
       3.990463200034e-01       3.974668848459e+01 
       4.136405572450e-01       3.660016580999e+01 
       4.290521579231e-01       3.357064806177e+01 
       4.453928273226e-01       3.066225601671e+01 
       4.628026966721e-01       2.797540460780e+01 
       4.814607236513e-01       2.546896398312e+01 
       5.016002486661e-01       2.307215717649e+01 
       5.235330372172e-01       2.080695425093e+01 
       5.476878767131e-01       1.866210093349e+01 
       5.746753549114e-01       1.660543127913e+01 
       6.054024202302e-01       1.462985916025e+01 
       6.412878710613e-01       1.271021333973e+01 
       6.846978794718e-01       1.082459848800e+01 
       7.398987553236e-01       8.942248672639e+00 
       8.152890715340e-01       7.032837372443e+00 
       9.284732334294e-01       5.087537892088e+00 
       1.111769099298e+00       3.235550121828e+00 
       1.387322737641e+00       1.845149597987e+00 
       1.745980022015e+00       1.023715537179e+00 
       2.198053297837e+00       5.643934994115e-01 
       2.767185144350e+00       3.095928807564e-01 
       3.483679697360e+00       1.690363475311e-01 
       4.385692897558e+00       9.189717388156e-02 
       5.521260237061e+00       4.976122825871e-02 
       6.950854817565e+00       2.684490765397e-02 
       8.750607763524e+00       1.443140772240e-02 
       1.101636248214e+01       7.732197819550e-03 
