# Matter power spectrum P(k) at redshift z=1
# for k=1.04895e-05 to 10.5002 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.048952935429e-05       1.796909358201e+01 
       1.320553506188e-05       2.242825901513e+01 
       1.662478366574e-05       2.799397086361e+01 
       2.092936262238e-05       3.494081719354e+01 
       2.634850645797e-05       4.361145448994e+01 
       3.317080434276e-05       5.443355149765e+01 
       4.175956851675e-05       6.794077302886e+01 
       5.257218199130e-05       8.479899030501e+01 
       6.618445586232e-05       1.058388600384e+02 
       8.332129335084e-05       1.320962730466e+02 
       1.048952935429e-04       1.648624084177e+02 
       1.320553506188e-04       2.057453704852e+02 
       1.662478366574e-04       2.567454742203e+02 
       2.092936262238e-04       3.203460574461e+02 
       2.634850645797e-04       3.996208237442e+02 
       3.317080434276e-04       4.983567100754e+02 
       4.175956851675e-04       6.211874037249e+02 
       5.257218199130e-04       7.737266053684e+02 
       6.618445586232e-04       9.626828234693e+02 
       8.332129335084e-04       1.195931456331e+03 
       1.048952935429e-03       1.482512776371e+03 
       1.320553506188e-03       1.832488601350e+03 
       1.662478366574e-03       2.256452683566e+03 
       2.092936262238e-03       2.764622584883e+03 
       2.634850645797e-03       3.365237020320e+03 
       3.317080434276e-03       4.062182526423e+03 
       4.175956851675e-03       4.851801583825e+03 
       5.257218199130e-03       5.718578226648e+03 
       6.618445586232e-03       6.630030521134e+03 
       8.332129335084e-03       7.530765095593e+03 
       1.048952935429e-02       8.337472079560e+03 
       1.320553506188e-02       8.935768719020e+03 
       1.662478366570e-02       9.185604100547e+03 
       2.092936241965e-02       8.949733329396e+03 
       2.634835964177e-02       8.163761122534e+03 
       3.315129215666e-02       6.948122236651e+03 
       4.113363414320e-02       5.723149669085e+03 
       4.779752712853e-02       5.013536367656e+03 
       5.264261171306e-02       4.652399550157e+03 
       5.664864365006e-02       4.419382325879e+03 
       6.023045537264e-02       4.239044207974e+03 
       6.357380939187e-02       4.079477337784e+03 
       6.677737274128e-02       3.924799063926e+03 
       6.990045540572e-02       3.766678636325e+03 
       7.298208950891e-02       3.601106184989e+03 
       7.604982467669e-02       3.427203671822e+03 
       7.912424036701e-02       3.246622772434e+03 
       8.222145759361e-02       3.062180832862e+03 
       8.535462925978e-02       2.878100978185e+03 
       8.853487088631e-02       2.699167945489e+03 
       9.177186662221e-02       2.529985081849e+03 
       9.507427762607e-02       2.374621764774e+03 
       9.845002520078e-02       2.236076878505e+03 
       1.019064917354e-01       2.116119522239e+03 
       1.054506660359e-01       2.014874053913e+03 
       1.090892500023e-01       1.930869580046e+03 
       1.128287377961e-01       1.861124571119e+03 
       1.166754750228e-01       1.801198424522e+03 
       1.206357031540e-01       1.745872354236e+03 
       1.247155929192e-01       1.689687268625e+03 
       1.289212694108e-01       1.627788297727e+03 
       1.332588309964e-01       1.556932242700e+03 
       1.377343636944e-01       1.476303585712e+03 
       1.423539523817e-01       1.387778946408e+03 
       1.471236900090e-01       1.295692572167e+03 
       1.520496858811e-01       1.205603294903e+03 
       1.571380739747e-01       1.123042174284e+03 
       1.623950222231e-01       1.052129646542e+03 
       1.678267436606e-01       9.945375940904e+02 
       1.734395103066e-01       9.490018842139e+02 
       1.792396706491e-01       9.116358766743e+02 
       1.852336715849e-01       8.770906119774e+02 
       1.914280856667e-01       8.401571748276e+02 
       1.978296445090e-01       7.970313306411e+02 
       2.044452792232e-01       7.476169627269e+02 
       2.112821687797e-01       6.954638700494e+02 
       2.183477972590e-01       6.456879204855e+02 
       2.256500210468e-01       6.023407580454e+02 
       2.331971471826e-01       5.670054420929e+02 
       2.409980242846e-01       5.385068489077e+02 
       2.490621477841e-01       5.132409080784e+02 
       2.573997816229e-01       4.870417278650e+02 
       2.660220991323e-01       4.579077283409e+02 
       2.749413465728e-01       4.268039731950e+02 
       2.841710338096e-01       3.967110374118e+02 
       2.937261579277e-01       3.705562002930e+02 
       3.036234673389e-01       3.487922916157e+02 
       3.138817762720e-01       3.294241615221e+02 
       3.245223426731e-01       3.100712237155e+02 
       3.355693267969e-01       2.896689514252e+02 
       3.470503536110e-01       2.694248948049e+02 
       3.589972102587e-01       2.510482787154e+02 
       3.714467212903e-01       2.349629595584e+02 
       3.844418608136e-01       2.200151810749e+02 
       3.980331846930e-01       2.050536317666e+02 
       4.122807015519e-01       1.903084776400e+02 
       4.272563553630e-01       1.766104296851e+02 
       4.430473761577e-01       1.640522479717e+02 
       4.597608884512e-01       1.520586290099e+02 
       4.775303841943e-01       1.403001724404e+02 
       4.965250325799e-01       1.291408975550e+02 
       5.169634353671e-01       1.186741844905e+02 
       5.391345875546e-01       1.084935722492e+02 
       5.634309783251e-01       9.867659885760e+01 
       5.904030852865e-01       8.923683880198e+01 
       6.208535829724e-01       7.998542701135e+01 
       6.560098725045e-01       7.092017813835e+01 
       6.978621594555e-01       6.188480429204e+01 
       7.498789433705e-01       5.276075278319e+01 
       8.186428929754e-01       4.335106398939e+01 
       9.177131525197e-01       3.347226353051e+01 
       1.074671040712e+00       2.329958018316e+01 
       1.323947192616e+00       1.432039546428e+01 
       1.664209890193e+00       8.316998116118e+00 
       2.095069692973e+00       4.769385108749e+00 
       2.637536310743e+00       2.712012236620e+00 
       3.320461486042e+00       1.530608905110e+00 
       4.180213343662e+00       8.579356196670e-01 
       5.262576805057e+00       4.778967219310e-01 
       6.625191671405e+00       2.646975847543e-01 
       8.340622153139e+00       1.458433094381e-01 
       1.050022117876e+01       7.997326239857e-02 
