# Matter power spectrum P(k) at redshift z=0
# for k=2.09678e-07 to 10.5195 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.096775039247e-07       1.149063991528e+00 
       2.639683379724e-07       1.433323478951e+00 
       3.323164485825e-07       1.787904076464e+00 
       4.183616218777e-07       2.230202066625e+00 
       5.266860771013e-07       2.781917284562e+00 
       6.630584865010e-07       3.470117745502e+00 
       8.347411781618e-07       4.328567642044e+00 
       1.050876881459e-06       5.399383865218e+00 
       1.322975610736e-06       6.735102318113e+00 
       1.665527615539e-06       8.401255396115e+00 
       2.096775039247e-06       1.047958708016e+01 
       2.639683379724e-06       1.307206336939e+01 
       3.323164485825e-06       1.630587478102e+01 
       4.183616218777e-06       2.033967629759e+01 
       5.266860771013e-06       2.537137079083e+01 
       6.630584865010e-06       3.164781758260e+01 
       8.347411781618e-06       3.947694204288e+01 
       1.050876881459e-05       4.924283950401e+01 
       1.322975610736e-05       6.142461289551e+01 
       1.665527615539e-05       7.661986506050e+01 
       2.096775039247e-05       9.557399194890e+01 
       2.639683379724e-05       1.192167012525e+02 
       3.323164485825e-05       1.487075232570e+02 
       4.183616218777e-05       1.854924976333e+02 
       5.266860771013e-05       2.313747205518e+02 
       6.630584865010e-05       2.886020228305e+02 
       8.347411781618e-05       3.599757073708e+02 
       1.050876881459e-04       4.489849514133e+02 
       1.322975610736e-04       5.599720540294e+02 
       1.665527615539e-04       6.983339270958e+02 
       2.096775039247e-04       8.707646168609e+02 
       2.639683379724e-04       1.085541430047e+03 
       3.323164485825e-04       1.352852393906e+03 
       4.183616218777e-04       1.685154478263e+03 
       5.266860771013e-04       2.097540681638e+03 
       6.630584865010e-04       2.608081260426e+03 
       8.347411781618e-04       3.238083267304e+03 
       1.050876881459e-03       4.012144719862e+03 
       1.322975610736e-03       4.957730269312e+03 
       1.665527615539e-03       6.103919777398e+03 
       2.096775039247e-03       7.479014999073e+03 
       2.639683379724e-03       9.106404156903e+03 
       3.323164485825e-03       1.099831999234e+04 
       4.183616218777e-03       1.314725773061e+04 
       5.266860771013e-03       1.551416028205e+04 
       6.630584865010e-03       1.801400906026e+04 
       8.347411781618e-03       2.049975298728e+04 
       1.050876881459e-02       2.274593449999e+04 
       1.322975610736e-02       2.443886902341e+04 
       1.665527615533e-02       2.519071787210e+04 
       2.096775009916e-02       2.461661550289e+04 
       2.639664050194e-02       2.253014693849e+04 
       3.320785378913e-02       1.925812053594e+04 
       4.112461838577e-02       1.597538586389e+04 
       4.760562663273e-02       1.409393633731e+04 
       5.234431216609e-02       1.311889891927e+04 
       5.628311617106e-02       1.248124414846e+04 
       5.981468658956e-02       1.198402670169e+04 
       6.311653116839e-02       1.154284035861e+04 
       6.628362453610e-02       1.111469427458e+04 
       6.937335702815e-02       1.067659303201e+04 
       7.242364696713e-02       1.021755423827e+04 
