# Matter power spectrum P(k) at redshift z=2.5
# for k=2.05903e-07 to 10.3301 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.059027280826e-07       1.220039338938e-01 
       2.592161767409e-07       1.521856957053e-01 
       3.263338320473e-07       1.898339277168e-01 
       4.108299538925e-07       2.367957115389e-01 
       5.172042688815e-07       2.953750661705e-01 
       6.511215971833e-07       3.684459867745e-01 
       8.197135248621e-07       4.595934473368e-01 
       1.031958186840e-06       5.732892845357e-01 
       1.299158385322e-06       7.151115927932e-01 
       1.635543505228e-06       8.920183927304e-01 
       2.059027280826e-06       1.112689000189e+00 
       2.592161767409e-06       1.387949841525e+00 
       3.263338320473e-06       1.731305605177e+00 
       4.108299538925e-06       2.159601782134e+00 
       5.172042688815e-06       2.693851091196e+00 
       6.511215971833e-06       3.360264316055e+00 
       8.197135248621e-06       4.191536087081e+00 
       1.031958186840e-05       5.228448617937e+00 
       1.299158385322e-05       6.521871918412e+00 
       1.635543505228e-05       8.135258331347e+00 
       2.059027280826e-05       1.014775315758e+01 
       2.592161767409e-05       1.265807284385e+01 
       3.263338320473e-05       1.578933864286e+01 
       4.108299538925e-05       1.969509832586e+01 
       5.172042688815e-05       2.456682233466e+01 
       6.511215971833e-05       3.064322421435e+01 
       8.197135248621e-05       3.822182751733e+01 
       1.031958186840e-04       4.767327730167e+01 
       1.299158385322e-04       5.945896285059e+01 
       1.635543505228e-04       7.415255159877e+01 
       2.059027280826e-04       9.246597922542e+01 
       2.592161767409e-04       1.152801944803e+02 
       3.263338320473e-04       1.436803410088e+02 
       4.108299538925e-04       1.789938011803e+02 
       5.172042688815e-04       2.228273180369e+02 
       6.511215971833e-04       2.770961831549e+02 
       8.197135248621e-04       3.440350634434e+02 
       1.031958186840e-03       4.261786076203e+02 
       1.299158385322e-03       5.263005522461e+02 
       1.635543505228e-03       6.472878418349e+02 
       2.059027280826e-03       7.918761221363e+02 
       2.592161767409e-03       9.621546070823e+02 
       3.263338320473e-03       1.158879883778e+03 
       4.108299538925e-03       1.380584441941e+03 
       5.172042688815e-03       1.622407927647e+03 
       6.511215971833e-03       1.873951980166e+03 
       8.197135248621e-03       2.120969067592e+03 
       1.031958186840e-02       2.340195604213e+03 
       1.299158385322e-02       2.501645509939e+03 
       1.635543505221e-02       2.570172559254e+03 
       2.059027247532e-02       2.513062674813e+03 
       2.592140629076e-02       2.317039748182e+03 
       3.260814394402e-02       2.013657349182e+03 
       4.034897514799e-02       1.706743941571e+03 
       4.663820910316e-02       1.523037307864e+03 
       5.124767861490e-02       1.419940780219e+03 
       5.508697254240e-02       1.347282601480e+03 
       5.853308475545e-02       1.287630339241e+03 
       6.175709288617e-02       1.233646154261e+03 
       6.485079525421e-02       1.181749965134e+03 
       6.786977759970e-02       1.130162857997e+03 
       7.085082332763e-02       1.078150383510e+03 
       7.382000888131e-02       1.025661011787e+03 
       7.679688399212e-02       9.731092968927e+02 
       7.979681027402e-02       9.212136698768e+02 
       8.283235437561e-02       8.708545553768e+02 
       8.591416083101e-02       8.229436524799e+02 
       8.905152189447e-02       7.783051609980e+02 
       9.225276238533e-02       7.375733635326e+02 
       9.552550698795e-02       7.011125943250e+02 
       9.887687023595e-02       6.689646114479e+02 
       1.023135940797e-01       6.408267506461e+02 
       1.058421489559e-01       6.160655068956e+02 
       1.094688088410e-01       5.937699500780e+02 
       1.131997073794e-01       5.728498244226e+02 
       1.170408800220e-01       5.521775853494e+02 
       1.209982957002e-01       5.307636681945e+02 
       1.250778806426e-01       5.079375822478e+02 
       1.292855363207e-01       4.834921028006e+02 
       1.336271531063e-01       4.577430762880e+02 
       1.381086209473e-01       4.314706886140e+02 
       1.427358381914e-01       4.057411347000e+02 
       1.475147195722e-01       3.816463938959e+02 
       1.524512042986e-01       3.600297848163e+02 
       1.575512651391e-01       3.412699933387e+02 
       1.628209193697e-01       3.251807580238e+02 
       1.682662424308e-01       3.110581799230e+02 
       1.738933851277e-01       2.978796717834e+02 
       1.797085952032e-01       2.846209792504e+02 
       1.857182441041e-01       2.706028538219e+02 
       1.919288597691e-01       2.557319961555e+02 
       1.983471662792e-01       2.405109335432e+02 
       2.049801312455e-01       2.257881592918e+02 
       2.118350218687e-01       2.123572361606e+02 
       2.189194707008e-01       2.005977719536e+02 
       2.262415522928e-01       1.903280766684e+02 
       2.338098721217e-01       1.809367765189e+02 
       2.416336695020e-01       1.717306074354e+02 
       2.497229365961e-01       1.623163627493e+02 
       2.580885562044e-01       1.527865685414e+02 
       2.667424617588e-01       1.435831166235e+02 
       2.756978239337e-01       1.351398610183e+02 
       2.849692695929e-01       1.275713872154e+02 
       2.945731405263e-01       1.206310808061e+02 
       3.045278017332e-01       1.139491230678e+02 
       3.148540121128e-01       1.073394533090e+02 
       3.255753746328e-01       1.009060447136e+02 
       3.367188888278e-01       9.486789800651e+01 
       3.483156365348e-01       8.930421206691e+01 
       3.604016431492e-01       8.409012826293e+01 
       3.730189730187e-01       7.906519314014e+01 
       3.862171414444e-01       7.420769007418e+01 
       4.000549612497e-01       6.960114100795e+01 
       4.146029957732e-01       6.527269787668e+01 
       4.299468738356e-01       6.115196847806e+01 
       4.461918554343e-01       5.718571526771e+01 
       4.634692548242e-01       5.339132298123e+01 
       4.819456951362e-01       4.977309708589e+01 
       5.018368101181e-01       4.629078066234e+01 
       5.234281723242e-01       4.292511228998e+01 
       5.471084331885e-01       3.966908352920e+01 
       5.734240564917e-01       3.649292603517e+01 
       6.031742976611e-01       3.337224263835e+01 
       6.375859195094e-01       3.027463457870e+01 
       6.786573271968e-01       2.715632181000e+01 
       7.298910114068e-01       2.395698773210e+01 
       7.979761641292e-01       2.059131752533e+01 
       8.967497504719e-01       1.695905967321e+01 
       1.054046149388e+00       1.307125652741e+01 
       1.302056238974e+00       9.442834734451e+00 
       1.637243558623e+00       6.763394935901e+00 
       2.061135587604e+00       4.914983987756e+00 
       2.594815868297e+00       3.609513577076e+00 
       3.266679635484e+00       2.660204714915e+00 
       4.112506005301e+00       1.952970197131e+00 
       5.177338316229e+00       1.418022046044e+00 
       6.517882771757e+00       1.011909854911e+00 
       8.205528252460e+00       7.061999740441e-01 
       1.033014803422e+01       4.804343420354e-01 
