# Matter power spectrum P(k) at redshift z=1
# for k=1.02175e-05 to 10.2317 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.021751397351e-05       1.974005116518e+01 
       1.286308798662e-05       2.462339222006e+01 
       1.619366834050e-05       3.071476504782e+01 
       2.038662058402e-05       3.831299562933e+01 
       2.566523471383e-05       4.779080921122e+01 
       3.231061618090e-05       5.961309512407e+01 
       4.067665578087e-05       7.435965453459e+01 
       5.120887562934e-05       9.275354739258e+01 
       6.446815483918e-05       1.156963622624e+02 
       8.116059837852e-05       1.443120371743e+02 
       1.021751397351e-04       1.800012083617e+02 
       1.286308798662e-04       2.245083450313e+02 
       1.619366834050e-04       2.800042664102e+02 
       2.038662058402e-04       3.491866503106e+02 
       2.566523471383e-04       4.354008431830e+02 
       3.231061618090e-04       5.427820459018e+02 
       4.067665578087e-04       6.764173977140e+02 
       5.120887562934e-04       8.425221117958e+02 
       6.446815483918e-04       1.048618025495e+03 
       8.116059837852e-04       1.303696884542e+03 
       1.021751397351e-03       1.618341613964e+03 
       1.286308798662e-03       2.004745683082e+03 
       1.619366834050e-03       2.476371378832e+03 
       2.038662058402e-03       3.047548583676e+03 
       2.566523471383e-03       3.731969702800e+03 
       3.231061618090e-03       4.540650532880e+03 
       4.067665578087e-03       5.478682991742e+03 
       5.120887562934e-03       6.540414773047e+03 
       6.446815483918e-03       7.702944609256e+03 
       8.116059837852e-03       8.917640778787e+03 
       1.021751397351e-02       1.010078014913e+04 
       1.286308798662e-02       1.112563248748e+04 
       1.619366833871e-02       1.182367751095e+04 
       2.038661661960e-02       1.201241917410e+04 
       2.566392099782e-02       1.157642611736e+04 
       3.221846058796e-02       1.060596691493e+04 
       3.908092595352e-02       9.591853488401e+03 
       4.411205205032e-02       8.977769138808e+03 
       4.798920235307e-02       8.578409562655e+03 
       5.132715317295e-02       8.269377144814e+03 
       5.437713769017e-02       8.001461482057e+03 
       5.726105904182e-02       7.750830398732e+03 
       6.004761796365e-02       7.504352566616e+03 
       6.277991679287e-02       7.254757017448e+03 
       6.548726157055e-02       6.998892484589e+03 
       6.819088463899e-02       6.735731537256e+03 
       7.090699502495e-02       6.467053029397e+03 
       7.364852767645e-02       6.195837209532e+03 
       7.642620628239e-02       5.926167255573e+03 
       7.924921991987e-02       5.662574916425e+03 
       8.212567066167e-02       5.409986471173e+03 
       8.506287918761e-02       5.172532166472e+03 
       8.806759896821e-02       4.953401255371e+03 
       9.114616961348e-02       4.754268382458e+03 
       9.430462855660e-02       4.575114004753e+03 
       9.754879346488e-02       4.414071251888e+03 
       1.008843236206e-01       4.267665958884e+03 
       1.043167659058e-01       4.130687256874e+03 
       1.078515893492e-01       3.997282842308e+03 
       1.114942110972e-01       3.861712773080e+03 
       1.152500159483e-01       3.719206423747e+03 
       1.191243711075e-01       3.567148382797e+03 
       1.231226374947e-01       3.405643643052e+03 
       1.272501787335e-01       3.237816589256e+03 
       1.315123688003e-01       3.069055800600e+03 
       1.359145992323e-01       2.905914545638e+03 
       1.404622867304e-01       2.754518178638e+03 
       1.451608819601e-01       2.618976750900e+03 
       1.500158803324e-01       2.500056599633e+03 
       1.550328355304e-01       2.395284935698e+03 
       1.602173765388e-01       2.299005239088e+03 
       1.655752289278e-01       2.204755991714e+03 
       1.711122411399e-01       2.106926845721e+03 
       1.768344165367e-01       2.002346655419e+03 
       1.827479519804e-01       1.892698216972e+03 
       1.888592837616e-01       1.783498174046e+03 
       1.951751417535e-01       1.681031779898e+03 
       2.017026127738e-01       1.589190360498e+03 
       2.084492142944e-01       1.508599569471e+03 
       2.154229798616e-01       1.436258944617e+03 
       2.226325579012e-01       1.366919741888e+03 
       2.300873260060e-01       1.296177963435e+03 
       2.377975233721e-01       1.223061326780e+03 
       2.457744048010e-01       1.150130134272e+03 
       2.540304206848e-01       1.081526259273e+03 
       2.625794287065e-01       1.019952163032e+03 
       2.714369447394e-01       9.645109085074e+02 
       2.806204427666e-01       9.118250962714e+02 
       2.901497167973e-01       8.592682373987e+02 
       3.000473220519e-01       8.067244386102e+02 
       3.103391186263e-01       7.564825805365e+02 
       3.210549491484e-01       7.102599649071e+02 
       3.322294937447e-01       6.675520208429e+02 
       3.439033626799e-01       6.263619672855e+02 
       3.561245120930e-01       5.858607490835e+02 
       3.689501058178e-01       5.469391872696e+02 
       3.824490037651e-01       5.104835603974e+02 
       3.967051474131e-01       4.759258360897e+02 
       4.118222576929e-01       4.424325790356e+02 
       4.279304999070e-01       4.100325421083e+02 
       4.451961788955e-01       3.791606795054e+02 
       4.638362506008e-01       3.494529489132e+02 
       4.841407682028e-01       3.204950831308e+02 
       5.065089508066e-01       2.924627824370e+02 
       5.315097867092e-01       2.650371312649e+02 
       5.599893516862e-01       2.379826386367e+02 
       5.932729899160e-01       2.110627209770e+02 
       6.335746688154e-01       1.838592074160e+02 
       6.848941475114e-01       1.558421334240e+02 
       7.551210716792e-01       1.263549249232e+02 
       8.607984364514e-01       9.495549631625e+01 
       1.032025801488e+00       6.343874102538e+01 
       1.288464294649e+00       3.830963628278e+01 
       1.621611287964e+00       2.245598524133e+01 
       2.041483332129e+00       1.301614395930e+01 
       2.570075237751e+00       7.473336168056e+00 
       3.235533027026e+00       4.254291330927e+00 
       4.073294748423e+00       2.403172216913e+00 
       5.127974268517e+00       1.348019357675e+00 
       6.455737117662e+00       7.513541718590e-01 
       8.127291509288e+00       4.163588513910e-01 
       1.023165381010e+01       2.294939577261e-01 
