# Matter power spectrum P(k) at redshift z=1.5
# for k=1.02836e-05 to 10.2943 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.028363282962e-05       1.268878321155e+01 
       1.294632669477e-05       1.584635229254e+01 
       1.629845966544e-05       1.978965913355e+01 
       2.051854504592e-05       2.471421248540e+01 
       2.583131777135e-05       3.086414430868e+01 
       3.251970236249e-05       3.854431425622e+01 
       4.093987968812e-05       4.813534041499e+01 
       5.154025489517e-05       6.011240802168e+01 
       6.488533661788e-05       7.506861464275e+01 
       8.168579912106e-05       9.374400279531e+01 
       1.028363282962e-04       1.170614949893e+02 
       1.294632669477e-04       1.461711548801e+02 
       1.629845966544e-04       1.825042844957e+02 
       2.051854504592e-04       2.278386662390e+02 
       2.583131777135e-04       2.843756429355e+02 
       3.251970236249e-04       3.548281443041e+02 
       4.093987968812e-04       4.425157237595e+02 
       5.154025489517e-04       5.514576658163e+02 
       6.488533661788e-04       6.864487401918e+02 
       8.168579912106e-04       8.530966491340e+02 
       1.028363282962e-03       1.057797664471e+03 
       1.294632669477e-03       1.307613417509e+03 
       1.629845966544e-03       1.609921676289e+03 
       2.051854504592e-03       1.971724114795e+03 
       2.583131777135e-03       2.398428025162e+03 
       3.251970236249e-03       2.892127064911e+03 
       4.093987968812e-03       3.449293019727e+03 
       5.154025489517e-03       4.057723226376e+03 
       6.488533661788e-03       4.692952969434e+03 
       8.168579912106e-03       5.314604037711e+03 
       1.028363282962e-02       5.862367440600e+03 
       1.294632669477e-02       6.255211402590e+03 
       1.629845966541e-02       6.395248628347e+03 
       2.051854489806e-02       6.188504728831e+03 
       2.583120228107e-02       5.594849948793e+03 
       3.250337901381e-02       4.706335668878e+03 
       4.038634812941e-02       3.822251744533e+03 
       4.707387166768e-02       3.313898184038e+03 
       5.191663339536e-02       3.063274096160e+03 
       5.590351292194e-02       2.905758750575e+03 
       5.946008048956e-02       2.785688323053e+03 
       6.277547650522e-02       2.680084717819e+03 
       6.594957176320e-02       2.577510503551e+03 
       6.904214727976e-02       2.472096268109e+03 
       7.209242059671e-02       2.361007393056e+03 
       7.512800270799e-02       2.243715642405e+03 
       7.816947614076e-02       2.121334848325e+03 
       8.123293592942e-02       1.996102396279e+03 
       8.433149385698e-02       1.871065854660e+03 
       8.747621613003e-02       1.749576565786e+03 
       9.067673298577e-02       1.634959332086e+03 
       9.394164898114e-02       1.530105892501e+03 
       9.727882715560e-02       1.437182096046e+03 
       1.006955905314e-01       1.357347097882e+03 
       1.041988677498e-01       1.290644728253e+03 
       1.077952999172e-01       1.236070954541e+03 
       1.114913198684e-01       1.191486638074e+03 
       1.152932114075e-01       1.153789560995e+03 
       1.192071537697e-01       1.119288718830e+03 
       1.232392550412e-01       1.084126996676e+03 
       1.273955772855e-01       1.044858588865e+03 
       1.316821554688e-01       9.992160140817e+02 
       1.361050118366e-01       9.466035917083e+02 
       1.406701671050e-01       8.883466767904e+02 
       1.453836496386e-01       8.274047836908e+02 
       1.502515036607e-01       7.677141205907e+02 
       1.552797974649e-01       7.131827545556e+02 
       1.604746325461e-01       6.666945495660e+02 
       1.658421545375e-01       6.294064509603e+02 
       1.713885668230e-01       6.004659641627e+02 
       1.771201476780e-01       5.771759619003e+02 
       1.830432717858e-01       5.558526257591e+02 
       1.891644369712e-01       5.328425049554e+02 
       1.954902969944e-01       5.054627280289e+02 
       2.020277012648e-01       4.736133128977e+02 
       2.087837423625e-01       4.397138128804e+02 
       2.157658123146e-01       4.073052852873e+02 
       2.229816686680e-01       3.792213038765e+02 
       2.304395115446e-01       3.565928359339e+02 
       2.381480730814e-01       3.386557199001e+02 
       2.461167209517e-01       3.229437587392e+02 
       2.543555780817e-01       3.065756782750e+02 
       2.628756612261e-01       2.881233767102e+02 
       2.716890418105e-01       2.682198964765e+02 
       2.808090334246e-01       2.488943037994e+02 
       2.902504116467e-01       2.321827914600e+02 
       3.000296735960e-01       2.184394711470e+02 
       3.101653468910e-01       2.063215834894e+02 
       3.206783607628e-01       1.941990223192e+02 
       3.315924962254e-01       1.813164166975e+02 
       3.429349379137e-01       1.684659509285e+02 
       3.547369581267e-01       1.568190675078e+02 
       3.670347748030e-01       1.467020603264e+02 
       3.798706411802e-01       1.373423450349e+02 
       3.932942482534e-01       1.279547376508e+02 
       4.073645558342e-01       1.186685571659e+02 
       4.221522205592e-01       1.100506167753e+02 
       4.377428705886e-01       1.021778848858e+02 
       4.542416059114e-01       9.467870036835e+01 
       4.717793138058e-01       8.731213561286e+01 
       4.905217429833e-01       8.032119752106e+01 
       5.106828953150e-01       7.378301492662e+01 
       5.325454054561e-01       6.742784504736e+01 
       5.564926747876e-01       6.129986135833e+01 
       5.830616786244e-01       5.541800986560e+01 
       6.130340650751e-01       4.965844275091e+01 
       6.476025737078e-01       4.402334502264e+01 
       6.886961915796e-01       3.841456243109e+01 
       7.396660932065e-01       3.276079836896e+01 
       8.068496091067e-01       2.694215122638e+01 
       9.032670648876e-01       2.084405686110e+01 
       1.055546980695e+00       1.456005919670e+01 
       1.298277863253e+00       8.969587988614e+00 
       1.631575391620e+00       5.205233352728e+00 
       2.053976158308e+00       2.981376106050e+00 
       2.585802568585e+00       1.693646302333e+00 
       3.255332563359e+00       9.550384481232e-01 
       4.098220887853e+00       5.349330908112e-01 
       5.159354418864e+00       2.977976448142e-01 
       6.495242386361e+00       1.648576510784e-01 
       8.177025695952e+00       9.079589773032e-02 
       1.029426544153e+01       4.977107060635e-02 
