# Matter power spectrum P(k) at redshift z=2
# for k=2.08362e-07 to 10.4546 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.083619607956e-07       2.054854346252e-01 
       2.623121672969e-07       2.563191434127e-01 
       3.302314532329e-07       3.197282735567e-01 
       4.157367682486e-07       3.988237770097e-01 
       5.233815821653e-07       4.974862037044e-01 
       6.588983738529e-07       6.205560874019e-01 
       8.295039066333e-07       7.740714297934e-01 
       1.044283547243e-06       9.655639338512e-01 
       1.314675094743e-06       1.204428520108e+00 
       1.655077885025e-06       1.502384254434e+00 
       2.083619607956e-06       1.874049300713e+00 
       2.623121672969e-06       2.337658103142e+00 
       3.302314532329e-06       2.915955982729e+00 
       4.157367682486e-06       3.637315032560e+00 
       5.233815821653e-06       4.537126039619e+00 
       6.588983738529e-06       5.659534704833e+00 
       8.295039066333e-06       7.059607286302e+00 
       1.044283547243e-05       8.806031810478e+00 
       1.314675094743e-05       1.098448717131e+01 
       1.655077885025e-05       1.370184501253e+01 
       2.083619607956e-05       1.709140972349e+01 
       2.623121672969e-05       2.131945206693e+01 
       3.302314532329e-05       2.659335383070e+01 
       4.157367682486e-05       3.317175691789e+01 
       5.233815821653e-05       4.137720256013e+01 
       6.588983738529e-05       5.161185667560e+01 
       8.295039066333e-05       6.437704531520e+01 
       1.044283547243e-04       8.029746537817e+01 
       1.314675094743e-04       1.001510754859e+02 
       1.655077885025e-04       1.249057773659e+02 
       2.083619607956e-04       1.557639995263e+02 
       2.623121672969e-04       1.942160603844e+02 
       3.302314532329e-04       2.421024879710e+02 
       4.157367682486e-04       3.016839634256e+02 
       5.233815821653e-04       3.757148588612e+02 
       6.588983738529e-04       4.675124012003e+02 
       8.295039066333e-04       5.810092647418e+02 
       1.044283547243e-03       7.207746180691e+02 
       1.314675094743e-03       8.919836824087e+02 
       1.655077885025e-03       1.100285824394e+03 
       2.083619607956e-03       1.351451109306e+03 
       2.623121672969e-03       1.650678034323e+03 
       3.302314532329e-03       2.001574629990e+03 
       4.157367682486e-03       2.404627286925e+03 
       5.233815821653e-03       2.852168843543e+03 
       6.588983738529e-03       3.335580844999e+03 
       8.295039066333e-03       3.828222923582e+03 
       1.044283547243e-02       4.289894736754e+03 
       1.314675094743e-02       4.661990339729e+03 
       1.655077885002e-02       4.868979702251e+03 
       2.083619523336e-02       4.832275626616e+03 
       2.623079345426e-02       4.507863331037e+03 
       3.298153273231e-02       3.949563054893e+03 
       4.056597671961e-02       3.384873062287e+03 
       4.645682689350e-02       3.062054379686e+03 
       5.084842959289e-02       2.881444299570e+03 
       5.455321618045e-02       2.756545648148e+03 
       5.790130587983e-02       2.655928350884e+03 
       6.104621681308e-02       2.565363710814e+03 
       6.407184356524e-02       2.477324605481e+03 
       6.702965804523e-02       2.387655138058e+03 
       6.995406273921e-02       2.294284540589e+03 
       7.286964119253e-02       2.196632654286e+03 
       7.579494611146e-02       2.095261165967e+03 
       7.874463794038e-02       1.991602249202e+03 
       8.173076811282e-02       1.887696876542e+03 
       8.476358777946e-02       1.785921549823e+03 
       8.785207833327e-02       1.688706687871e+03 
       9.100431113810e-02       1.598262805657e+03 
       9.422769820723e-02       1.516334164284e+03 
       9.752917085243e-02       1.443998613189e+03 
       1.009153093197e-01       1.381527753302e+03 
       1.043924381853e-01       1.328317151476e+03 
       1.079666972759e-01       1.282898074477e+03 
       1.116440947422e-01       1.243047168503e+03 
       1.154305469148e-01       1.206012642013e+03 
       1.193319082650e-01       1.168868689248e+03 
       1.233539939343e-01       1.128979654049e+03 
       1.275025967227e-01       1.084507351062e+03 
       1.317835000471e-01       1.034841247158e+03 
       1.362024881249e-01       9.808079051045e+02 
       1.407653544768e-01       9.245472961465e+02 
       1.454779097299e-01       8.690376917308e+02 
       1.503459896401e-01       8.173717927738e+02 
       1.553754642043e-01       7.719771732181e+02 
       1.605722487124e-01       7.339899640550e+02 
       1.659423175673e-01       7.029400095503e+02 
       1.714917216915e-01       6.768396472836e+02 
       1.772266103333e-01       6.527108342428e+02 
       1.831532580783e-01       6.274977854518e+02 
       1.892780978817e-01       5.991386486080e+02 
       1.956077609488e-01       5.673726573925e+02 
       2.021491243302e-01       5.338354789181e+02 
       2.089093671573e-01       5.012936652242e+02 
       2.158960365494e-01       4.723490988461e+02 
       2.231171243733e-01       4.482490657020e+02 
       2.305811562642e-01       4.283651162792e+02 
       2.382972946218e-01       4.105843839772e+02 
       2.462754577268e-01       3.924773241182e+02 
       2.545264576921e-01       3.726835491478e+02 
       2.630621607235e-01       3.516583654847e+02 
