# Matter power spectrum P(k) at redshift z=1.5
# for k=9.95121e-06 to 12.5413 h/Mpc,
# number of wavenumbers equal to 123
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.951214464672e-06       1.449678663493e+01 
       1.252783676779e-05       1.808302554966e+01 
       1.577161206178e-05       2.255641092106e+01 
       1.985528320953e-05       2.813638550733e+01 
       2.499632059085e-05       3.509664340022e+01 
       3.146850319318e-05       4.377854061537e+01 
       3.961649834102e-05       5.460777423544e+01 
       4.987421648781e-05       6.811514596671e+01 
       6.278791852982e-05       8.496236763063e+01 
       7.904530619086e-05       1.059740536438e+02 
       9.951214464672e-05       1.321772504226e+02 
       1.252783676779e-04       1.648499950056e+02 
       1.577161206178e-04       2.055804521972e+02 
       1.985528320953e-04       2.563378706235e+02 
       2.499632059085e-04       3.195557732108e+02 
       3.146850319318e-04       3.982257952555e+02 
       3.961649834102e-04       4.959968434982e+02 
       4.987421648781e-04       6.172682658451e+02 
       6.278791852982e-04       7.672581951485e+02 
       7.904530619086e-04       9.520224006686e+02 
       9.951214464672e-04       1.178397263768e+03 
       1.252783676779e-03       1.453825324439e+03 
       1.577161206178e-03       1.785920038934e+03 
       1.985528320953e-03       2.181620736816e+03 
       2.499632059085e-03       2.645781198713e+03 
       3.146850319318e-03       3.179232112298e+03 
       3.961649834102e-03       3.776258485314e+03 
       4.987421648781e-03       4.421351696079e+03 
       6.278791852982e-03       5.085565637493e+03 
       7.904530619086e-03       5.723012274350e+03 
       9.951214464672e-03       6.267212398354e+03 
       1.252783676779e-02       6.631076442867e+03 
       1.577161206177e-02       6.712145438400e+03 
       1.985528311402e-02       6.415902993913e+03 
       2.499623790109e-02       5.709970654713e+03 
       3.145579438894e-02       4.706208346841e+03 
       3.915212123169e-02       3.730609994009e+03 
       4.582792181676e-02       3.177829778793e+03 
       5.063967308835e-02       2.918452857419e+03 
       5.457739766143e-02       2.762199288557e+03 
       5.807903858306e-02       2.646303970919e+03 
       6.133727918949e-02       2.545437320437e+03 
       6.445304369570e-02       2.447159722147e+03 
       6.748639664758e-02       2.345018348690e+03 
       7.047657164751e-02       2.236274157772e+03 
       7.345109672495e-02       2.120297675912e+03 
       7.643043480803e-02       1.998394892955e+03 
       7.943054921489e-02       1.873081426327e+03 
       8.246441768538e-02       1.747727192995e+03 
       8.554297378547e-02       1.625994123177e+03 
       8.867571767641e-02       1.511510911922e+03 
       9.187112648556e-02       1.407335204453e+03 
       9.513693812522e-02       1.315768280764e+03 
       9.848035231738e-02       1.238035171223e+03 
       1.019081757521e-01       1.174200327757e+03 
       1.054269285081e-01       1.123160649719e+03 
       1.090429229603e-01       1.082652827125e+03 
       1.127623227367e-01       1.049463803059e+03 
       1.165911869597e-01       1.019710164228e+03 
       1.205355034999e-01       9.892578342646e+02 
       1.246012139770e-01       9.545105382616e+02 
       1.287942325860e-01       9.128916918648e+02 
       1.331204603887e-01       8.637206166636e+02 
       1.375857964164e-01       8.082969463052e+02 
       1.421961467425e-01       7.497834654300e+02 
       1.469574325527e-01       6.922600982940e+02 
       1.518755981681e-01       6.398666821005e+02 
       1.569566199204e-01       5.956402988370e+02 
       1.622065167513e-01       5.608657138278e+02 
       1.676313633867e-01       5.347423532736e+02 
       1.732373069239e-01       5.145290320558e+02 
       1.790305876615e-01       4.964712660727e+02 
       1.850175649961e-01       4.767029629240e+02 
       1.912047492127e-01       4.523407680156e+02 
       1.975988400090e-01       4.231508910441e+02 
       2.042067726223e-01       3.915362816563e+02 
       2.110357724812e-01       3.611415606915e+02 
       2.180934193987e-01       3.349492626294e+02 
       2.253877224594e-01       3.142458493622e+02 
       2.329272069588e-01       2.983570223282e+02 
       2.407210150424e-01       2.848182558087e+02 
       2.487790220883e-01       2.706547079195e+02 
       2.571119714106e-01       2.542677482678e+02 
       2.657316305784e-01       2.361955324101e+02 
       2.746509735853e-01       2.184836885876e+02 
       2.838843943604e-01       2.032669557593e+02 
       2.934479587610e-01       1.910194986098e+02 
       3.033597043954e-01       1.804511477652e+02 
       3.136400005771e-01       1.698846347288e+02 
       3.243119847217e-01       1.584691074824e+02 
       3.354020969870e-01       1.469347777242e+02 
       3.469407425916e-01       1.364942355387e+02 
       3.589631219960e-01       1.275577109048e+02 
       3.715102845335e-01       1.193862108998e+02 
       3.846304834903e-01       1.111575028131e+02 
       3.983809438915e-01       1.029462358479e+02 
       4.128302045650e-01       9.532525680961e+01 
       4.280612738992e-01       8.842354924057e+01 
       4.441759620767e-01       8.188477021955e+01 
       4.613009534276e-01       7.543406871363e+01 
       4.795965195169e-01       6.930596190653e+01 
       4.992693582549e-01       6.361230323474e+01 
       5.205920979967e-01       5.808350758678e+01 
       5.439339878803e-01       5.274920463305e+01 
       5.698112116384e-01       4.764873087808e+01 
       5.989734398079e-01       4.266078346363e+01 
       6.325614158879e-01       3.779153207946e+01 
       6.724136593454e-01       3.295786852448e+01 
       7.217106961403e-01       2.810010664853e+01 
       7.864383337696e-01       2.311788798959e+01 
       8.788501469372e-01       1.791417777098e+01 
       1.024164467958e+00       1.255449404614e+01 
       1.256807041126e+00       7.746219663392e+00 
       1.578907239818e+00       4.481544668280e+00 
       1.987656401541e+00       2.557579362588e+00 
       2.502310859458e+00       1.447979886009e+00 
       3.150222729001e+00       8.139105274465e-01 
       3.965895446351e+00       4.545212319222e-01 
       4.992766557930e+00       2.523153083964e-01 
       6.285520694934e+00       1.393023117469e-01 
       7.913001729211e+00       7.652613245249e-02 
       9.961878960475e+00       4.184610232413e-02 
       1.254126257256e+01       2.278469674941e-02 
