# Matter power spectrum P(k) at redshift z=0
# for k=1.89088e-07 to 11.9441 h/Mpc,
# number of wavenumbers equal to 140
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.890882968341e-07       1.588592511327e+00 
       2.380480619573e-07       1.981584107808e+00 
       2.996847544265e-07       2.471795344822e+00 
       3.772807528748e-07       3.083276757208e+00 
       4.749683271749e-07       3.846028584062e+00 
       5.979496968778e-07       4.797472625919e+00 
       7.527740683741e-07       5.984288213901e+00 
       9.476864040158e-07       7.464702364234e+00 
       1.193066496427e-06       9.311346473486e+00 
       1.501981730313e-06       1.161481970244e+01 
       1.890882968341e-06       1.448813385845e+01 
       2.380480619573e-06       1.807225782622e+01 
       2.996847544265e-06       2.254303350997e+01 
       3.772807528748e-06       2.811980249540e+01 
       4.749683271749e-06       3.507616646000e+01 
       5.979496968778e-06       4.375340885859e+01 
       7.527740683741e-06       5.457723557939e+01 
       9.476864040158e-06       6.807865431201e+01 
       1.193066496427e-05       8.492001392920e+01 
       1.501981730313e-05       1.059274752354e+02 
       1.890882968341e-05       1.321314941025e+02 
       2.380480619573e-05       1.648172791550e+02 
       2.996847544265e-05       2.055876523630e+02 
       3.772807528748e-05       2.564413033203e+02 
       4.749683271749e-05       3.198700928869e+02 
       5.979496968778e-05       3.989798187713e+02 
       7.527740683741e-05       4.976396599197e+02 
       9.476864040158e-05       6.206662497307e+02 
       1.193066496427e-04       7.740487334393e+02 
       1.501981730313e-04       9.652207332630e+02 
       1.890882968341e-04       1.203382962219e+03 
       2.380480619573e-04       1.499874844290e+03 
       2.996847544265e-04       1.868583095946e+03 
       3.772807528748e-04       2.326358681262e+03 
       4.749683271749e-04       2.893392839427e+03 
       5.979496968778e-04       3.593483204206e+03 
       7.527740683741e-04       4.454092575107e+03 
       9.476864040158e-04       5.505994126991e+03 
       1.193066496427e-03       6.782042972214e+03 
       1.501981730313e-03       8.314533559925e+03 
       1.890882968341e-03       1.013080083872e+04 
       2.380480619573e-03       1.224637803083e+04 
       2.996847544265e-03       1.465567136090e+04 
       3.772807528748e-03       1.732053279571e+04 
       4.749683271749e-03       2.015608571873e+04 
       5.979496968778e-03       2.294930360085e+04 
       7.527740683741e-03       2.558746115095e+04 
       9.476864040158e-03       2.772029965538e+04 
       1.193066496427e-02       2.896538913845e+04 
       1.501981730312e-02       2.889655046271e+04 
       1.890882962167e-02       2.715385459691e+04 
       2.380474722962e-02       2.368236631729e+04 
       2.995865768305e-02       1.906645971507e+04 
       3.734315121430e-02       1.474849699590e+04 
       4.388683240166e-02       1.235610374898e+04 
       4.858692322193e-02       1.128206229469e+04 
       5.241090569055e-02       1.065516803311e+04 
       5.580095424035e-02       1.019646784732e+04 
       5.894978560696e-02       9.797477230604e+03 
       6.195756219765e-02       9.406896487326e+03 
       6.488356655027e-02       8.999352634270e+03 
       6.776636167336e-02       8.564357595949e+03 
       7.063291694532e-02       8.101396154402e+03 
       7.350322627234e-02       7.617049928537e+03 
       7.639285166071e-02       7.122762550051e+03 
       7.931441985478e-02       6.632771904300e+03 
       8.227855069352e-02       6.162121660577e+03 
       8.529445823012e-02       5.724831758683e+03 
       8.837035396300e-02       5.332365926865e+03 
       9.151372534232e-02       4.992507727548e+03 
       9.473153281514e-02       4.708686026722e+03 
       9.803035198489e-02       4.479712682356e+03 
       1.014164777628e-01       4.299863086701e+03 
       1.048960015554e-01       4.159264196730e+03 
       1.084748689186e-01       4.044650151310e+03 
