# Matter power spectrum P(k) at redshift z=1
# for k=1.04834e-05 to 10.4941 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.048344894047e-05       2.159641028992e+01 
       1.319788027440e-05       2.682940320354e+01 
       1.661514685927e-05       3.333035857910e+01 
       2.091723060182e-05       4.140648454104e+01 
       2.633323314899e-05       5.143940072045e+01 
       3.315157638597e-05       6.390310197904e+01 
       4.173536195333e-05       7.938631966959e+01 
       5.254170773347e-05       9.862017244855e+01 
       6.614609104473e-05       1.225124011101e+02 
       8.327299490706e-05       1.521896701226e+02 
       1.048344894047e-04       1.890496178305e+02 
       1.319788027440e-04       2.348245633480e+02 
       1.661514685927e-04       2.916588266234e+02 
       2.091723060182e-04       3.622012447916e+02 
       2.633323314899e-04       4.497134572567e+02 
       3.315157638597e-04       5.581921626629e+02 
       4.173536195333e-04       6.924992738132e+02 
       5.254170773347e-04       8.584873081507e+02 
       6.614609104473e-04       1.063099709044e+03 
       8.327299490706e-04       1.314419914212e+03 
       1.048344894047e-03       1.621636280486e+03 
       1.319788027440e-03       1.994851932474e+03 
       1.661514685927e-03       2.444528054822e+03 
       2.091723060182e-03       2.980461287425e+03 
       2.633323314899e-03       3.610088275291e+03 
       3.315157638597e-03       4.335980649785e+03 
       4.173536195333e-03       5.152567925841e+03 
       5.254170773347e-03       6.033447816397e+03 
       6.614609104473e-03       6.956052091804e+03 
       8.327299490706e-03       7.855691528895e+03 
       1.048344894047e-02       8.645786648497e+03 
       1.319788027440e-02       9.209960250787e+03 
       1.661514685923e-02       9.408624823179e+03 
       2.091723040747e-02       9.110297145256e+03 
       2.633309089691e-02       8.260093623709e+03 
       3.313250590439e-02       6.991866486095e+03 
       4.111876531870e-02       5.733792880440e+03 
       4.780094361590e-02       5.008238666571e+03 
       5.265643348513e-02       4.639194286043e+03 
       5.666864384170e-02       4.400650168598e+03 
       6.025483302754e-02       4.215712102689e+03 
       6.360165041189e-02       4.052459838164e+03 
       6.680815183886e-02       3.895216630971e+03 
       6.993384565744e-02       3.735577610889e+03 
       7.301787702556e-02       3.569731777727e+03 
       7.608786554923e-02       3.396957439550e+03 
       7.916443691398e-02       3.218541479535e+03 
       8.226374432510e-02       3.037664264628e+03 
       8.539896412343e-02       2.858168283974e+03 
       8.858122956788e-02       2.684385096876e+03 
       9.182023870458e-02       2.520644226826e+03 
       9.512466392798e-02       2.370712513124e+03 
       9.850243589199e-02       2.237252096766e+03 
       1.019609449787e-01       2.121628217227e+03 
       1.055071869961e-01       2.023854755906e+03 
       1.091478701175e-01       1.942327270237e+03 
       1.128894942382e-01       1.874015014362e+03 
       1.167384102989e-01       1.814853808569e+03 
       1.207008648123e-01       1.759832768301e+03 
       1.247830333333e-01       1.703989034216e+03 
       1.289910456226e-01       1.642849489771e+03 
       1.333310046040e-01       1.573734828775e+03 
       1.378090007714e-01       1.496031181348e+03 
       1.424311234188e-01       1.411678457123e+03 
       1.472034698719e-01       1.324570926130e+03 
       1.521321537757e-01       1.239865834235e+03 
       1.572233134162e-01       1.162422728002e+03 
       1.624831210034e-01       1.095851628496e+03 
       1.679177938112e-01       1.041392364651e+03 
       1.735336080530e-01       9.977252948481e+02 
       1.793369163559e-01       9.612790122436e+02 
       1.853341696886e-01       9.272207668915e+02 
       1.915319445958e-01       8.910226069525e+02 
       1.979369765914e-01       8.495469380302e+02 
       2.045562005802e-01       8.028584930788e+02 
       2.113967992082e-01       7.541652885394e+02 
       2.184662601016e-01       7.079301011143e+02 
       2.257724430512e-01       6.675611872415e+02 
       2.333236583513e-01       6.342404877967e+02 
       2.411287577146e-01       6.067814109855e+02 
       2.491972394966e-01       5.820637525837e+02 
       2.575393703812e-01       5.565891649094e+02 
       2.661663262444e-01       5.287620656662e+02 
       2.750903556728e-01       4.995550237840e+02 
       2.843249706096e-01       4.714442805246e+02 
       2.938851699255e-01       4.467891648347e+02 
       3.037877034635e-01       4.258548629070e+02 
       3.140513864385e-01       4.069096017845e+02 
       3.246974772090e-01       3.880245739593e+02 
       3.357501356853e-01       3.684204765448e+02 
       3.472369854757e-01       3.491199920853e+02 
       3.591898109820e-01       3.314523462568e+02 
       3.716454321110e-01       3.156808234852e+02 
       3.846468156829e-01       3.008436113005e+02 
       3.982445065613e-01       2.860676316564e+02 
       4.124984971024e-01       2.715672501379e+02 
       4.274807074542e-01       2.579634197277e+02 
       4.432783328340e-01       2.452706176420e+02 
       4.599984467152e-01       2.330426280181e+02 
       4.777744656031e-01       2.210327723574e+02 
       4.967754457530e-01       2.095073549427e+02 
       5.172198169140e-01       1.984876492584e+02 
       5.393963061848e-01       1.876628450542e+02 
       5.636969736077e-01       1.770635240153e+02 
       5.906715849313e-01       1.666529676195e+02 
       6.211215818303e-01       1.562471269975e+02 
       6.562721141569e-01       1.457677800577e+02 
       6.981090039340e-01       1.349912576575e+02 
       7.500915536161e-01       1.236510012711e+02 
       8.187816559330e-01       1.113024375812e+02 
       9.176908415487e-01       9.728644141786e+01 
       1.074325664796e+00       8.098523772748e+01 
       1.323222472570e+00       6.355100384381e+01 
       1.663248480651e+00       4.836045124011e+01 
       2.093858040041e+00       3.618306455841e+01 
       2.636010923685e+00       2.649347871636e+01 
       3.318541137508e+00       1.889236020347e+01 
       4.177795768093e+00       1.307695571030e+01 
       5.259533257739e+00       8.774407145068e+00 
       6.621360072344e+00       5.714117679916e+00 
       8.335798455713e+00       3.623874245127e+00 
       1.049414850349e+01       2.247773950869e+00 
