# Matter power spectrum P(k) at redshift z=2
# for k=1.04447e-05 to 10.4574 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.044466507922e-05       8.571868855137e+00 
       1.314905428592e-05       1.069239943459e+01 
       1.655367858160e-05       1.333750443918e+01 
       2.083984662505e-05       1.663694872020e+01 
       2.623581249417e-05       2.075258605514e+01 
       3.302893104797e-05       2.588629609691e+01 
       4.158096062069e-05       3.228986790537e+01 
       5.234732797220e-05       4.027731199941e+01 
       6.590138142373e-05       5.024019442300e+01 
       8.296492374667e-05       6.266669424161e+01 
       1.044466507922e-04       7.816526097708e+01 
       1.314905428592e-04       9.749388430530e+01 
       1.655367858160e-04       1.215961414142e+02 
       2.083984662505e-04       1.516452618060e+02 
       2.623581249417e-04       1.890973613839e+02 
       3.302893104797e-04       2.357545749716e+02 
       4.158096062069e-04       2.938377784418e+02 
       5.234732797220e-04       3.660666368467e+02 
       6.590138142373e-04       4.557417272931e+02 
       8.296492374667e-04       5.668200374420e+02 
       1.044466507922e-03       7.039581751756e+02 
       1.314905428592e-03       8.724962832073e+02 
       1.655367858160e-03       1.078535806738e+03 
       2.083984662505e-03       1.328550186394e+03 
       2.623581249417e-03       1.628893675683e+03 
       3.302893104797e-03       1.984921013695e+03 
       4.158096062069e-03       2.399590349029e+03 
       5.234732797220e-03       2.871296118790e+03 
       6.590138142373e-03       3.390786218040e+03 
       8.296492374667e-03       3.937157153204e+03 
       1.044466507922e-02       4.472238962513e+03 
       1.314905428592e-02       4.936457608780e+03 
       1.655367858113e-02       5.246865089355e+03 
       2.083984516887e-02       5.309261338596e+03 
       2.623518036840e-02       5.057553576274e+03 
       3.297358136974e-02       4.528005292401e+03 
       4.038328777713e-02       3.962584193345e+03 
       4.600643116504e-02       3.631900023313e+03 
       5.024531374652e-02       3.440033773662e+03 
       5.384725908075e-02       3.305555306589e+03 
       5.711512133222e-02       3.197281940157e+03 
       6.019181818616e-02       3.100311241466e+03 
       6.315629278785e-02       3.006346898444e+03 
       6.605735586268e-02       2.910481174608e+03 
       6.892782470327e-02       2.809926704209e+03 
       7.179126160505e-02       2.703591475275e+03 
       7.466551894019e-02       2.591553813995e+03 
       7.756475136506e-02       2.475033384309e+03 
       8.050062845167e-02       2.356080964601e+03 
       8.348310158705e-02       2.237335799572e+03 
       8.652090850808e-02       2.121674857480e+03 
       8.962191622168e-02       2.011970046117e+03 
       9.279336043957e-02       1.910731709147e+03 
       9.604201648678e-02       1.819808927604e+03 
       9.937432347713e-02       1.740214234938e+03 
       1.027964757784e-01       1.671906510692e+03 
       1.063144910541e-01       1.613781185182e+03 
       1.099342612035e-01       1.563651280235e+03 
       1.136615906206e-01       1.518463873252e+03 
       1.175022249556e-01       1.474626661506e+03 
       1.214618727434e-01       1.428547312385e+03 
       1.255462217215e-01       1.377283282288e+03 
       1.297609512954e-01       1.319174946538e+03 
       1.341117423704e-01       1.254313930393e+03 
       1.386042856125e-01       1.184638188276e+03 
       1.432442890967e-01       1.113603633790e+03 
       1.480374862393e-01       1.045364643639e+03 
       1.529896448690e-01       9.838066561289e+02 
       1.581065782672e-01       9.314118799579e+02 
       1.633941589923e-01       8.886901815001e+02 
       1.688583362894e-01       8.541335291714e+02 
       1.745051578839e-01       8.240359165246e+02 
       1.803407969512e-01       7.937796079366e+02 
       1.863715850628e-01       7.596029147266e+02 
       1.926040519241e-01       7.200337417215e+02 
       1.990449727583e-01       6.763274409188e+02 
       2.057014242528e-01       6.319175958513e+02 
       2.125808500888e-01       5.910377177029e+02 
       2.196911372316e-01       5.567124785063e+02 
       2.270407043823e-01       5.292219199821e+02 
       2.346386043063e-01       5.062255078668e+02 
       2.424946421829e-01       4.839050354008e+02 
       2.506195126934e-01       4.590087191293e+02 
       2.590249593297e-01       4.309754517030e+02 
       2.677239604181e-01       4.021986644828e+02 
       2.767309476863e-01       3.759868477535e+02 
       2.860620649774e-01       3.542570763026e+02 
       2.957354770804e-01       3.360828209257e+02 
       3.057717418327e-01       3.186735500015e+02 
       3.161942629878e-01       2.998825246209e+02 
       3.270298473126e-01       2.799493561059e+02 
       3.383093977253e-01       2.611029497263e+02 
       3.500687861041e-01       2.448794326121e+02 
       3.623499664384e-01       2.305962048198e+02 
       3.752024139600e-01       2.163321683663e+02 
       3.886850132100e-01       2.014779969503e+02 
       4.028685749107e-01       1.872099146945e+02 
       4.178392503439e-01       1.745229029053e+02 
       4.337032541016e-01       1.626684384291e+02 
       4.505935400705e-01       1.506086905684e+02 
       4.686794728830e-01       1.389033759875e+02 
       4.881812360567e-01       1.281422239674e+02 
       5.093919974195e-01       1.175932027282e+02 
       5.327133020931e-01       1.071669859816e+02 
       5.587141005578e-01       9.722873848375e+01 
       5.882343663538e-01       8.732212013290e+01 
       6.225783048844e-01       7.755579952545e+01 
       6.639009368531e-01       6.768731443692e+01 
       7.160449178449e-01       5.759886245965e+01 
       7.864878289179e-01       4.703011353620e+01 
       8.908503275347e-01       3.579668181710e+01 
       1.059086481016e+00       2.434058269236e+01 
       1.317228993496e+00       1.481294249463e+01 
       1.657397213477e+00       8.681787044928e+00 
       2.086528890102e+00       5.029427622937e+00 
       2.626784219728e+00       2.886289843040e+00 
       3.306925405510e+00       1.642417057332e+00 
       4.163172427904e+00       9.274634392275e-01 
       5.241123563169e+00       5.201042545857e-01 
       6.598183640027e+00       2.898223424703e-01 
       8.306621056114e+00       1.605683787713e-01 
       1.045741633369e+01       8.848722876095e-02 
