# Matter power spectrum P(k) at redshift z=2.5
# for k=2.09511e-07 to 10.5111 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.095105963443e-07       1.708402155198e-01 
       2.637582137780e-07       2.126474163056e-01 
       3.320519178945e-07       2.646854752546e-01 
       4.180285974724e-07       3.294580390795e-01 
       5.262668242147e-07       4.100814347215e-01 
       6.625306783881e-07       5.104346016230e-01 
       8.340767071160e-07       6.353457142087e-01 
       1.050040361974e-06       7.908244740471e-01 
       1.321922495098e-06       9.843512463054e-01 
       1.664201821502e-06       1.225236953271e+00 
       2.095105963443e-06       1.525071034934e+00 
       2.637582137780e-06       1.898279032066e+00 
       3.320519178945e-06       2.362816612099e+00 
       4.180285974724e-06       2.941033423265e+00 
       5.262668242147e-06       3.660748323063e+00 
       6.625306783881e-06       4.556587691789e+00 
       8.340767071160e-06       5.671651166182e+00 
       1.050040361974e-05       7.059584836524e+00 
       1.321922495098e-05       8.787161465802e+00 
       1.664201821502e-05       1.093749146742e+01 
       2.095105963443e-05       1.361401840680e+01 
       2.637582137780e-05       1.694548972788e+01 
       3.320519178945e-05       2.109213896302e+01 
       4.180285974724e-05       2.625337104868e+01 
       5.262668242147e-05       3.267730911782e+01 
       6.625306783881e-05       4.067263969139e+01 
       8.340767071160e-05       5.062328199449e+01 
       1.050040361974e-04       6.300650075416e+01 
       1.321922495098e-04       7.841516470184e+01 
       1.664201821502e-04       9.758489248918e+01 
       2.095105963443e-04       1.214267567475e+02 
       2.637582137780e-04       1.510659092608e+02 
       3.320519178945e-04       1.878857263549e+02 
       4.180285974724e-04       2.335755212820e+02 
       5.262668242147e-04       2.901771498668e+02 
       6.625306783881e-04       3.601218655072e+02 
       8.340767071160e-04       4.462445765019e+02 
       1.050040361974e-03       5.517608608341e+02 
       1.321922495098e-03       6.801926859939e+02 
       1.664201821502e-03       8.352134044114e+02 
       2.095105963443e-03       1.020319365760e+03 
       2.637582137780e-03       1.238209008869e+03 
       3.320519178945e-03       1.489912761872e+03 
       4.180285974724e-03       1.773663739999e+03 
       5.262668242147e-03       2.082467327996e+03 
       6.625306783881e-03       2.405480031243e+03 
       8.340767071160e-03       2.721819711563e+03 
       1.050040361974e-02       3.001412423950e+03 
       1.321922495098e-02       3.203603182853e+03 
       1.664201821498e-02       3.279524923415e+03 
       2.095105941981e-02       3.182399296147e+03 
       2.637566816688e-02       2.892326115418e+03 
       3.318506577706e-02       2.454885404510e+03 
       4.116403082770e-02       2.019914251953e+03 
       4.780508049905e-02       1.769465494321e+03 
       5.263748156858e-02       1.641458462821e+03 
       5.663626076926e-02       1.558354152284e+03 
       6.021311931885e-02       1.493709701448e+03 
       6.355268263463e-02       1.436436798457e+03 
       6.675312304877e-02       1.380999937558e+03 
       6.987350023481e-02       1.324504632447e+03 
       7.295270492994e-02       1.265618531701e+03 
       7.601820005045e-02       1.204080448642e+03 
       7.909050836292e-02       1.140414641766e+03 
       8.218571184870e-02       1.075711409780e+03 
       8.531693534776e-02       1.011423133150e+03 
       8.849527343422e-02       9.491614388567e+02 
       9.173039409264e-02       8.905006350352e+02 
       9.503094562299e-02       8.367986858480e+02 
       9.840483880747e-02       7.890489985213e+02 
       1.018594471974e-01       7.477721999874e+02 
       1.054017519891e-01       7.129515998703e+02 
       1.090384483772e-01       6.840138522107e+02 
       1.127760244878e-01       6.598587947245e+02 
       1.166208203874e-01       6.389468812192e+02 
       1.205790723769e-01       6.194581914816e+02 
