# Matter power spectrum P(k) at redshift z=2
# for k=2.09814e-07 to 10.5263 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.098140192535e-07       1.615452769256e-01 
       2.641402005889e-07       2.017735638294e-01 
       3.325328107978e-07       2.520195688834e-01 
       4.186340057686e-07       3.147779216970e-01 
       5.270289881033e-07       3.931644688521e-01 
       6.634901858755e-07       4.910709700493e-01 
       8.352846554746e-07       6.133583176182e-01 
       1.051561078859e-06       7.660978709384e-01 
       1.323836964229e-06       9.568728882882e-01 
       1.666611995340e-06       1.195155021315e+00 
       2.098140192535e-06       1.492774562870e+00 
       2.641402005889e-06       1.864507794146e+00 
       3.325328107978e-06       2.328810587306e+00 
       4.186340057686e-06       2.908734683264e+00 
       5.270289881033e-06       3.633072113715e+00 
       6.634901858755e-06       4.537784569792e+00 
       8.352846554746e-06       5.667788626245e+00 
       1.051561078859e-05       7.079185343374e+00 
       1.323836964229e-05       8.842044749673e+00 
       1.666611995340e-05       1.104388302928e+01 
       2.098140192535e-05       1.379400424996e+01 
       2.641402005889e-05       1.722892057907e+01 
       3.325328107978e-05       2.151911693790e+01 
       4.186340057686e-05       2.687748967151e+01 
       5.270289881033e-05       3.356986582291e+01 
       6.634901858755e-05       4.192810081295e+01 
       8.352846554746e-05       5.236635657928e+01 
       1.051561078859e-04       6.540127348634e+01 
       1.323836964229e-04       8.167685145021e+01 
       1.666611995340e-04       1.019949129552e+02 
       2.098140192535e-04       1.273519597877e+02 
       2.641402005889e-04       1.589829191808e+02 
       3.325328107978e-04       1.984114687009e+02 
       4.186340057686e-04       2.475049868088e+02 
       5.270289881033e-04       3.085293422417e+02 
       6.634901858755e-04       3.841947439405e+02 
       8.352846554746e-04       4.776799334006e+02 
       1.051561078859e-03       5.926203239482e+02 
       1.323836964229e-03       7.330429760433e+02 
       1.666611995340e-03       9.032038530849e+02 
       2.098140192535e-03       1.107215603896e+03 
       2.641402005889e-03       1.348372442859e+03 
       3.325328107978e-03       1.628207640707e+03 
       4.186340057686e-03       1.945204830491e+03 
       5.270289881033e-03       2.291836094127e+03 
       6.634901858755e-03       2.656809164745e+03 
       8.352846554746e-03       3.016971946643e+03 
       1.051561078859e-02       3.338711777019e+03 
       1.323836964229e-02       3.576010779791e+03 
       1.666611995337e-02       3.672849128337e+03 
       2.098140171937e-02       3.574667175290e+03 
       2.641387140479e-02       3.256640046135e+03 
       3.323357968019e-02       2.768417481170e+03 
       4.123299361229e-02       2.279324860659e+03 
       4.790632219269e-02       1.997470288242e+03 
       5.275920367973e-02       1.854423621615e+03 
       5.677246018531e-02       1.762210965740e+03 
       6.036109956609e-02       1.690790798170e+03 
       6.371102674430e-02       1.627552635041e+03 
       6.692101071878e-02       1.566184244309e+03 
       7.005043409568e-02       1.503372221943e+03 
       7.313838240686e-02       1.437583244908e+03 
       7.621244612034e-02       1.368511578711e+03 
       7.929323714499e-02       1.296757799172e+03 
       8.239690320693e-02       1.223580977354e+03 
       8.553661991220e-02       1.150666301559e+03 
       8.872352263282e-02       1.079892232659e+03 
       9.196731331326e-02       1.013103072742e+03 
       9.527666941147e-02       9.519007674279e+02 
       9.865952743487e-02       8.974714784704e+02 
       1.021232841748e-01       8.504579653965e+02 
       1.056749422534e-01       8.108823542642e+02 
