# Matter power spectrum P(k) at redshift z=2.5
# for k=2.09838e-07 to 10.5275 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.098377347701e-07       1.612727177746e-01 
       2.641700566554e-07       2.011689293119e-01 
       3.325703973585e-07       2.509348057269e-01 
       4.186813244451e-07       3.130119394010e-01 
       5.270885587876e-07       3.904459320748e-01 
       6.635651809237e-07       4.870358173218e-01 
       8.353790686466e-07       6.075204462580e-01 
       1.051679938000e-06       7.578109830768e-01 
       1.323986599023e-06       9.452809148481e-01 
       1.666800374384e-06       1.179127805305e+00 
       2.098377347701e-06       1.470824538023e+00 
       2.641700566554e-06       1.834682187103e+00 
       3.325703973585e-06       2.288552128296e+00 
       4.186813244451e-06       2.854701829307e+00 
       5.270885587876e-06       3.560907274221e+00 
       6.635651809237e-06       4.441815595644e+00 
       8.353790686466e-06       5.540644711865e+00 
       1.051679938000e-05       6.911303265398e+00 
       1.323986599023e-05       8.621034674377e+00 
       1.666800374384e-05       1.075371461991e+01 
       2.098377347701e-05       1.341396302513e+01 
       2.641700566554e-05       1.673227072282e+01 
       3.325703973585e-05       2.087138940960e+01 
       4.186813244451e-05       2.603429252546e+01 
       5.270885587876e-05       3.247408605449e+01 
       6.635651809237e-05       4.050633278662e+01 
       8.353790686466e-05       5.052434965232e+01 
       1.051679938000e-04       6.301814054840e+01 
       1.323986599023e-04       7.859772039450e+01 
       1.666800374384e-04       9.802163741164e+01 
       2.098377347701e-04       1.222314402909e+02 
       2.641700566554e-04       1.523925347691e+02 
       3.325703973585e-04       1.899411019974e+02 
       4.186813244451e-04       2.366351596679e+02 
       5.270885587876e-04       2.946050333052e+02 
       6.635651809237e-04       3.663943606191e+02 
       8.353790686466e-04       4.549783001603e+02 
       1.051679938000e-03       5.637435777277e+02 
       1.323986599023e-03       6.964154360315e+02 
       1.666800374384e-03       8.569005539707e+02 
       2.098377347701e-03       1.048949092128e+03 
       2.641700566554e-03       1.275509898108e+03 
       3.325703973585e-03       1.537820483914e+03 
       4.186813244451e-03       1.834220146514e+03 
       5.270885587876e-03       2.158521479784e+03 
       6.635651809237e-03       2.498105083697e+03 
       8.353790686466e-03       2.831888222155e+03 
       1.051679938000e-02       3.128372978699e+03 
       1.323986599023e-02       3.344702706035e+03 
       1.666800374381e-02       3.428995997943e+03 
       2.098377328361e-02       3.331056982647e+03 
       2.641686381856e-02       3.028582718744e+03 
       3.323799144030e-02       2.568453520143e+03 
       4.125131149404e-02       2.108229784367e+03 
       4.795906880920e-02       1.842494147696e+03 
       5.283258668590e-02       1.707898103675e+03 
       5.685922045805e-02       1.621245787348e+03 
       6.045807764491e-02       1.554180988768e+03 
       6.381659591267e-02       1.494841316856e+03 
       6.703423340782e-02       1.437303731671e+03 
       7.017073326543e-02       1.378465069099e+03 
       7.326539167171e-02       1.316891958857e+03 
       7.634593288154e-02       1.252299910954e+03 
       7.943305955039e-02       1.185250802697e+03 
       8.254298437910e-02       1.116919924573e+03 
       8.568893168839e-02       1.048878108373e+03 
       8.888207487398e-02       9.828738752201e+02 
       9.213214664113e-02       9.206213277735e+02 
       9.544785014520e-02       8.636064121683e+02 
