# Matter power spectrum P(k) at redshift z=1.5
# for k=2.09985e-07 to 10.5349 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.099852542725e-07       3.349919765840e-01 
       2.643557727057e-07       4.166816786611e-01 
       3.328042000137e-07       5.182918797714e-01 
       4.189756645491e-07       6.446803070067e-01 
       5.274591110242e-07       8.018892715739e-01 
       6.640316785508e-07       9.974345362035e-01 
       8.359663543639e-07       1.240664624497e+00 
       1.052419286914e-06       1.543207749150e+00 
       1.324917384158e-06       1.919527725472e+00 
       1.667972163444e-06       2.387615446779e+00 
       2.099852542725e-06       2.969848975596e+00 
       2.643557727057e-06       3.694063368040e+00 
       3.328042000137e-06       4.594881369834e+00 
       4.189756645491e-06       5.715368586908e+00 
       5.274591110242e-06       7.109092231776e+00 
       6.640316785508e-06       8.842681821385e+00 
       8.359663543639e-06       1.099901414120e+01 
       1.052419286914e-05       1.368117452504e+01 
       1.324917384158e-05       1.701738345631e+01 
       1.667972163444e-05       2.116712318401e+01 
       2.099852542725e-05       2.632875572300e+01 
       2.643557727057e-05       3.274899332550e+01 
       3.328042000137e-05       4.073466812431e+01 
       4.189756645491e-05       5.066735164481e+01 
       5.274591110242e-05       6.302149958794e+01 
       6.640316785508e-05       7.838694299473e+01 
       8.359663543639e-05       9.749671027747e+01 
       1.052419286914e-04       1.212613323483e+02 
       1.324917384158e-04       1.508109242896e+02 
       1.667972163444e-04       1.875463842457e+02 
       2.099852542725e-04       2.332008712686e+02 
       2.643557727057e-04       2.899120783023e+02 
       3.328042000137e-04       3.603043121479e+02 
       4.189756645491e-04       4.475765006853e+02 
       5.274591110242e-04       5.555875573844e+02 
       6.640316785508e-04       6.889245022118e+02 
       8.359663543639e-04       8.529336603347e+02 
       1.052419286914e-03       1.053692908621e+03 
       1.324917384158e-03       1.297890118364e+03 
       1.667972163444e-03       1.592508865383e+03 
       2.099852542725e-03       1.944138136693e+03 
       2.643557727057e-03       2.357829640289e+03 
       3.328042000137e-03       2.835493375854e+03 
       4.189756645491e-03       3.373712930442e+03 
       5.274591110242e-03       3.960843119095e+03 
       6.640316785508e-03       4.573593983282e+03 
       8.359663543639e-03       5.173412226067e+03 
       1.052419286914e-02       5.703019967097e+03 
       1.324917384158e-02       6.084806035335e+03 
       1.667972163441e-02       6.225200027574e+03 
       2.099852522603e-02       6.034270470478e+03 
       2.643543114741e-02       5.473341808677e+03 
       3.326095617857e-02       4.629577507256e+03 
       4.127190876892e-02       3.790690841440e+03 
       4.796358199248e-02       3.308292267774e+03 
       5.282811062508e-02       3.064008401130e+03 
       5.684959027442e-02       2.906898964542e+03 
       6.044491625544e-02       2.785564698578e+03 
       6.380072315273e-02       2.678474063228e+03 
       6.701611988915e-02       2.574853191652e+03 
       7.015067290859e-02       2.469033622493e+03 
       7.324357856948e-02       2.358368049130e+03 
       7.632249987421e-02       2.242288458015e+03 
       7.940809940285e-02       2.121761018315e+03 
       8.251656223917e-02       1.998867849209e+03 
       8.566109282615e-02       1.876415843754e+03 
       8.885284970338e-02       1.757545203333e+03 
       9.210155409468e-02       1.645346888052e+03 
       9.541590000702e-02       1.542512586871e+03 
       9.880383854538e-02       1.451043175045e+03 
       1.022727796858e-01       1.372034170512e+03 
       1.058297382038e-01       1.305545552805e+03 
       1.094814407880e-01       1.250558029911e+03 
       1.132344055307e-01       1.205021300237e+03 
       1.170950013511e-01       1.166010815755e+03 
       1.210694925984e-01       1.130020895857e+03 
       1.251640725789e-01       1.093412888116e+03 
       1.293848887637e-01       1.052997974867e+03 
       1.337380617773e-01       1.006663467469e+03 
       1.382296998316e-01       9.538813054437e+02 
       1.428659099776e-01       8.959101341046e+02 
       1.476528073574e-01       8.355608237888e+02 
       1.525965235142e-01       7.765334087755e+02 
       1.577032147409e-01       7.224939997063e+02 
       1.629790713953e-01       6.761546059376e+02 
       1.684303290827e-01       6.386003981210e+02 
       1.740632825854e-01       6.090145053760e+02 
       1.798843034042e-01       5.848653895839e+02 
       1.858998617714e-01       5.625778418477e+02 
       1.921165539882e-01       5.386250796220e+02 
       1.985411359437e-01       5.107703261319e+02 
       2.051805636852e-01       4.789412001325e+02 
       2.120420419452e-01       4.452190414283e+02 
       2.191330815862e-01       4.128343654691e+02 
       2.264615670266e-01       3.846436902510e+02 
       2.340358348559e-01       3.618517623382e+02 
       2.418647650724e-01       3.435600126013e+02 
       2.499578866782e-01       3.273223763653e+02 
       2.583254997937e-01       3.104951020555e+02 
       2.669788170203e-01       2.917325324293e+02 
       2.759301275384e-01       2.716871482160e+02 
       2.851929884355e-01       2.523535071375e+02 
       2.947824490813e-01       2.355216831857e+02 
       3.047153161317e-01       2.215180833423e+02 
       3.150104690820e-01       2.091364136772e+02 
       3.256892394395e-01       1.967554862758e+02 
       3.367758708516e-01       1.837211434061e+02 
       3.482980833867e-01       1.707467519389e+02 
       3.602877733107e-01       1.589630667162e+02 
       3.727818912079e-01       1.486721504778e+02 
       3.858235577813e-01       1.391518958689e+02 
       3.994635007213e-01       1.296376027767e+02 
       4.137619317704e-01       1.202125333817e+02 
       4.287910372940e-01       1.114610996257e+02 
       4.446383396753e-01       1.034937007362e+02 
       4.614113203007e-01       9.586215927448e+01 
       4.792439127494e-01       8.837767811485e+01 
       4.983058413621e-01       8.129929780364e+01 
       5.188164184761e-01       7.465138509633e+01 
       5.410655679402e-01       6.819860637047e+01 
       5.654470234190e-01       6.197536211682e+01 
       5.925129792971e-01       5.600127902917e+01 
       6.230685626471e-01       5.015152339028e+01 
       6.583448294798e-01       4.442397399217e+01 
       7.003377206062e-01       3.872380602341e+01 
       7.525253248174e-01       3.297392087816e+01 
       8.215076438420e-01       2.705260328358e+01 
       9.208782713827e-01       2.084856812121e+01 
       1.078294395924e+00       1.447554154858e+01 
       1.328333304015e+00       8.866586495158e+00 
       1.669710218386e+00       5.129987424959e+00 
       2.101993697970e+00       2.930454969119e+00 
       2.646253114374e+00       1.660082557066e+00 
       3.331435291641e+00       9.333904320561e-01 
       4.194028546394e+00       5.212386801175e-01 
       5.279969114846e+00       2.892768847002e-01 
       6.647087292168e+00       1.596349099936e-01 
       8.368187106525e+00       8.763632251987e-02 
       1.053492339905e+01       4.788096759664e-02 
