# Matter power spectrum P(k) at redshift z=0.5
# for k=2.06483e-07 to 10.3593 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.064831050442e-07       7.574683309176e-01 
       2.599468280463e-07       9.442662769666e-01 
       3.272536675428e-07       1.177130138770e+00 
       4.119879581725e-07       1.467420151079e+00 
       5.186621098965e-07       1.829298075834e+00 
       6.529569102835e-07       2.280418081247e+00 
       8.220240471625e-07       2.842787997104e+00 
       1.034866962079e-06       3.543842961507e+00 
       1.302820316387e-06       4.417783835722e+00 
       1.640153603302e-06       5.507245679357e+00 
       2.064831050442e-06       6.865377676834e+00 
       2.599468280463e-06       8.558435975221e+00 
       3.272536675428e-06       1.066901590546e+01 
       4.119879581725e-06       1.330008123615e+01 
       5.186621098965e-06       1.657998694826e+01 
       6.529569102835e-06       2.066874042742e+01 
       8.220240471625e-06       2.576580624265e+01 
       1.034866962079e-05       3.211983469764e+01 
       1.302820316387e-05       4.004078765447e+01 
       1.640153603302e-05       4.991505100993e+01 
       2.064831050442e-05       6.222426673122e+01 
       2.599468280463e-05       7.756879465956e+01 
       3.272536675428e-05       9.669693177791e+01 
       4.119879581725e-05       1.205412811613e+02 
       5.186621098965e-05       1.502639793509e+02 
       6.529569102835e-05       1.873128595581e+02 
       8.220240471625e-05       2.334910375596e+02 
       1.034866962079e-04       2.910428199624e+02 
       1.302820316387e-04       3.627591635681e+02 
       1.640153603302e-04       4.521059777627e+02 
       2.064831050442e-04       5.633780148178e+02 
       2.599468280463e-04       7.018793484632e+02 
       3.272536675428e-04       8.741276473872e+02 
       4.119879581725e-04       1.088072748784e+03 
       5.186621098965e-04       1.353310457366e+03 
       6.529569102835e-04       1.681262201671e+03 
       8.220240471625e-04       2.085281689576e+03 
       1.034866962079e-03       2.580623711782e+03 
       1.302820316387e-03       3.184113890544e+03 
       1.640153603302e-03       3.913221318598e+03 
       2.064831050442e-03       4.784308923161e+03 
       2.599468280463e-03       5.809838221366e+03 
       3.272536675428e-03       6.994210887033e+03 
       4.119879581725e-03       8.328311810680e+03 
       5.186621098965e-03       9.782211576364e+03 
       6.529569102835e-03       1.126647813806e+04 
       8.220240471625e-03       1.273168499937e+04 
       1.034866962079e-02       1.401278765345e+04 
       1.302820316387e-02       1.491625014407e+04 
       1.640153603299e-02       1.521130259936e+04 
       2.064831033618e-02       1.468039515495e+04 
       2.599455545519e-02       1.323897064550e+04 
       3.270782098179e-02       1.111842328674e+04 
       4.061731529451e-02       9.035590792812e+03 
       4.728255489991e-02       7.848663652731e+03 
       5.211695887508e-02       7.259580580482e+03 
       5.610411774338e-02       6.886305073954e+03 
       5.966431497460e-02       6.600440266125e+03 
       6.298492404187e-02       6.348956364617e+03 
       6.616512526137e-02       6.105647490095e+03 
       6.926439034793e-02       5.856922345488e+03 
       7.232178530555e-02       5.596588917732e+03 
       7.536484312779e-02       5.323497262665e+03 
       7.841410586574e-02       5.040171893336e+03 
       8.148564863581e-02       4.751765835684e+03 
       8.459257523687e-02       4.465091874397e+03 
       8.774595116552e-02       4.187666708402e+03 
       9.095541057598e-02       3.926791434502e+03 
       9.422956500042e-02       3.688726302849e+03 
       9.757628654684e-02       3.478020422005e+03 
       1.010029087859e-01       3.297036359606e+03 
       1.045163719843e-01       3.145682178891e+03 
       1.081233296786e-01       3.021348436259e+03 
       1.118302277482e-01       2.919056336361e+03 
       1.156433635200e-01       2.831851764110e+03 
       1.195689301296e-01       2.751506159779e+03 
       1.236130498656e-01       2.669566315894e+03 
       1.277817992404e-01       2.578702495992e+03 
       1.320812278737e-01       2.474142183460e+03 
       1.365173728414e-01       2.354812131809e+03 
       1.410962698526e-01       2.223754957259e+03 
       1.458239624251e-01       2.087528613771e+03 
       1.507065101086e-01       1.954629329414e+03 
       1.557499967251e-01       1.833352762063e+03 
       1.609605395441e-01       1.729715203246e+03 
