# Matter power spectrum P(k) at redshift z=1
# for k=1.04527e-05 to 10.4649 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.045269224056e-05       1.391362712908e+01 
       1.315915988330e-05       1.735561215426e+01 
       1.656640077495e-05       2.164907043734e+01 
       2.085586291755e-05       2.700462492029e+01 
       2.625597581180e-05       3.368498931840e+01 
       3.305431516093e-05       4.201783553218e+01 
       4.161291732555e-05       5.241182823745e+01 
       5.238755908002e-05       6.537660849496e+01 
       6.595202938771e-05       8.154764498873e+01 
       8.302868575558e-05       1.017171211765e+02 
       1.045269224056e-04       1.268722295858e+02 
       1.315915988330e-04       1.582424830719e+02 
       1.656640077495e-04       1.973578373183e+02 
       2.085586291755e-04       2.461194783718e+02 
       2.625597581180e-04       3.068848546840e+02 
       3.305431516093e-04       3.825676754258e+02 
       4.161291732555e-04       4.767517395321e+02 
       5.238755908002e-04       5.938143466278e+02 
       6.595202938771e-04       7.390509177286e+02 
       8.302868575558e-04       9.187882701450e+02 
       1.045269224056e-03       1.140467958393e+03 
       1.315915988330e-03       1.412556659080e+03 
       1.656640077495e-03       1.744609390466e+03 
       2.085586291755e-03       2.146584197064e+03 
       2.625597581180e-03       2.627973287318e+03 
       3.305431516093e-03       3.196284129992e+03 
       4.161291732555e-03       3.854707731105e+03 
       5.238755908002e-03       4.598595072500e+03 
       6.595202938771e-03       5.410676003549e+03 
       8.302868575558e-03       6.254540559574e+03 
       1.045269224056e-02       7.067457426681e+03 
       1.315915988330e-02       7.753431445918e+03 
       1.656640077463e-02       8.182521363027e+03 
       2.085586183602e-02       8.212262995661e+03 
       2.625546822799e-02       7.748830911511e+03 
       3.300694407507e-02       6.862406114908e+03 
       4.052198332207e-02       5.936291289024e+03 
       4.629614968479e-02       5.400957197371e+03 
       5.062204935294e-02       5.097903269597e+03 
       5.428342822822e-02       4.888539835383e+03 
       5.759813859766e-02       4.721121050798e+03 
       6.071497058954e-02       4.571426870919e+03 
       6.371562891149e-02       4.426340280749e+03 
       6.665041715589e-02       4.277966147937e+03 
       6.955304650013e-02       4.122497319092e+03 
       7.244765790903e-02       3.958044292450e+03 
       7.535250243824e-02       3.785085060538e+03 
       7.828202400506e-02       3.605947310549e+03 
       8.124811157410e-02       3.423708078326e+03 
       8.426088954880e-02       3.242791793425e+03 
       8.732923693848e-02       3.067576868107e+03 
       9.046113976199e-02       2.902515389114e+03 
       9.366393683841e-02       2.751234356608e+03 
       9.694449507844e-02       2.616408142489e+03 
       1.003093367559e-01       2.499317119928e+03 
       1.037647332045e-01       2.399585597303e+03 
       1.073167744945e-01       2.315243983453e+03 
       1.109714215860e-01       2.242746807064e+03 
       1.147345454953e-01       2.177188622804e+03 
       1.186119567389e-01       2.113074756441e+03 
       1.226094274740e-01       2.045015747311e+03 
       1.267327081977e-01       1.968744281870e+03 
       1.309875404932e-01       1.881990403125e+03 
       1.353796670626e-01       1.785378541044e+03 
       1.399148401271e-01       1.682140706709e+03 
       1.445988291664e-01       1.577693017785e+03 
       1.494374289071e-01       1.478275912118e+03 
       1.544364684237e-01       1.389538695731e+03 
       1.596018221949e-01       1.314779018494e+03 
       1.649394239368e-01       1.254307257837e+03 
       1.704552840269e-01       1.205375702286e+03 
       1.761555113229e-01       1.162540390990e+03 
       1.820463401795e-01       1.118820430828e+03 
       1.881341634708e-01       1.068874611995e+03 
       1.944255724416e-01       1.010981031055e+03 
       2.009274042496e-01       9.475670116795e+02 
       2.076467981196e-01       8.839109362316e+02 
       2.145912611388e-01       8.259798450360e+02 
       2.217687448729e-01       7.777791987800e+02 
       2.291877342074e-01       7.393225899013e+02 
       2.368573501345e-01       7.068105661884e+02 
       2.447874686272e-01       6.747613188149e+02 
       2.529888583226e-01       6.388933067145e+02 
       2.614733404931e-01       5.988007674095e+02 
       2.702539757981e-01       5.581678573188e+02 
       2.793452836417e-01       5.216227683384e+02 
       2.887635017308e-01       4.913728011753e+02 
       2.985268957922e-01       4.658517542099e+02 
       3.086561325847e-01       4.410723569186e+02 
       3.191747336649e-01       4.143772088284e+02 
       3.301096333203e-01       3.864353506869e+02 
       3.414918723888e-01       3.602964835721e+02 
       3.533574714516e-01       3.377981753126e+02 
       3.657485438294e-01       3.177510750100e+02 
       3.787147336211e-01       2.976550810176e+02 
       3.923151010688e-01       2.769577959087e+02 
       4.066206339866e-01       2.572569587974e+02 
       4.217176519956e-01       2.396667518920e+02 
       4.377125110041e-01       2.231058118262e+02 
       4.547382466306e-01       2.063734725824e+02 
       4.729641874358e-01       1.902530688478e+02 
       4.926102575222e-01       1.753654437654e+02 
       5.139689462622e-01       1.607696906887e+02 
       5.374403269544e-01       1.464413313265e+02 
       5.635903398651e-01       1.327476140427e+02 
       5.932528528470e-01       1.191458215694e+02 
       6.277194209002e-01       1.057586816053e+02 
       6.691177111397e-01       9.226711157131e+01 
       7.212277754234e-01       7.850824917307e+01 
       7.913767865355e-01       6.413778092136e+01 
       8.948458870823e-01       4.890249351747e+01 
       1.061292462011e+00       3.334549700013e+01 
       1.318303757670e+00       2.029426699365e+01 
       1.658583005904e+00       1.186535793562e+01 
       2.088018840480e+00       6.857152036246e+00 
       2.628659947556e+00       3.926635372225e+00 
       3.309286806935e+00       2.230035053836e+00 
       4.166145256165e+00       1.257028416170e+00 
       5.244866132212e+00       7.037716481440e-01 
       6.602895255301e+00       3.915881063670e-01 
       8.312552628313e+00       2.166580759602e-01 
       1.046488374066e+01       1.192498391926e-01 
