# Matter power spectrum P(k) at redshift z=1.5
# for k=1.0516e-05 to 10.5285 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.051598131063e-05       1.232348217033e+01 
       1.323883610190e-05       1.537314608047e+01 
       1.666670719126e-05       1.917748090866e+01 
       2.098214121402e-05       2.392322958904e+01 
       2.641495076818e-05       2.984330326846e+01 
       3.325445277335e-05       3.722822581448e+01 
       4.186487565168e-05       4.644031049207e+01 
       5.270475581950e-05       5.793135083089e+01 
       6.635135642358e-05       7.226458327847e+01 
       8.353140870866e-05       9.014190833300e+01 
       1.051598131063e-04       1.124375124219e+02 
       1.323883610190e-04       1.402391294435e+02 
       1.666670719126e-04       1.748982119173e+02 
       2.098214121402e-04       2.180899833192e+02 
       2.641495076818e-04       2.718835316064e+02 
       3.325445277335e-04       3.388202615094e+02 
       4.186487565168e-04       4.219955622705e+02 
       5.270475581950e-04       5.251330489275e+02 
       6.635135642358e-04       6.526338689371e+02 
       8.353140870866e-04       8.095784193928e+02 
       1.051598131063e-03       1.001657219451e+03 
       1.323883610190e-03       1.234996739650e+03 
       1.666670719126e-03       1.515776453821e+03 
       2.098214121402e-03       1.849425120572e+03 
       2.641495076818e-03       2.239414080262e+03 
       3.325445277335e-03       2.685594169514e+03 
       4.186487565168e-03       3.182085919325e+03 
       5.270475581950e-03       3.714718323719e+03 
       6.635135642358e-03       4.254974652388e+03 
       8.353140870866e-03       4.769726461594e+03 
       1.051598131063e-02       5.202680039989e+03 
       1.323883610190e-02       5.485535965415e+03 
       1.666670719126e-02       5.540448766775e+03 
       2.098214116901e-02       5.297655007646e+03 
       2.641490297185e-02       4.734715206875e+03 
       3.324577640658e-02       3.934829661174e+03 
       4.149812968916e-02       3.136064613768e+03 
       4.898119540094e-02       2.655213634804e+03 
       5.434214469977e-02       2.427285132331e+03 
       5.867586814791e-02       2.288286862675e+03 
       6.250480622685e-02       2.183568993561e+03 
       6.605441075357e-02       2.092000284199e+03 
       6.944087512818e-02       2.003705863041e+03 
       7.273255863332e-02       1.913837724333e+03 
       7.597373009521e-02       1.820368341707e+03 
       7.919524046038e-02       1.723133526477e+03 
       8.241989519475e-02       1.623198026386e+03 
       8.566540126680e-02       1.522569391127e+03 
       8.894609559101e-02       1.423597492020e+03 
       9.227401439723e-02       1.328891225206e+03 
       9.565958418914e-02       1.240827959174e+03 
       9.911208442744e-02       1.161366136673e+03 
       1.026399666365e-01       1.091752113053e+03 
       1.062510799068e-01       1.032526497689e+03 
       1.099528334297e-01       9.833189412908e+02 
       1.137523154899e-01       9.429568331636e+02 
       1.176563816045e-01       9.095043534625e+02 
       1.216717203358e-01       8.804686831478e+02 
       1.258049026610e-01       8.529984113801e+02 
       1.300624190787e-01       8.243262132631e+02 
       1.344507075045e-01       7.922257828878e+02 
       1.389761742712e-01       7.554228937024e+02 
       1.436452100467e-01       7.139703713463e+02 
       1.484642021587e-01       6.693086149029e+02 
       1.534395445949e-01       6.238259483838e+02 
       1.585776468071e-01       5.803840303123e+02 
       1.638849423567e-01       5.415268777206e+02 
       1.693678983830e-01       5.088760442729e+02 
       1.750330268403e-01       4.827220505742e+02 
       1.808868984267e-01       4.620069461264e+02 
       1.869361601134e-01       4.445505673615e+02 
       1.931875571740e-01       4.276837635600e+02 
       1.996479606057e-01       4.091609488476e+02 
       2.063244008388e-01       3.877778375741e+02 
       2.132241086399e-01       3.639409348218e+02 
       2.203545641463e-01       3.395103618413e+02 
       2.277235550225e-01       3.168660619959e+02 
       2.353392448260e-01       2.975665656421e+02 
       2.432102528128e-01       2.817794934515e+02 
       2.513457466246e-01       2.685821176580e+02 
       2.597555496058e-01       2.564082155995e+02 
       2.684502649093e-01       2.436815990672e+02 
       2.774414191148e-01       2.298219710459e+02 
       2.867416288329e-01       2.155747891424e+02 
       2.963647947620e-01       2.021902002382e+02 
       3.063263289792e-01       1.905568505601e+02 
       3.166434229864e-01       1.806412906998e+02 
       3.273353663460e-01       1.714831359398e+02 
       3.384239288462e-01       1.622611546492e+02 
       3.499338233311e-01       1.528570687627e+02 
       3.618932720839e-01       1.437517498460e+02 
       3.743347076271e-01       1.355263626807e+02 
       3.872956500265e-01       1.281149960758e+02 
       4.008198188272e-01       1.210860814246e+02 
       4.149585610644e-01       1.141113981463e+02 
       4.297727113009e-01       1.074016093416e+02 
       4.453350517535e-01       1.011418083501e+02 
       4.617336209846e-01       9.528410664235e+01 
       4.790762467421e-01       8.964763537348e+01 
       4.974968848678e-01       8.418809253249e+01 
       5.171646911990e-01       7.899020136525e+01 
       5.382973497832e-01       7.403604771983e+01 
       5.611812509839e-01       6.921385125465e+01 
       5.862031169327e-01       6.454587678582e+01 
       6.139016089215e-01       6.000239727359e+01 
       6.450556225354e-01       5.552521309574e+01 
       6.808440173687e-01       5.107965117622e+01 
       7.231541670230e-01       4.659522079762e+01 
       7.752246664816e-01       4.198529531315e+01 
       8.430939878997e-01       3.711817812813e+01 
       9.390302958520e-01       3.180947569527e+01 
       1.088518564307e+00       2.591542071779e+01 
       1.329453931614e+00       1.983983330666e+01 
       1.668747595818e+00       1.478444173848e+01 
       2.100706381525e+00       1.101491106168e+01 
       2.644632029153e+00       8.173366536649e+00 
       3.329394465877e+00       5.997641929274e+00 
       4.191459298979e+00       4.325330934777e+00 
       5.276734623986e+00       3.050648454018e+00 
       6.643015309430e+00       2.097115454720e+00 
       8.363060783979e+00       1.402376152682e+00 
       1.052846974133e+01       9.118316490226e-01 
