# Matter power spectrum P(k) at redshift z=0.5
# for k=1.0234e-05 to 10.2445 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.023403307658e-05       3.234801950303e+01 
       1.288388430524e-05       4.034751794181e+01 
       1.621984935449e-05       5.032523248040e+01 
       2.041958052784e-05       6.277025348253e+01 
       2.570672882467e-05       7.829266942180e+01 
       3.236285417148e-05       9.765323811091e+01 
       4.074241951467e-05       1.218007006608e+02 
       5.129166726499e-05       1.519177769202e+02 
       6.457238333319e-05       1.894789540101e+02 
       8.129181427827e-05       2.363214447049e+02 
       1.023403307658e-04       2.947332099985e+02 
       1.288388430524e-04       3.675609929177e+02 
       1.621984935449e-04       4.583417747875e+02 
       2.041958052784e-04       5.714604810660e+02 
       2.570672882467e-04       7.123349385127e+02 
       3.236285417148e-04       8.876251098284e+02 
       4.074241951467e-04       1.105456727662e+03 
       5.129166726499e-04       1.375639395371e+03 
       6.457238333319e-04       1.709848620515e+03 
       8.129181427827e-04       2.121731214127e+03 
       1.023403307658e-03       2.626866565138e+03 
       1.288388430524e-03       3.242415919002e+03 
       1.621984935449e-03       3.986153100901e+03 
       2.041958052784e-03       4.874653856100e+03 
       2.570672882467e-03       5.920425833175e+03 
       3.236285417148e-03       7.127808904303e+03 
       4.074241951467e-03       8.487346679178e+03 
       5.129166726499e-03       9.968814700566e+03 
       6.457238333319e-03       1.151301257543e+04 
       8.129181427827e-03       1.302626174257e+04 
       1.023403307658e-02       1.437048895961e+04 
       1.288388430524e-02       1.536770375728e+04 
       1.621984935442e-02       1.580976717296e+04 
       2.041958018311e-02       1.550494866251e+04 
       2.570651237528e-02       1.437494248291e+04 
       3.233724271637e-02       1.259677642391e+04 
       4.000378225679e-02       1.076629387731e+04 
       4.621878057309e-02       9.639772410834e+03 
       5.077716100857e-02       8.986085962158e+03 
       5.457621796375e-02       8.514065287975e+03 
       5.798731874931e-02       8.121678136224e+03 
       6.117917837699e-02       7.766226048614e+03 
       6.424240501587e-02       7.426306620706e+03 
       6.723189749473e-02       7.092559937235e+03 
       7.018400155773e-02       6.760455996111e+03 
       7.312449292401e-02       6.429588438082e+03 
       7.607270179686e-02       6.102801082941e+03 
       7.904382125327e-02       5.783094914669e+03 
       8.205028286544e-02       5.475535286249e+03 
       8.510261880346e-02       5.184219473239e+03 
       8.821002477919e-02       4.913292280295e+03 
       9.138074030795e-02       4.665494344724e+03 
       9.462231286541e-02       4.441923845416e+03 
       9.794178566141e-02       4.242240524189e+03 
       1.013458336203e-01       4.064005738730e+03 
       1.048408632922e-01       3.903248957834e+03 
       1.084330870496e-01       3.754543525464e+03 
       1.121285785781e-01       3.612269626457e+03 
       1.159333145344e-01       3.470273895201e+03 
       1.198532058622e-01       3.324201762804e+03 
       1.238941213370e-01       3.171281114989e+03 
       1.280619053097e-01       3.011345591196e+03 
       1.323623912096e-01       2.847010600156e+03 
       1.368014121033e-01       2.682903271514e+03 
       1.413848094251e-01       2.524867774580e+03 
       1.461184408842e-01       2.378046693222e+03 
       1.510081884787e-01       2.246248670798e+03 
       1.560599675009e-01       2.130188175226e+03 
       1.612797373935e-01       2.027895961615e+03 
       1.666735152923e-01       1.934889152625e+03 
       1.722473930852e-01       1.845744926407e+03 
       1.780075588041e-01       1.755605132370e+03 
       1.839603231665e-01       1.661842878248e+03 
       1.901121520851e-01       1.565236674031e+03 
       1.964697059784e-01       1.469246521751e+03 
       2.030398867500e-01       1.378282869367e+03 
       2.098298933602e-01       1.295938027867e+03 
       2.168472870145e-01       1.223003426388e+03 
       2.241000671390e-01       1.157017713693e+03 
       2.315967595264e-01       1.094587817490e+03 
       2.393465183423e-01       1.033226285940e+03 
       2.473592440895e-01       9.720039925261e+02 
       2.556457201877e-01       9.115626903258e+02 
       2.642177715658e-01       8.542447704239e+02 
       2.730884496444e-01       8.017517650621e+02 
       2.822722493805e-01       7.537889681375e+02 
       2.917853657681e-01       7.089786609395e+02 
       3.016459994730e-01       6.656711781211e+02 
       3.118747243611e-01       6.233278889294e+02 
       3.224949338521e-01       5.829858384513e+02 
       3.335333887740e-01       5.452483805397e+02 
       3.450208973803e-01       5.102022379872e+02 
       3.569931694881e-01       4.770178051786e+02 
       3.694919029032e-01       4.451287347682e+02 
       3.825661839767e-01       4.146400648659e+02 
       3.962743193741e-01       3.859670719830e+02 
       4.106862696465e-01       3.588724253506e+02 
       4.258869383076e-01       3.330308876913e+02 
       4.419807024182e-01       3.083604982704e+02 
       4.590977871333e-01       2.848877617081e+02 
       4.774034518000e-01       2.625019977226e+02 
       4.971115926288e-01       2.410490560322e+02 
       5.185055237509e-01       2.204247577623e+02 
       5.419708920080e-01       2.005685380084e+02 
       5.680500532540e-01       1.813077621638e+02 
       5.975364623443e-01       1.625175537173e+02 
       6.316483709542e-01       1.440136928068e+02 
       6.723711089178e-01       1.255641189363e+02 
       7.231859338770e-01       1.068788936045e+02 
       7.907450548670e-01       8.756057798848e+01 
       8.888136342061e-01       6.724203833197e+01 
       1.045052497078e+00       4.640386961833e+01 
       1.291231689622e+00       2.834200831958e+01 
       1.623673665915e+00       1.645229868985e+01 
       2.044053331911e+00       9.435611034116e+00 
       2.573310587404e+00       5.365854640609e+00 
       3.239606090881e+00       3.028248908279e+00 
       4.078422432014e+00       1.697199097032e+00 
       5.134429639693e+00       9.452375313359e-01 
       6.463863948479e+00       5.234321354523e-01 
       8.137522583121e+00       2.883146643504e-01 
       1.024453396894e+01       1.580493984156e-01 
