# Matter power spectrum P(k) at redshift z=0.5
# for k=2.09266e-07 to 10.4998 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.092664083090e-07       6.193530579098e-01 
       2.634507992551e-07       7.725707935152e-01 
       3.316649059398e-07       9.636920706612e-01 
       4.175413782879e-07       1.202093600320e+00 
       5.256534516022e-07       1.499471736770e+00 
       6.617584880194e-07       1.870416318929e+00 
       8.331045770380e-07       2.333126469950e+00 
       1.048816522715e-06       2.910303473416e+00 
       1.320381772756e-06       3.630264530997e+00 
       1.662262166992e-06       4.528332042966e+00 
       2.092664083090e-06       5.648566568690e+00 
       2.634507992551e-06       7.045928483078e+00 
       3.316649059398e-06       8.788974372866e+00 
       4.175413782879e-06       1.096322043624e+01 
       5.256534516022e-06       1.367533785804e+01 
       6.617584880194e-06       1.705838590093e+01 
       8.331045770381e-06       2.127833928047e+01 
       1.048816522715e-05       2.654222971648e+01 
       1.320381772756e-05       3.310830041584e+01 
       1.662262166992e-05       4.129867030509e+01 
       2.092664083090e-05       5.151512666451e+01 
       2.634507992551e-05       6.425881563981e+01 
       3.316649059398e-05       8.015478617830e+01 
       4.175413782879e-05       9.998257080875e+01 
       5.256534516022e-05       1.247142627006e+02 
       6.617584880194e-05       1.555618765335e+02 
       8.331045770381e-05       1.940361584888e+02 
       1.048816522715e-04       2.420194206589e+02 
       1.320381772756e-04       3.018553696648e+02 
       1.662262166992e-04       3.764591718834e+02 
       2.092664083090e-04       4.694509390195e+02 
       2.634507992551e-04       5.853150595466e+02 
       3.316649059398e-04       7.295857860939e+02 
       4.175413782879e-04       9.090555913461e+02 
       5.256534516022e-04       1.131996812469e+03 
       6.617584880194e-04       1.408379893594e+03 
       8.331045770381e-04       1.750063384896e+03 
       1.048816522715e-03       2.170910569949e+03 
       1.320381772756e-03       2.686721066850e+03 
       1.662262166992e-03       3.314765189520e+03 
       2.092664083090e-03       4.072710997837e+03 
       2.634507992551e-03       4.976719453706e+03 
       3.316649059398e-03       6.038343140937e+03 
       4.175413782879e-03       7.259954642616e+03 
       5.256534516022e-03       8.628088465688e+03 
       6.617584880194e-03       1.010461823162e+04 
       8.331045770381e-03       1.161587604333e+04 
       1.048816522715e-02       1.304020474234e+04 
       1.320381772756e-02       1.419776824755e+04 
       1.662262166972e-02       1.485343642069e+04 
       2.092664006739e-02       1.475792680705e+04 
       2.634468721615e-02       1.376438347623e+04 
       3.312699464404e-02       1.202961894492e+04 
       4.077661339873e-02       1.025965953121e+04 
       4.674734410327e-02       9.248949068325e+03 
       5.118908399794e-02       8.692890362852e+03 
       5.493071926356e-02       8.315154122277e+03 
       5.830947434095e-02       8.015241764800e+03 
       6.148172089679e-02       7.747475568243e+03 
       6.453273185611e-02       7.487416777906e+03 
       6.751474479794e-02       7.221286128638e+03 
       7.046263332127e-02       6.941930148674e+03 
       7.340129439634e-02       6.646993726540e+03 
       7.634950270240e-02       6.337873958358e+03 
       7.932208428677e-02       6.018908164552e+03 
       8.233121976286e-02       5.696573488240e+03 
       8.538726504473e-02       5.378626393185e+03 
       8.849928944431e-02       5.073191359512e+03 
       9.167544036386e-02       4.787853605048e+03 
       9.492319733567e-02       4.528825639553e+03 
       9.824955300969e-02       4.300253270891e+03 
       1.016611444534e-01       4.103708178640e+03 
       1.051643497549e-01       3.937898294864e+03 
       1.087653598297e-01       3.798627353409e+03 
       1.124702321554e-01       3.679054198926e+03 
       1.162849311217e-01       3.570324590257e+03 
       1.202153583622e-01       3.462640079773e+03 
       1.242673755638e-01       3.346748784772e+03 
       1.284468216634e-01       3.215680972066e+03 
       1.327595259618e-01       3.066352277407e+03 
       1.372113184230e-01       2.900526030230e+03 
       1.418080382626e-01       2.724682759427e+03 
       1.465555418169e-01       2.548636134061e+03 
       1.514597106177e-01       2.383168660978e+03 
       1.565264605543e-01       2.237321458231e+03 
       1.617617529753e-01       2.116075852509e+03 
       1.671716085686e-01       2.019004971239e+03 
       1.727621248440e-01       1.940237369236e+03 
       1.785394980363e-01       1.869909395742e+03 
       1.845100502436e-01       1.797067095100e+03 
       1.906802626204e-01       1.713437061403e+03 
       1.970568154607e-01       1.616689541064e+03 
       2.036466360420e-01       1.511460742871e+03 
       2.104569551640e-01       1.407223508553e+03 
       2.174953734170e-01       1.313844735831e+03 
       2.247699383710e-01       1.237030892230e+03 
       2.322892340959e-01       1.175838219944e+03 
       2.400624847408e-01       1.123373666117e+03 
       2.480996743222e-01       1.070545885906e+03 
       2.564116854487e-01       1.011250776916e+03 
