# Matter power spectrum P(k) at redshift z=1
# for k=2.08796e-07 to 10.4752 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.087958410098e-07       5.415899864739e-01 
       2.628583901241e-07       6.730086183882e-01 
       3.309191070306e-07       8.363164230974e-01 
       4.166024730890e-07       1.039251415341e+00 
       5.244714399881e-07       1.291429264777e+00 
       6.602704235613e-07       1.604798914880e+00 
       8.312312148774e-07       1.994208759161e+00 
       1.046458099486e-06       2.478110201072e+00 
       1.317412693820e-06       3.079431933633e+00 
       1.658524318071e-06       3.826666364076e+00 
       2.087958410098e-06       4.755219656970e+00 
       2.628583901241e-06       5.909089360867e+00 
       3.309191070306e-06       7.342949096235e+00 
       4.166024730890e-06       9.124739063107e+00 
       5.244714399881e-06       1.133888506454e+01 
       6.602704235613e-06       1.409029849111e+01 
       8.312312148774e-06       1.750934661787e+01 
       1.046458099486e-05       2.175802838079e+01 
       1.317412693820e-05       2.703764757705e+01 
       1.658524318071e-05       3.359834575409e+01 
       2.087958410098e-05       4.175094382864e+01 
       2.628583901241e-05       5.188164840727e+01 
       3.309191070306e-05       6.447030943778e+01 
       4.166024730890e-05       8.011307433790e+01 
       5.244714399881e-05       9.955047276122e+01 
       6.602704235613e-05       1.237021855956e+02 
       8.312312148774e-05       1.537099947785e+02 
       1.046458099486e-04       1.909906539865e+02 
       1.317412693820e-04       2.373006124671e+02 
       1.658524318071e-04       2.948145539889e+02 
       2.087958410098e-04       3.662193689567e+02 
       2.628583901241e-04       4.548240869369e+02 
       3.309191070306e-04       5.646838827604e+02 
       4.166024730890e-04       7.007318452466e+02 
       5.244714399881e-04       8.689054640608e+02 
       6.602704235613e-04       1.076246954634e+03 
       8.312312148774e-04       1.330950596817e+03 
       1.046458099486e-03       1.642323253948e+03 
       1.317412693820e-03       2.020584719555e+03 
       1.658524318071e-03       2.476324787739e+03 
       2.087958410098e-03       3.019397905485e+03 
       2.628583901241e-03       3.657199655386e+03 
       3.309191070306e-03       4.392152799519e+03 
       4.166024730890e-03       5.218367975027e+03 
       5.244714399881e-03       6.117257780182e+03 
       6.602704235613e-03       7.052463502631e+03 
       8.312312148774e-03       7.964615195690e+03 
       1.046458099486e-02       8.766545460738e+03 
       1.317412693820e-02       9.341516609407e+03 
       1.658524318066e-02       9.550557033697e+03 
       2.087958386497e-02       9.262276555434e+03 
       2.628567472964e-02       8.423158280505e+03 
       3.307076901878e-02       7.165587170668e+03 
       4.100160876745e-02       5.917311094329e+03 
       4.756788382844e-02       5.194920646901e+03 
       5.235289719104e-02       4.818617308256e+03 
       5.631808704343e-02       4.569856634910e+03 
       5.986756699611e-02       4.373932016387e+03 
       6.318302028254e-02       4.199500276260e+03 
       6.636124423546e-02       4.030987649670e+03 
       6.946055310107e-02       3.860331621176e+03 
       7.251938738135e-02       3.683893108294e+03 
       7.556491485866e-02       3.501036982399e+03 
       7.861745184649e-02       3.313300093461e+03 
       8.169292793501e-02       3.123756513533e+03 
       8.480435020375e-02       2.936436145984e+03 
       8.796271852403e-02       2.755756848053e+03 
       9.117762200043e-02       2.585980601355e+03 
       9.445764116800e-02       2.430724193212e+03 
       9.781062699106e-02       2.292557255372e+03 
       1.012438989577e-01       2.172711655745e+03 
       1.047643884016e-01       2.070913823335e+03 
       1.083787437337e-01       1.985347370348e+03 
       1.120934085511e-01       1.912759455736e+03 
       1.159146800353e-01       1.848737559826e+03 
       1.198487527887e-01       1.788189278576e+03 
       1.239017517851e-01       1.726033945159e+03 
       1.280797571450e-01       1.658050074444e+03 
       1.323888227997e-01       1.581726048011e+03 
       1.368349906836e-01       1.496879386108e+03 
       1.414243018075e-01       1.405800341899e+03 
       1.461628053777e-01       1.312781547995e+03 
       1.510565670069e-01       1.223093844138e+03 
       1.561116769834e-01       1.141672296095e+03 
       1.613342595179e-01       1.071876936777e+03 
       1.667304838570e-01       1.014649494326e+03 
       1.723065781324e-01       9.682620211842e+02 
       1.780688468037e-01       9.287434951778e+02 
       1.840236925426e-01       8.909858362061e+02 
       1.901776434033e-01       8.503619233739e+02 
       1.965373861255e-01       8.043792771785e+02 
       2.031098064347e-01       7.536321855158e+02 
       2.099020372310e-01       7.014552970045e+02 
       2.169215156237e-01       6.523208492015e+02 
       2.241760498626e-01       6.097503789885e+02 
       2.316738973684e-01       5.747652895717e+02 
       2.394238552819e-01       5.455732293892e+02 
       2.474353652605e-01       5.186235827771e+02 
       2.557186346674e-01       4.905834511253e+02 
       2.642847768709e-01       4.602026905294e+02 
       2.731459741211e-01       4.288486445279e+02 
       2.823156674747e-01       3.992683199396e+02 
       2.918087795592e-01       3.734927223377e+02 
       3.016419777182e-01       3.514584457649e+02 
       3.118339874134e-01       3.313123954744e+02 
       3.224059688930e-01       3.110862948620e+02 
       3.333819743867e-01       2.903199735716e+02 
       3.447895089256e-01       2.701596600468e+02 
       3.566602260098e-01       2.519077442002e+02 
       3.690308008107e-01       2.356258099432e+02 
       3.819440400463e-01       2.202685483650e+02 
       3.954503116667e-01       2.050460355684e+02 
       4.096094131645e-01       1.902539864436e+02 
       4.244930514419e-01       1.765518047216e+02 
       4.401881911128e-01       1.638847249577e+02 
       4.568016615506e-01       1.516927806442e+02 
       4.744666309555e-01       1.398716739156e+02 
       4.933519227272e-01       1.287158333264e+02 
       5.136757888690e-01       1.181469100433e+02 
