# Matter power spectrum P(k) at redshift z=0
# for k=2.03284e-07 to 10.2027 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.032838243257e-07       1.246962479677e+00 
       2.559191722503e-07       1.555440439291e+00 
       3.221831493112e-07       1.940230759957e+00 
       4.056045539197e-07       2.420211861182e+00 
       5.106258800690e-07       3.018932371473e+00 
       6.428398963386e-07       3.765766460698e+00 
       8.092874812158e-07       4.697354981591e+00 
       1.018832575549e-06       5.859403125177e+00 
       1.282634219723e-06       7.308922783462e+00 
       1.614740813246e-06       9.117029632919e+00 
       2.032838243257e-06       1.137243215835e+01 
       2.559191722503e-06       1.418578378924e+01 
       3.221831493112e-06       1.769511164484e+01 
       4.056045539197e-06       2.207258819587e+01 
       5.106258800690e-06       2.753297798069e+01 
       6.428398963386e-06       3.434417363526e+01 
       8.092874812158e-06       4.284033782454e+01 
       1.018832575549e-05       5.343829520853e+01 
       1.282634219723e-05       6.665797742545e+01 
       1.614740813246e-05       8.314792168295e+01 
       2.032838243257e-05       1.037170691066e+02 
       2.559191722503e-05       1.293744133181e+02 
       3.221831493112e-05       1.613784255186e+02 
       4.056045539197e-05       2.012986435317e+02 
       5.106258800690e-05       2.510923727084e+02 
       6.428398963386e-05       3.132001167230e+02 
       8.092874812158e-05       3.906641353702e+02 
       1.018832575549e-04       4.872753895980e+02 
       1.282634219723e-04       6.077550029572e+02 
       1.614740813246e-04       7.579770680650e+02 
       2.032838243257e-04       9.452398127042e+02 
       2.559191722503e-04       1.178591226130e+03 
       3.221831493112e-04       1.469212403374e+03 
       4.056045539197e-04       1.830856291269e+03 
       5.106258800690e-04       2.280331093209e+03 
       6.428398963386e-04       2.838006594496e+03 
       8.092874812158e-04       3.528301831541e+03 
       1.018832575549e-03       4.380053796603e+03 
       1.282634219723e-03       5.426539556031e+03 
       1.614740813246e-03       6.704834168634e+03 
       2.032838243257e-03       8.254158164290e+03 
       2.559191722503e-03       1.011255911722e+04 
       3.221831493112e-03       1.231132891599e+04 
       4.056045539197e-03       1.486634204697e+04 
       5.106258800690e-03       1.776510085944e+04 
       6.428398963386e-03       2.094910064171e+04 
       8.092874812158e-03       2.429135595212e+04 
       1.018832575549e-02       2.757054062334e+04 
       1.282634219723e-02       3.044927500869e+04 
       1.614740812906e-02       3.247774889531e+04 
       2.032837600384e-02       3.316906587718e+04 
       2.559004577816e-02       3.220952014948e+04 
       3.210038300100e-02       2.982943355700e+04 
       3.873283673272e-02       2.732555678579e+04 
       4.354016506020e-02       2.577192849023e+04 
       4.728445150131e-02       2.471547156864e+04 
       5.052723524306e-02       2.387265774372e+04 
       5.349997478030e-02       2.312747425293e+04 
       5.631647305570e-02       2.242281867208e+04 
       5.904147524117e-02       2.172749562187e+04 
