# Matter power spectrum P(k) at redshift z=2.5
# for k=2.09814e-07 to 10.5263 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.098140192535e-07       1.504523306399e-01 
       2.641402005889e-07       1.876717567557e-01 
       3.325328107978e-07       2.340986551760e-01 
       4.186340057686e-07       2.920108027169e-01 
       5.270289881033e-07       3.642494606042e-01 
       6.634901858755e-07       4.543587707514e-01 
       8.352846554746e-07       5.667596373026e-01 
       1.051561078859e-06       7.069666224201e-01 
       1.323836964229e-06       8.818584985632e-01 
       1.666611995340e-06       1.100015730657e+00 
       2.098140192535e-06       1.372141443866e+00 
       2.641402005889e-06       1.711586529657e+00 
       3.325328107978e-06       2.135004648139e+00 
       4.186340057686e-06       2.663169261898e+00 
       5.270289881033e-06       3.321992762504e+00 
       6.634901858755e-06       4.143797680179e+00 
       8.352846554746e-06       5.168902292792e+00 
       1.051561078859e-05       6.447598327008e+00 
       1.323836964229e-05       8.042617619218e+00 
       1.666611995340e-05       1.003220838429e+01 
       2.098140192535e-05       1.251397132903e+01 
       2.641402005889e-05       1.560964241712e+01 
       3.325328107978e-05       1.947105421678e+01 
       4.186340057686e-05       2.428756288392e+01 
       5.270289881033e-05       3.029529449639e+01 
       6.634901858755e-05       3.778864331499e+01 
       8.352846554746e-05       4.713454461322e+01 
       1.051561078859e-04       5.879014077749e+01 
       1.323836964229e-04       7.332454748959e+01 
       1.666611995340e-04       9.144547611026e+01 
       2.098140192535e-04       1.140314152001e+02 
       2.641402005889e-04       1.421697979293e+02 
       3.325328107978e-04       1.772008722763e+02 
       4.186340057686e-04       2.207655237199e+02 
       5.270289881033e-04       2.748527026265e+02 
       6.634901858755e-04       3.418382750301e+02 
       8.352846554746e-04       4.245029831714e+02 
       1.051561078859e-03       5.260152651890e+02 
       1.323836964229e-03       6.498649760981e+02 
       1.666611995340e-03       7.997191063106e+02 
       2.098140192535e-03       9.791095054137e+02 
       2.641402005889e-03       1.190835219314e+03 
       3.325328107978e-03       1.436116325081e+03 
       4.186340057686e-03       1.713485858014e+03 
       5.270289881033e-03       2.016383733209e+03 
       6.634901858755e-03       2.334493675610e+03 
       8.352846554746e-03       2.647575640366e+03 
       1.051561078859e-02       2.926200756490e+03 
       1.323836964229e-02       3.130235907728e+03 
       1.666611995337e-02       3.211008166515e+03 
       2.098140171937e-02       3.121352061640e+03 
       2.641387140479e-02       2.840230199718e+03 
       3.323357968019e-02       2.411535345595e+03 
       4.123299361229e-02       1.983214141923e+03 
       4.790632219269e-02       1.736594535048e+03 
       5.275920367973e-02       1.611444247970e+03 
       5.677246018531e-02       1.530780497374e+03 
