# Matter power spectrum P(k) at redshift z=1
# for k=1.02667e-05 to 10.2772 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.026668365277e-05       2.221347802940e+01 
       1.292498894533e-05       2.770868419781e+01 
       1.627159703043e-05       3.456327085420e+01 
       2.048472699208e-05       4.311348958819e+01 
       2.578874336400e-05       5.377873378332e+01 
       3.246610435918e-05       6.708206440140e+01 
       4.087240379973e-05       8.367578960292e+01 
       5.145530778459e-05       1.043732886062e+02 
       6.477839454172e-05       1.301885580124e+02 
       8.155116702379e-05       1.623852587186e+02 
       1.026668365277e-04       2.025373446994e+02 
       1.292498894533e-04       2.526035746959e+02 
       1.627159703043e-04       3.150183233551e+02 
       2.048472699208e-04       3.928007622285e+02 
       2.578874336400e-04       4.896832244565e+02 
       3.246610435918e-04       6.102569340711e+02 
       4.087240379973e-04       7.601281284605e+02 
       5.145530778459e-04       9.460698237733e+02 
       6.477839454172e-04       1.176145235260e+03 
       8.155116702379e-04       1.459771647121e+03 
       1.026668365277e-03       1.807685063726e+03 
       1.292498894533e-03       2.231720279862e+03 
       1.627159703043e-03       2.744194436297e+03 
       2.048472699208e-03       3.356627775757e+03 
       2.578874336400e-03       4.077791644856e+03 
       3.246610435918e-03       4.910863565603e+03 
       4.087240379973e-03       5.849551956029e+03 
       5.145530778459e-03       6.873237440954e+03 
       6.477839454172e-03       7.941547995016e+03 
       8.155116702379e-03       8.988731550818e+03 
       1.026668365277e-02       9.919577007325e+03 
       1.292498894533e-02       1.060886273404e+04 
       1.627159703036e-02       1.090990594058e+04 
       2.048472666603e-02       1.068642947278e+04 
       2.578853550786e-02       9.881944645653e+03 
       3.244120418532e-02       8.623480967512e+03 
       4.014603242205e-02       7.336344980956e+03 
       4.641112894793e-02       6.553731527008e+03 
       5.100169568473e-02       6.108066323429e+03 
       5.482439290259e-02       5.790352593987e+03 
       5.825520180174e-02       5.528125794899e+03 
       6.146467011566e-02       5.290582477587e+03 
       6.454428319778e-02       5.062952836322e+03 
       6.754942484517e-02       4.837883079119e+03 
       7.051673860856e-02       4.612496613447e+03 
       7.347219827615e-02       4.386438326672e+03 
       7.643527443885e-02       4.161461708702e+03 
       7.942126506857e-02       3.940340007583e+03 
       8.244268372412e-02       3.726527062595e+03 
       8.551012921667e-02       3.523509083322e+03 
       8.863285331818e-02       3.334380562860e+03 
       9.181914414466e-02       3.161498143229e+03 
       9.507659242591e-02       3.006130556799e+03 
       9.841228074896e-02       2.868179863193e+03 
       1.018329205841e-01       2.746302287173e+03 
       1.053449529542e-01       2.637639651935e+03 
       1.089546231886e-01       2.538578247531e+03 
       1.126680368281e-01       2.444658670346e+03 
       1.164912015941e-01       2.351568833212e+03 
       1.204300589363e-01       2.255436620545e+03 
       1.244905077541e-01       2.153960600469e+03 
       1.286784222702e-01       2.046515542763e+03 
       1.329996656331e-01       1.934742547856e+03 
       1.374601005479e-01       1.821863621370e+03 
       1.420655980628e-01       1.712202219185e+03 
       1.468220455194e-01       1.609927190788e+03 
       1.517353546022e-01       1.518223244395e+03 
       1.568114703793e-01       1.438089702751e+03 
       1.620563821936e-01       1.368514421693e+03 
       1.674761372499e-01       1.306467599201e+03 
       1.730768577278e-01       1.247765610314e+03 
       1.788647622434e-01       1.188495221030e+03 
       1.848461924802e-01       1.126282521737e+03 
       1.910276458111e-01       1.061151628533e+03 
       1.974158147498e-01       9.954213309026e+02 
       2.040176341017e-01       9.324935039203e+02 
       2.108403367434e-01       8.754752727585e+02 
       2.178915190589e-01       8.254312954753e+02 
       2.251792172069e-01       7.809068461961e+02 
       2.327119956088e-01       7.393906140919e+02 
       2.404990493509e-01       6.987072178287e+02 
       2.485503226075e-01       6.576778942846e+02 
       2.568766457487e-01       6.165998571109e+02 
       2.654898945419e-01       5.773041465122e+02 
       2.744031758353e-01       5.413213776523e+02 
       2.836310454153e-01       5.087967427242e+02 
       2.931897654499e-01       4.787797450378e+02 
       3.030976112252e-01       4.497746732215e+02 
       3.133752399697e-01       4.212251155781e+02 
       3.240461387446e-01       3.937927562461e+02 
       3.351371741339e-01       3.680896107010e+02 
       3.466792744774e-01       3.444040809685e+02 
       3.587082867039e-01       3.220818972672e+02 
       3.712660660696e-01       3.005914418245e+02 
       3.844018808256e-01       2.799465638834e+02 
       3.981742491361e-01       2.605188679002e+02 
       4.126533791643e-01       2.422258158659e+02 
       4.279244664646e-01       2.248019683532e+02 
       4.440922352739e-01       2.081330226179e+02 
       4.612873269463e-01       1.922605035763e+02 
       4.796755041371e-01       1.771538625895e+02 
       4.994712770070e-01       1.626778226724e+02 
       5.209587145082e-01       1.487470142200e+02 
       5.445243965262e-01       1.353452865085e+02 
       5.707118315293e-01       1.223463500095e+02 
       6.003158767126e-01       1.096678831208e+02 
       6.345564010672e-01       9.718276726947e+01 
       6.754202917801e-01       8.474009545934e+01 
       7.263892389960e-01       7.214029041060e+01 
       7.941114080151e-01       5.911618100028e+01 
       8.923371755718e-01       4.542329043717e+01 
       1.048737238168e+00       3.137380715808e+01 
       1.295393325445e+00       1.917380614335e+01 
       1.628850144736e+00       1.112999953360e+01 
       2.050568710231e+00       6.382879774840e+00 
       2.581512956836e+00       3.629583700783e+00 
       3.249932262194e+00       2.048279384427e+00 
       4.091422311486e+00       1.147930624507e+00 
       5.150795518311e+00       6.393182960805e-01 
       6.484467368957e+00       3.540171367253e-01 
       8.163460752730e+00       1.950050664025e-01 
       1.027718818980e+01       1.068987036855e-01 
