# Matter power spectrum P(k) at redshift z=2
# for k=1.04907e-05 to 10.5014 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.049070096267e-05       5.067119731473e+00 
       1.320701002944e-05       6.357854405513e+00 
       1.662664053989e-05       7.977368829638e+00 
       2.093170028843e-05       1.000940483616e+01 
       2.635144940517e-05       1.255902664714e+01 
       3.317450929377e-05       1.575804647280e+01 
       4.176423277373e-05       1.977182076818e+01 
       5.257805394294e-05       2.480776363937e+01 
       6.619184821145e-05       3.112599765827e+01 
       8.333059976702e-05       3.905265539232e+01 
       1.049070096267e-04       4.899644907770e+01 
       1.320701002944e-04       6.146921849704e+01 
       1.662664053989e-04       7.711124102197e+01 
       2.093170028843e-04       9.672206609878e+01 
       2.635144940517e-04       1.212974242125e+02 
       3.317450929377e-04       1.520721625585e+02 
       4.176423277373e-04       1.905678999540e+02 
       5.257805394294e-04       2.386418507528e+02 
       6.619184821145e-04       2.985300507657e+02 
       8.333059976702e-04       3.728748752418e+02 
       1.049070096267e-03       4.647250537208e+02 
       1.320701002944e-03       5.774939314347e+02 
       1.662664053989e-03       7.148292015255e+02 
       2.093170028843e-03       8.803416976327e+02 
       2.635144940517e-03       1.077061076047e+03 
       3.317450929377e-03       1.306658105871e+03 
       4.176423277373e-03       1.568377175254e+03 
       5.257805394294e-03       1.856694047265e+03 
       6.619184821145e-03       2.162643307968e+03 
       8.333059976702e-03       2.467720218201e+03 
       1.049070096267e-02       2.744171345314e+03 
       1.320701002944e-02       2.953800649961e+03 
       1.662664053986e-02       3.049182270337e+03 
       2.093170009789e-02       2.983090808991e+03 
       2.635130920348e-02       2.732022440883e+03 
       3.315563348154e-02       2.334276842725e+03 
       4.115157380763e-02       1.929326438799e+03 
       4.784925191411e-02       1.693845942196e+03 
       5.271460063688e-02       1.574603047303e+03 
       5.673376449429e-02       1.497970543706e+03 
       6.032560480393e-02       1.438693178762e+03 
       6.367738997632e-02       1.386160817900e+03 
       6.688846392493e-02       1.335056727633e+03 
       7.001849067139e-02       1.282582003278e+03 
       7.310670916915e-02       1.227444179088e+03 
       7.618080038695e-02       1.169372587464e+03 
       7.926143286374e-02       1.108896067259e+03 
       8.236479139086e-02       1.047069057670e+03 
       8.550407668587e-02       9.853146847086e+02 
       8.869044158863e-02       9.252507623287e+02 
       9.193360043755e-02       8.684590235371e+02 
       9.524223961042e-02       8.163211694481e+02 
       9.862430209426e-02       7.698913628320e+02 
       1.020871894096e-01       7.297392865861e+02 
       1.056379076311e-01       6.959139573328e+02 
       1.092831745594e-01       6.679120095045e+02 
       1.130294992493e-01       6.446941135473e+02 
       1.168832414596e-01       6.247778469374e+02 
       1.208506562745e-01       6.063718934117e+02 
       1.249379276451e-01       5.876130398794e+02 
       1.291511936071e-01       5.668554278882e+02 
       1.334965652770e-01       5.430153256589e+02 
       1.379801412903e-01       5.158278066953e+02 
       1.426080190527e-01       4.859546973408e+02 
       1.473863039884e-01       4.548542709350e+02 
       1.523211178401e-01       4.244307172287e+02 
       1.574186070002e-01       3.965739458415e+02 
       1.626849518022e-01       3.726780451952e+02 
       1.681263776695e-01       3.532854391437e+02 
       1.737491690001e-01       3.379554718077e+02 
       1.795596866532e-01       3.253619587779e+02 
       1.855643898927e-01       3.136842224378e+02 
       1.917698636422e-01       3.011587952368e+02 
       1.981828519038e-01       2.865082163285e+02 
       2.048102982138e-01       2.697229058935e+02 
       2.116593940331e-01       2.520122475787e+02 
       2.187376360370e-01       2.351157615438e+02 
       2.260528933601e-01       2.203999835113e+02 
       2.336134860059e-01       2.083875576549e+02 
       2.414282758466e-01       1.986684247320e+02 
       2.495067719450e-01       1.900152113417e+02 
       2.578592523525e-01       1.810256644850e+02 
       2.664969051037e-01       1.710360399050e+02 
       2.754319918837e-01       1.603870183746e+02 
       2.846780388456e-01       1.500878011729e+02 
       2.942500603784e-01       1.411175507666e+02 
       3.041648233785e-01       1.336190951388e+02 
       3.144411619124e-01       1.269108968650e+02 
       3.251003552940e-01       1.201961466539e+02 
       3.361665868505e-01       1.131313130727e+02 
       3.476675064906e-01       1.061239752689e+02 
       3.596349283009e-01       9.974402867434e+01 
       3.721057058568e-01       9.412837666311e+01 
       3.851228443516e-01       8.888277825997e+01 
       3.987369326004e-01       8.363135779020e+01 
       4.130080135528e-01       7.845413873926e+01 
       4.280080658909e-01       7.362651051108e+01 
       4.438243528945e-01       6.917127984403e+01 
       4.605640275539e-01       6.490056431023e+01 
       4.783605996542e-01       6.070455268985e+01 
       4.973832351585e-01       5.670326423892e+01 
       5.178504927926e-01       5.292307011431e+01 
       5.400512503036e-01       4.922953350387e+01 
       5.643777403166e-01       4.564549142006e+01 
       5.913799167315e-01       4.216987088525e+01 
       6.218594001039e-01       3.873652603922e+01 
       6.570414345585e-01       3.533617848003e+01 
       6.989116361210e-01       3.190465207089e+01 
       7.509281862497e-01       2.838250439387e+01 
       8.196492253256e-01       2.467056395528e+01 
       9.185761871495e-01       2.064722634899e+01 
       1.075205758626e+00       1.628208057827e+01 
       1.324159152430e+00       1.206770197066e+01 
       1.664400815804e+00       8.831348465147e+00 
       2.095308042487e+00       6.530244382134e+00 
       2.637836365226e+00       4.856072334247e+00 
       3.320839232249e+00       3.604774189394e+00 
       4.180688897961e+00       2.651876223021e+00 
       5.263175492449e+00       1.920754291989e+00 
       6.625945374177e+00       1.362390183235e+00 
       8.341571008711e+00       9.426202884463e-01 
       1.050141571715e+01       6.346342438211e-01 
