# Matter power spectrum P(k) at redshift z=0.5
# for k=2.09149e-07 to 10.4943 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.091485238857e-07       9.096268850423e-01 
       2.633023915589e-07       1.128790349297e+00 
       3.314780717197e-07       1.400758567358e+00 
       4.173061679404e-07       1.738254197958e+00 
       5.253573393187e-07       2.157065268216e+00 
       6.613857047408e-07       2.676783736206e+00 
       8.326352706956e-07       3.321722000796e+00 
       1.048225701035e-06       4.122050232358e+00 
       1.319637972329e-06       5.115207727726e+00 
       1.661325777733e-06       6.347654310546e+00 
       2.091485238857e-06       7.877043704410e+00 
       2.633023915589e-06       9.774920539778e+00 
       3.314780717197e-06       1.213006714832e+01 
       4.173061679404e-06       1.505265667809e+01 
       5.253573393187e-06       1.867940675412e+01 
       6.613857047408e-06       2.317997466614e+01 
       8.326352706956e-06       2.876489302576e+01 
       1.048225701035e-05       3.569541670607e+01 
       1.319637972329e-05       4.429574084842e+01 
       1.661325777733e-05       5.496815985763e+01 
       2.091485238857e-05       6.821187326002e+01 
       2.633023915589e-05       8.464631178556e+01 
       3.314780717197e-05       1.050400623173e+02 
       4.173061679404e-05       1.303467201826e+02 
       5.253573393187e-05       1.617492976163e+02 
       6.613857047408e-05       2.007151711166e+02 
       8.326352706956e-05       2.490639530445e+02 
       1.048225701035e-04       3.090511018858e+02 
       1.319637972329e-04       3.834704841857e+02 
       1.661325777733e-04       4.757793455302e+02 
       2.091485238857e-04       5.902490001893e+02 
       2.633023915589e-04       7.321435954251e+02 
       3.314780717197e-04       9.079269322492e+02 
       4.173061679404e-04       1.125492858253e+03 
       5.253573393187e-04       1.394408007892e+03 
       6.613857047408e-04       1.726147682085e+03 
       8.326352706956e-04       2.134296666040e+03 
       1.048225701035e-03       2.634663934864e+03 
       1.319637972329e-03       3.245185359341e+03 
       1.661325777733e-03       3.985376833920e+03 
       2.091485238857e-03       4.875093291230e+03 
       2.633023915589e-03       5.932394455253e+03 
       3.314780717197e-03       7.169998241149e+03 
       4.173061679404e-03       8.590123268317e+03 
       5.253573393187e-03       1.017691625066e+04 
       6.613857047408e-03       1.188636470085e+04 
       8.326352706956e-03       1.363374795303e+04 
       1.048225701035e-02       1.527915871004e+04 
       1.319637972329e-02       1.661551236287e+04 
       1.661325777705e-02       1.737164995762e+04 
       2.091485141757e-02       1.725978374449e+04 
       2.632977010110e-02       1.611019603906e+04 
       3.310298755210e-02       1.410469493118e+04 
       4.067460208311e-02       1.206995991030e+04 
       4.652037515888e-02       1.090831977696e+04 
       5.089008097923e-02       1.025785406555e+04 
       5.458305514942e-02       9.811013193315e+03 
       5.792370467156e-02       9.454731213747e+03 
       6.106343550248e-02       9.137021202439e+03 
       6.408520719371e-02       8.829801862941e+03 
       6.704001529745e-02       8.517051941874e+03 
       6.996199356091e-02       8.190262331263e+03 
       7.287556195306e-02       7.846374967531e+03 
       7.579916762124e-02       7.486612912252e+03 
       7.874739966002e-02       7.115582601382e+03 
       8.173225942017e-02       6.740391765298e+03 
       8.476396176893e-02       6.369695845867e+03 
       8.785146108798e-02       6.012677802525e+03 
       9.100280814094e-02       5.678019089855e+03 
       9.422539887805e-02       5.372940341520e+03 
       9.752615181939e-02       5.102387710755e+03 
       1.009116368121e-01       4.868423779744e+03 
       1.043881698023e-01       4.669863135238e+03 
       1.079618833024e-01       4.502192040221e+03 
       1.116387791310e-01       4.357830417603e+03 
       1.154247680201e-01       4.226817516239e+03 
       1.193256993886e-01       4.097995832812e+03 
       1.233473837314e-01       3.960683167882e+03 
       1.274956095044e-01       3.806646634400e+03 
       1.317761560078e-01       3.631966068230e+03 
       1.361948035203e-01       3.438215206679e+03 
       1.407573417730e-01       3.232430322266e+03 
       1.454695777428e-01       3.025645418551e+03 
       1.503373436820e-01       2.830257567453e+03 
       1.553665062544e-01       2.656916371406e+03 
       1.605629776249e-01       2.511784447639e+03 
       1.659327293326e-01       2.394862182591e+03 
       1.714818097630e-01       2.299805467145e+03 
       1.772163660322e-01       2.215464789110e+03 
       1.831426710898e-01       2.129130559949e+03 
       1.892671568531e-01       2.030870019884e+03 
       1.955964542015e-01       1.917423697180e+03 
       2.021374406982e-01       1.793644290982e+03 
       2.088972969639e-01       1.670296309017e+03 
       2.158835727379e-01       1.559018505450e+03 
       2.231042638085e-01       1.466927944985e+03 
       2.305679012263e-01       1.393462105995e+03 
       2.382836545205e-01       1.330903226346e+03 
       2.462614510709e-01       1.268557819591e+03 
       2.545121143613e-01       1.198842806726e+03 
       2.630475246039e-01       1.121749487314e+03 
       2.718808062359e-01       1.044298752419e+03 
       2.810265481285e-01       9.750512635629e+02 
       2.905010641190e-01       9.177862991291e+02 
       3.003227038458e-01       8.690930196423e+02 
       3.105122270468e-01       8.216399542681e+02 
       3.210932588161e-01       7.706198804745e+02 
       3.320928492677e-01       7.177083951683e+02 
       3.435421693777e-01       6.685088057916e+02 
       3.554773865476e-01       6.261747958256e+02 
       3.679407803847e-01       5.882559593315e+02 
       3.809821840092e-01       5.502186494681e+02 
       3.946608732401e-01       5.112099165570e+02 
       4.090480824351e-01       4.743784075899e+02 
       4.242304136945e-01       4.414792973997e+02 
       4.403145466505e-01       4.103181001958e+02 
       4.574338869211e-01       3.790184945840e+02 
       4.757581825737e-01       3.490410708011e+02 
       4.955078246508e-01       3.212592123361e+02 
       5.169758015226e-01       2.940842280032e+02 
       5.405626704432e-01       2.675169613080e+02 
       5.668347181479e-01       2.421260965518e+02 
       5.966257161930e-01       2.169819075887e+02 
       6.312259141424e-01       1.922747245872e+02 
       6.727584785499e-01       1.674502731989e+02 
       7.249904275331e-01       1.421998447799e+02 
       7.952131949589e-01       1.159195200766e+02 
       8.986232510056e-01       8.816645250475e+01 
       1.064835799969e+00       5.992450480887e+01 
       1.322061897749e+00       3.627603860524e+01 
       1.663243103585e+00       2.107031168100e+01 
       2.093884287629e+00       1.209738979776e+01 
       2.636044104056e+00       6.883180110474e+00 
       3.318582909196e+00       3.884623596983e+00 
       4.177848355532e+00       2.176226883783e+00 
       5.259599461402e+00       1.211008747569e+00 
       6.621443417818e+00       6.697859000428e-01 
       8.335903381448e+00       3.683806030852e-01 
       1.049428059717e+01       2.015710147789e-01 
