# Matter power spectrum P(k) at redshift z=1.5
# for k=9.32923e-06 to 11.7589 h/Mpc,
# number of wavenumbers equal to 123
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.329232076804e-06       1.796355029447e+01 
       1.174480733401e-05       2.240739671822e+01 
       1.478583640942e-05       2.795053887631e+01 
       1.861426519045e-05       3.486487307333e+01 
       2.343397147013e-05       4.348955173886e+01 
       2.950162218300e-05       5.424751801932e+01 
       3.714034185534e-05       6.766621048723e+01 
       4.675692016440e-05       8.440324688451e+01 
       5.886347497220e-05       1.052783405978e+02 
       7.410472446901e-05       1.313128286746e+02 
       9.329232076804e-05       1.637784306368e+02 
       1.174480733401e-04       2.042569700519e+02 
       1.478583640942e-04       2.547127832776e+02 
       1.861426519045e-04       3.175789585212e+02 
       2.343397147013e-04       3.958571844604e+02 
       2.950162218300e-04       4.932279404071e+02 
       3.714034185534e-04       6.141622299326e+02 
       4.675692016440e-04       7.640175178378e+02 
       5.886347497220e-04       9.490904358510e+02 
       7.410472446901e-04       1.176592438875e+03 
       9.329232076804e-04       1.454515451978e+03 
       1.174480733401e-03       1.791334999444e+03 
       1.478583640942e-03       2.195364645861e+03 
       1.861426519045e-03       2.673533556716e+03 
       2.343397147013e-03       3.229503967109e+03 
       2.950162218300e-03       3.861210734497e+03 
       3.714034185534e-03       4.557844995285e+03 
       4.675692016440e-03       5.296147946123e+03 
       5.886347497220e-03       6.036677514876e+03 
       7.410472446901e-03       6.720663718171e+03 
       9.329232076804e-03       7.267140032352e+03 
       1.174480733401e-02       7.574651772672e+03 
       1.478583640941e-02       7.529297957336e+03 
       1.861426515282e-02       7.033899366275e+03 
       2.343393091477e-02       6.072452929838e+03 
       2.949416974679e-02       4.802530829857e+03 
       3.682198445057e-02       3.614587995773e+03 
       4.348825092996e-02       2.958369129889e+03 
       4.826279818552e-02       2.681694304397e+03 
       5.211893683721e-02       2.531874801834e+03 
       5.552426492952e-02       2.428385886306e+03 
       5.868029025643e-02       2.340342361837e+03 
       6.169074188462e-02       2.253072879222e+03 
       6.461659411693e-02       2.159138770929e+03 
       6.749730832070e-02       2.055314038995e+03 
       7.036037143339e-02       1.941264058408e+03 
       7.322609389772e-02       1.818757669979e+03 
       7.611024001327e-02       1.691089269950e+03 
       7.902556997088e-02       1.562503393921e+03 
       8.198279354320e-02       1.437559110463e+03 
       8.499118611417e-02       1.320619949392e+03 
       8.805900108575e-02       1.215358744652e+03 
       9.119375425124e-02       1.124442087768e+03 
       9.440242471899e-02       1.049219535640e+03 
       9.769159971257e-02       9.897897454345e+02 
       1.010675805680e-01       9.448281178137e+02 
       1.045364612417e-01       9.118833189486e+02 
       1.081041869284e-01       8.873247323023e+02 
       1.117765980337e-01       8.667949380112e+02 
       1.155594632221e-01       8.455878268149e+02 
       1.194585042633e-01       8.193603555098e+02 
       1.234794147349e-01       7.850369563016e+02 
       1.276278741986e-01       7.415686982423e+02 
       1.319095591732e-01       6.902975122558e+02 
       1.363301520338e-01       6.346993582641e+02 
       1.408953488404e-01       5.794888152332e+02 
       1.456108670195e-01       5.293903620232e+02 
       1.504824537696e-01       4.879785852065e+02 
       1.555158960330e-01       4.567753087665e+02 
       1.607170328529e-01       4.351010364179e+02 
       1.660917709247e-01       4.201686589906e+02 
       1.716461041403e-01       4.078501773536e+02 
       1.773861379181e-01       3.937888385216e+02 
       1.833181191156e-01       3.745286493978e+02 
       1.894484723292e-01       3.495211066992e+02 
       1.957838434128e-01       3.211466223487e+02 
       2.023311510977e-01       2.933979639879e+02 
       2.090976476772e-01       2.696825013465e+02 
       2.160909898486e-01       2.516850702063e+02 
       2.233193209936e-01       2.389388893991e+02 
       2.307913664464e-01       2.289420415333e+02 
       2.385165436665e-01       2.183819906008e+02 
       2.465050897318e-01       2.052805991400e+02 
       2.547682092330e-01       1.899399702920e+02 
       2.633182465311e-01       1.744884214734e+02 
       2.721688875066e-01       1.613525599134e+02 
       2.813353974695e-01       1.512775203953e+02 
       2.908349039550e-01       1.430751147654e+02 
       3.006867358759e-01       1.349349769981e+02 
       3.109128342322e-01       1.257452656801e+02 
       3.215382546693e-01       1.161280761739e+02 
       3.325917892532e-01       1.074008808996e+02 
       3.441067447741e-01       1.001740336732e+02 
       3.561219291092e-01       9.377408739711e+01 
       3.686829178330e-01       8.727855037369e+01 
       3.818437038407e-01       8.063903706226e+01 
       3.956688789098e-01       7.444857123880e+01 
       4.102365673488e-01       6.894893628898e+01 
       4.256424444421e-01       6.381893873244e+01 
       4.420053550718e-01       5.870098674562e+01 
       4.594753532785e-01       5.380874725391e+01 
       4.782455112625e-01       4.932975452255e+01 
       4.985697931037e-01       4.499447113058e+01 
       5.207910605440e-01       4.079435611558e+01 
       5.453867584899e-01       3.681034967964e+01 
       5.730470477951e-01       3.292264892057e+01 
       6.048160856030e-01       2.914086802241e+01 
       6.423647893637e-01       2.540419852152e+01 
       6.885586586812e-01       2.166837115278e+01 
       7.487369146985e-01       1.785913195142e+01 
       8.337408817576e-01       1.390366914950e+01 
       9.661036457528e-01       9.829738463156e+00 
       1.179520957924e+00       6.106019310837e+00 
       1.480443442962e+00       3.521621849278e+00 
       1.863655354345e+00       2.000200131057e+00 
       2.346202509379e+00       1.127463100861e+00 
       2.953693959829e+00       6.312403301326e-01 
       3.718480384692e+00       3.512445215184e-01 
       4.681289449547e+00       1.943416737511e-01 
       5.893394247998e+00       1.069757553182e-01 
       7.419343780527e+00       5.860532495250e-02 
       9.340400424142e+00       3.196450883212e-02 
       1.175886745029e+01       1.736365754759e-02 
