# Matter power spectrum P(k) at redshift z=2
# for k=1.01216e-05 to 10.1359 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.012162399157e-05       9.684097324634e+00 
       1.274236965161e-05       1.207977223549e+01 
       1.604169296089e-05       1.506808793019e+01 
       2.019529491666e-05       1.879564216763e+01 
       2.542436996926e-05       2.344529240882e+01 
       3.200738543316e-05       2.924510948585e+01 
       4.029491088689e-05       3.647954708799e+01 
       5.072828728149e-05       4.550334991619e+01 
       6.386312995546e-05       5.675887385828e+01 
       8.039891717764e-05       7.079760286313e+01 
       1.012162399157e-04       8.830686246554e+01 
       1.274236965161e-04       1.101428507029e+02 
       1.604169296089e-04       1.373712950798e+02 
       2.019529491666e-04       1.713171013111e+02 
       2.542436996926e-04       2.136242374508e+02 
       3.200738543316e-04       2.663265630240e+02 
       4.029491088689e-04       3.319290565308e+02 
       5.072828728149e-04       4.134965426477e+02 
       6.386312995546e-04       5.147434478246e+02 
       8.039891717764e-04       6.401140044014e+02 
       1.012162399157e-03       7.948388835918e+02 
       1.274236965161e-03       9.849479048895e+02 
       1.604169296089e-03       1.217158511734e+03 
       2.019529491666e-03       1.498634156905e+03 
       2.542436996926e-03       1.836350410709e+03 
       3.200738543316e-03       2.236070660283e+03 
       4.029491088689e-03       2.696869516494e+03 
       5.072828728149e-03       3.222565765624e+03 
       6.386312995546e-03       3.800022425819e+03 
       8.039891717764e-03       4.406530827449e+03 
       1.012162399157e-02       5.002198387715e+03 
       1.274236965161e-02       5.527219405155e+03 
       1.604169295656e-02       5.901970652084e+03 
       2.019528720918e-02       6.040815066033e+03 
       2.542223637459e-02       5.888622585086e+03 
       3.187844363381e-02       5.484445198886e+03 
       3.838223774622e-02       5.053668054054e+03 
       4.307997063218e-02       4.780218259766e+03 
       4.675392946172e-02       4.589287350713e+03 
       4.994297716921e-02       4.434282149149e+03 
       5.287010154098e-02       4.295971466872e+03 
       5.564550156183e-02       4.164941802788e+03 
       5.833210073986e-02       4.036036937457e+03 
       6.096975719652e-02       3.906545116910e+03 
       6.358577293280e-02       3.775274992866e+03 
       6.620004766500e-02       3.642147848907e+03 
       6.882784989568e-02       3.507897955967e+03 
       7.148141678249e-02       3.373864762744e+03 
       7.417093149694e-02       3.241761925838e+03 
       7.690514822473e-02       3.113432171581e+03 
       7.969180712007e-02       2.990666407593e+03 
       8.253791847924e-02       2.874966881405e+03 
       8.544996239508e-02       2.767341107860e+03 
       8.843403199088e-02       2.668163240590e+03 
       9.149593790184e-02       2.577074449795e+03 
       9.464128546143e-02       2.492982672878e+03 
       9.787553223571e-02       2.414168608016e+03 
       1.012040311450e-01       2.338448985411e+03 
       1.046320628643e-01       2.263486915382e+03 
       1.081648601818e-01       2.187184334193e+03 
       1.118076263226e-01       2.108050408838e+03 
       1.155655488020e-01       2.025571629746e+03 
       1.194438100710e-01       1.940369336888e+03 
       1.234475960248e-01       1.854134168628e+03 
       1.275821033127e-01       1.769245695740e+03 
       1.318525463090e-01       1.688230992449e+03 
       1.362641645491e-01       1.613170581974e+03 
       1.408222314057e-01       1.545080530984e+03 
       1.455320647581e-01       1.483625647886e+03 
       1.503990403930e-01       1.427209305603e+03 
       1.554286088702e-01       1.373383228014e+03 
       1.606263165771e-01       1.319686512366e+03 
       1.659978316974e-01       1.264608628438e+03 
       1.715489758263e-01       1.207713494180e+03 
       1.772857619843e-01       1.150258167553e+03 
       1.832144398195e-01       1.094594048404e+03 
       1.893415488576e-01       1.042896135289e+03 
       1.956739807624e-01       9.960227825122e+02 
       2.022190517284e-01       9.533163424995e+02 
       2.089845863491e-01       9.132517324086e+02 
       2.159790146197e-01       8.740618099469e+02 
       2.232114841513e-01       8.346109388331e+02 
       2.306919902429e-01       7.951784400360e+02 
       2.384315272044e-01       7.570764184551e+02 
       2.464422653201e-01       7.214814123467e+02 
       2.547377591510e-01       6.887894735521e+02 
       2.633331946214e-01       6.582371963592e+02 
       2.722456846658e-01       6.285808665315e+02 
       2.814946263611e-01       5.993545645781e+02 
       2.911021367693e-01       5.709131431527e+02 
       3.010935906519e-01       5.439862142819e+02 
       3.114982915536e-01       5.187933153880e+02 
       3.223503195997e-01       4.948326215618e+02 
       3.336896165086e-01       4.715826525548e+02 
       3.455633935879e-01       4.490069403209e+02 
       3.580279864309e-01       4.274533922653e+02 
       3.711513382610e-01       4.069265304613e+02 
       3.850163853199e-01       3.871363230031e+02 
       3.997257650935e-01       3.679467272714e+02 
       4.154085126828e-01       3.493882501048e+02 
       4.322298295392e-01       3.314514994889e+02 
       4.504057530148e-01       3.139652462917e+02 
       4.702259327768e-01       2.968303573924e+02 
       4.920903918351e-01       2.799899389450e+02 
       5.165716135487e-01       2.632583332360e+02 
       5.445251605298e-01       2.464783834687e+02 
       5.772995737214e-01       2.293971938481e+02 
       6.171648511965e-01       2.116534641995e+02 
       6.682594193490e-01       1.926971026107e+02 
       7.388204582368e-01       1.716845554123e+02 
       8.461244083303e-01       1.475364870187e+02 
       1.020186561076e+00       1.203417660572e+02 
       1.276277646094e+00       9.441414221486e+01 
       1.606441209691e+00       7.296730059437e+01 
       2.022387354732e+00       5.534554527623e+01 
       2.546034830410e+00       4.086325144195e+01 
       3.205267947316e+00       2.918686939773e+01 
       4.035193270485e+00       2.010415513266e+01 
       5.080007349714e+00       1.336617470884e+01 
       6.395350344657e+00       8.613511976674e+00 
       8.051269066215e+00       5.409876204220e+00 
       1.013594722465e+01       3.329254894702e+00 
