# Matter power spectrum P(k) at redshift z=2
# for k=2.12038e-07 to 10.6379 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.120383776095e-07       1.461912183075e-01 
       2.669405018482e-07       1.823565155292e-01 
       3.360581812138e-07       2.274685109735e-01 
       4.230721841714e-07       2.837404701889e-01 
       5.326163236767e-07       3.539331840756e-01 
       6.705242246129e-07       4.414904175095e-01 
       8.441399855888e-07       5.507078656608e-01 
       1.062709278969e-06       6.869439071961e-01 
       1.337871716644e-06       8.568824939324e-01 
       1.684280701804e-06       1.068861074722e+00 
       2.120383776095e-06       1.333279640466e+00 
       2.669405018482e-06       1.663110958047e+00 
       3.360581812138e-06       2.074537022550e+00 
       4.230721841714e-06       2.587742948292e+00 
       5.326163236767e-06       3.227907233478e+00 
       6.705242246129e-06       4.026436965727e+00 
       8.441399855888e-06       5.022508515902e+00 
       1.062709278969e-05       6.264989230466e+00 
       1.337871716644e-05       7.814834216175e+00 
       1.684280701804e-05       9.748075465022e+00 
       2.120383776095e-05       1.215954928614e+01 
       2.669405018482e-05       1.516754354206e+01 
       3.360581812138e-05       1.891959001543e+01 
       4.230721841714e-05       2.359968076560e+01 
       5.326163236767e-05       2.943725205213e+01 
       6.705242246129e-05       3.671835585021e+01 
       8.441399855888e-05       4.579952640833e+01 
       1.062709278969e-04       5.712494201638e+01 
       1.337871716644e-04       7.124756729875e+01 
       1.684280701804e-04       8.885500810222e+01 
       2.120383776095e-04       1.108007585853e+02 
       2.669405018482e-04       1.381412534995e+02 
       3.360581812138e-04       1.721784612193e+02 
       4.230721841714e-04       2.145063768357e+02 
       5.326163236767e-04       2.670574012881e+02 
       6.705242246129e-04       3.321412494615e+02 
       8.441399855888e-04       4.124657157692e+02 
       1.062709278969e-03       5.111271785146e+02 
       1.337871716644e-03       6.315564097877e+02 
       1.684280701804e-03       7.773823515314e+02 
       2.120383776095e-03       9.521200745064e+02 
       2.669405018482e-03       1.158602962018e+03 
       3.360581812138e-03       1.398187146592e+03 
       4.230721841714e-03       1.669660385204e+03 
       5.326163236767e-03       1.967759732367e+03 
       6.705242246129e-03       2.281395938776e+03 
       8.441399855888e-03       2.591725997084e+03 
       1.062709278969e-02       2.870251404609e+03 
       1.337871716644e-02       3.077793638584e+03 
       1.684280701799e-02       3.166441387188e+03 
       2.120383752629e-02       3.089183060684e+03 
       2.669388594710e-02       2.823858629395e+03 
       3.358458894041e-02       2.411367975154e+03 
       4.164319366487e-02       1.995639561197e+03 
       4.832277712749e-02       1.754693141539e+03 
       5.318880944116e-02       1.630447096579e+03 
       5.721991284382e-02       1.549323942356e+03 
       6.082781561319e-02       1.486014681874e+03 
       6.419752360127e-02       1.429818574675e+03 
       6.742756299057e-02       1.375353964350e+03 
       7.057727170225e-02       1.319783338086e+03 
       7.368575617323e-02       1.261782609796e+03 
       7.678064985826e-02       1.201072443700e+03 
       7.988261422838e-02       1.138145884565e+03 
       8.300784745571e-02       1.074058763732e+03 
       8.616957448452e-02       1.010233643267e+03 
       8.937897837452e-02       9.482629313135e+02 
       9.264580712905e-02       8.897159262131e+02 
       9.597878285944e-02       8.359609528126e+02 
       9.938588559586e-02       7.880157271989e+02 
       1.028745547860e-01       7.464357088388e+02 
       1.064518350732e-01       7.112450004378e+02 
       1.101244833270e-01       6.819121298206e+02 
       1.138990480857e-01       6.573751433636e+02 
       1.177819289511e-01       6.361247755834e+02 
       1.217794211713e-01       6.163594977490e+02 
       1.258977491543e-01       5.962201687988e+02 
       1.301430916639e-01       5.740913289193e+02 
       1.345216008033e-01       5.489205331291e+02 
       1.390394164476e-01       5.204731534778e+02 
       1.437026775041e-01       4.894279990066e+02 
       1.485175311835e-01       4.572502507314e+02 
