# Matter power spectrum P(k) at redshift z=2
# for k=2.09814e-07 to 10.5263 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.098140192535e-07       1.334808328694e-01 
       2.641402005889e-07       1.675054367186e-01 
       3.325328107978e-07       2.102029985665e-01 
       4.186340057686e-07       2.637842774234e-01 
       5.270289881033e-07       3.310235603531e-01 
       6.634901858755e-07       4.154023068789e-01 
       8.352846554746e-07       5.212894092647e-01 
       1.051561078859e-06       6.541674007963e-01 
       1.323836964229e-06       8.209163250376e-01 
       1.666611995340e-06       1.030169963665e+00 
       2.098140192535e-06       1.292762865976e+00 
       2.641402005889e-06       1.622291324995e+00 
       3.325328107978e-06       2.035817341827e+00 
       4.186340057686e-06       2.554752025151e+00 
       5.270289881033e-06       3.205964145616e+00 
       6.634901858755e-06       4.023171227659e+00 
       8.352846554746e-06       5.048685153591e+00 
       1.051561078859e-05       6.335602560073e+00 
       1.323836964229e-05       7.950553260095e+00 
       1.666611995340e-05       9.977148604700e+00 
       2.098140192535e-05       1.252030758139e+01 
       2.641402005889e-05       1.571168312760e+01 
       3.325328107978e-05       1.971646663920e+01 
       4.186340057686e-05       2.474191703744e+01 
       5.270289881033e-05       3.104804420631e+01 
       6.634901858755e-05       3.896097652765e+01 
       8.352846554746e-05       4.888965823668e+01 
       1.051561078859e-04       6.134664939839e+01 
       1.323836964229e-04       7.697392467490e+01 
       1.666611995340e-04       9.657465254988e+01 
       2.098140192535e-04       1.211519127789e+02 
       2.641402005889e-04       1.519550401891e+02 
       3.325328107978e-04       1.905335303989e+02 
       4.186340057686e-04       2.387968514758e+02 
       5.270289881033e-04       2.990756917908e+02 
       6.634901858755e-04       3.741761152692e+02 
       8.352846554746e-04       4.674139182618e+02 
       1.051561078859e-03       5.826143593720e+02 
       1.323836964229e-03       7.240592054971e+02 
       1.666611995340e-03       8.963351429694e+02 
       2.098140192535e-03       1.103968903294e+03 
       2.641402005889e-03       1.350748552476e+03 
       3.325328107978e-03       1.638756514404e+03 
       4.186340057686e-03       1.967025463867e+03 
       5.270289881033e-03       2.329693121344e+03 
       6.634901858755e-03       2.713767108166e+03 
       8.352846554746e-03       3.096660400560e+03 
       1.051561078859e-02       3.443709305838e+03 
       1.323836964229e-02       3.706706714782e+03 
       1.666611995337e-02       3.826044575044e+03 
       2.098140171937e-02       3.742381386519e+03 
       2.641387140479e-02       3.426343263577e+03 
       3.323357968019e-02       2.926580469597e+03 
       4.123299361229e-02       2.419497872989e+03 
       4.790632219269e-02       2.125862479895e+03 
       5.275920367973e-02       1.976783445772e+03 
       5.677246018531e-02       1.880716579805e+03 
       6.036109956609e-02       1.806235480570e+03 
       6.371102674430e-02       1.740091252781e+03 
       6.692101071878e-02       1.675623988156e+03 
       7.005043409568e-02       1.609325474796e+03 
       7.313838240686e-02       1.539570816935e+03 
       7.621244612034e-02       1.466044187670e+03 
       7.929323714499e-02       1.389404073476e+03 
       8.239690320693e-02       1.311022722016e+03 
       8.553661991220e-02       1.232738992027e+03 
       8.872352263282e-02       1.156608211684e+03 
       9.196731331326e-02       1.084655869245e+03 
       9.527666941147e-02       1.018650492940e+03 
       9.865952743487e-02       9.599129661825e+02 
       1.021232841748e-01       9.091746670649e+02 
       1.056749422534e-01       8.664897928500e+02 
       1.093212169616e-01       8.312038955900e+02 
       1.130686155477e-01       8.019835199433e+02 
       1.169234964907e-01       7.769182344623e+02 
       1.208921139910e-01       7.537138516317e+02 
       1.249806514135e-01       7.299888113909e+02 
       1.291952464314e-01       7.036595018519e+02 
       1.335420099682e-01       6.733534379996e+02 
       1.380270405956e-01       6.387435950182e+02 
       1.426564357595e-01       6.006796647088e+02 
       1.474363010126e-01       5.610313150262e+02 
       1.523727583097e-01       5.222492942652e+02 
       1.574719543447e-01       4.867556678238e+02 
       1.627400698563e-01       4.563359236447e+02 
       1.681833308004e-01       4.316940216887e+02 
       1.738080222677e-01       4.122707017132e+02 
       1.796205060114e-01       3.963705729064e+02 
       1.856272424417e-01       3.816135298575e+02 
       1.918348179389e-01       3.656665475004e+02 
       1.982499783411e-01       3.470701317941e+02 
       2.048796694758e-01       3.258123332955e+02 
       2.117310856382e-01       3.033086637080e+02 
       2.188117269762e-01       2.817226010742e+02 
       2.261294668449e-01       2.629481744163e+02 
       2.336926303379e-01       2.477632793469e+02 
       2.415100854242e-01       2.355390767229e+02 
       2.495913484286e-01       2.246250609385e+02 
       2.579467060120e-01       2.132621515903e+02 
       2.665873563799e-01       2.005807030122e+02 
       2.755255732043e-01       1.870507673572e+02 
       2.847748967482e-01       1.740221852323e+02 
       2.943503580080e-01       1.626821404266e+02 
       3.042687434488e-01       1.532227881017e+02 
       3.145489102466e-01       1.448160026045e+02 
       3.252121650992e-01       1.363790251058e+02 
       3.362827239310e-01       1.274972266655e+02 
       3.477882756744e-01       1.186696011760e+02 
       3.597606814539e-01       1.106528448918e+02 
       3.722368519986e-01       1.036311239158e+02 
       3.852598625897e-01       9.710794480495e+01 
       3.988803888968e-01       9.057874149161e+01 
       4.131585827853e-01       8.411534421415e+01 
       4.281665613542e-01       7.811109593384e+01 
       4.439917664577e-01       7.262812675242e+01 
       4.607415854189e-01       6.736214408248e+01 
       4.785498415047e-01       6.219568291673e+01 
       4.975861293656e-01       5.730503835076e+01 
       5.180696089577e-01       5.269927075279e+01 
       5.402900263025e-01       4.822110084415e+01 
       5.646409116525e-01       4.389714441920e+01 
       5.916742382783e-01       3.973614315576e+01 
       6.221949245829e-01       3.565437492812e+01 
       6.574339212312e-01       3.164876954680e+01 
       6.993874264609e-01       2.765268723031e+01 
       7.515348877528e-01       2.361031224341e+01 
       8.204808261238e-01       1.943364844621e+01 
       9.198309510026e-01       1.503949463556e+01 
       1.077254073874e+00       1.050202201438e+01 
       1.327225527361e+00       6.482784220770e+00 
       1.668346862746e+00       3.783870566194e+00 
       2.100278141174e+00       2.180771510910e+00 
       2.644093360171e+00       1.246403669478e+00 
       3.328716322194e+00       7.070411855957e-01 
       4.190605566664e+00       3.983539290814e-01 
       5.275659838680e+00       2.230470136495e-01 
       6.641662234896e+00       1.241824557126e-01 
       8.361357364064e+00       6.878062718261e-02 
       1.052632526271e+01       3.791360228782e-02 
