# Matter power spectrum P(k) at redshift z=2.5
# for k=2.0647e-07 to 10.3586 h/Mpc,
# number of wavenumbers equal to 139
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.064696333101e-07       1.796496254628e-01 
       2.599298681379e-07       2.240919810030e-01 
       3.272323162831e-07       2.795286424499e-01 
       4.119610785291e-07       3.486794198616e-01 
       5.186282704304e-07       4.349369591341e-01 
       6.529143089197e-07       5.425331907291e-01 
       8.219704152230e-07       6.767469544347e-01 
       1.034799443467e-06       8.441629871044e-01 
       1.302735315491e-06       1.052994979361e+00 
       1.640046593514e-06       1.313488549999e+00 
       2.064696333101e-06       1.638423908888e+00 
       2.599298681379e-06       2.043742865510e+00 
       3.272323162831e-06       2.549330944562e+00 
       4.119610785291e-06       3.179992971411e+00 
       5.186282704304e-06       3.966669975574e+00 
       6.529143089197e-06       4.947957087897e+00 
       8.219704152230e-06       6.171996846960e+00 
       1.034799443467e-05       7.698840687298e+00 
       1.302735315491e-05       9.603394238657e+00 
       1.640046593514e-05       1.197909052209e+01 
       2.064696333101e-05       1.494247034742e+01 
       2.599298681379e-05       1.863889295295e+01 
       3.272323162831e-05       2.324965363139e+01 
       4.119610785291e-05       2.900085085060e+01 
       5.186282704304e-05       3.617442466722e+01 
       6.529143089197e-05       4.512188178557e+01 
       8.219704152230e-05       5.628132927845e+01 
       1.034799443467e-04       7.019855127434e+01 
       1.302735315491e-04       8.755296433315e+01 
       1.640046593514e-04       1.091893379876e+02 
       2.064696333101e-04       1.361560883218e+02 
       2.599298681379e-04       1.697505947035e+02 
       3.272323162831e-04       2.115710912328e+02 
       4.119610785291e-04       2.635728480212e+02 
       5.186282704304e-04       3.281231270712e+02 
       6.529143089197e-04       4.080446706376e+02 
       8.219704152230e-04       5.066324644677e+02 
       1.034799443467e-03       6.276263782090e+02 
       1.302735315491e-03       7.751230619520e+02 
       1.640046593514e-03       9.533925176223e+02 
       2.064696333101e-03       1.166491032604e+03 
       2.599298681379e-03       1.417534265930e+03 
       3.272323162831e-03       1.707686863241e+03 
       4.119610785291e-03       2.034846454476e+03 
       5.186282704304e-03       2.391908556773e+03 
       6.529143089197e-03       2.764799629445e+03 
       8.219704152230e-03       3.130490658251e+03 
       1.034799443467e-02       3.455294646181e+03 
       1.302735315491e-02       3.694419273842e+03 
       1.640046593507e-02       3.795016667225e+03 
       2.064696301756e-02       3.707499188792e+03 
       2.599278454442e-02       3.411327611510e+03 
       3.269875920413e-02       2.953938097937e+03 
       4.047564896205e-02       2.492362455675e+03 
       4.681492952716e-02       2.217982753489e+03 
       5.145619765219e-02       2.066165959900e+03 
       5.531852267400e-02       1.960373039445e+03 
       5.878366192353e-02       1.874073701287e+03 
       6.202456893724e-02       1.796095543966e+03 
       6.513393237169e-02       1.720963939096e+03 
       6.816782663398e-02       1.645936728788e+03 
       7.116333328556e-02       1.569864695870e+03 
       7.414672591921e-02       1.492650612329e+03 
       7.713769324725e-02       1.414925531881e+03 
       8.015170019819e-02       1.337805136084e+03 
       8.320139378154e-02       1.262674103866e+03 
       8.629748355249e-02       1.190984725276e+03 
       8.944931622883e-02       1.124071674423e+03 
       9.266526366081e-02       1.062990351839e+03 
       9.595299224121e-02       1.008388642540e+03 
       9.931965435446e-02       9.604198325022e+02 
       1.027720269847e-01       9.187019511730e+02 
       1.063166135390e-01       8.823295828348e+02 
       1.099597194534e-01       8.499457967780e+02 
       1.137075087334e-01       8.198821798658e+02 
       1.175660463995e-01       7.903694137272e+02 
       1.215413303930e-01       7.598058352991e+02 
       1.256393155663e-01       7.270457759335e+02 
       1.298659317588e-01       6.916427676449e+02 
       1.342270975517e-01       6.539709645417e+02 
       1.387287310151e-01       6.151641185910e+02 
       1.433767585867e-01       5.768607427078e+02 
       1.481771230991e-01       5.408066523517e+02 
       1.531357919021e-01       5.084179462214e+02 
       1.582587659790e-01       4.804204493810e+02 
       1.635520909263e-01       4.566597501624e+02 
       1.690218706475e-01       4.361369437877e+02 
       1.746742846022e-01       4.172844863727e+02 
       1.805156094388e-01       3.984435541843e+02 
       1.865522458401e-01       3.784203992402e+02 
       1.927907514104e-01       3.569141590922e+02 
       1.992378804521e-01       3.346011564690e+02 
       2.059006315071e-01       3.127951664270e+02 
       2.127863036035e-01       2.928247572383e+02 
       2.199025622418e-01       2.754272527723e+02 
       2.272575163064e-01       2.604472471252e+02 
       2.348598073031e-01       2.469773951872e+02 
       2.427187126304e-01       2.338769301078e+02 
       2.508442650059e-01       2.204055612913e+02 
       2.592473907362e-01       2.065983018236e+02 
       2.679400702612e-01       1.931270091366e+02 
       2.769355253997e-01       1.807483435315e+02 
       2.862484390284e-01       1.697513444659e+02 
       2.958952146653e-01       1.598062213345e+02 
       3.058942857385e-01       1.502985941628e+02 
       3.162664874316e-01       1.408522759916e+02 
       3.270355082120e-01       1.315814202703e+02 
       3.382284439473e-01       1.228600699179e+02 
       3.498764855778e-01       1.148802452399e+02 
       3.620157827137e-01       1.074738447751e+02 
       3.746885418812e-01       1.003547282217e+02 
       3.879444420274e-01       9.344840070903e+01 
       4.018424854278e-01       8.689534129840e+01 
       4.164534560898e-01       8.077554800185e+01 
       4.318632415051e-01       7.498525077222e+01 
       4.481774068873e-01       6.941809943902e+01 
       4.655276290015e-01       6.409956182072e+01 
       4.840809642010e-01       5.905657963580e+01 
       5.040535665371e-01       5.422751242702e+01 
       5.257316347999e-01       4.957615974419e+01 
       5.495045711255e-01       4.510311259959e+01 
       5.759197231991e-01       4.076752265804e+01 
       6.057773340090e-01       3.653688398879e+01 
       6.403051063474e-01       3.237434740295e+01 
       6.815018182663e-01       2.822742278655e+01 
       7.328681458435e-01       2.402950295181e+01 
       8.010845824335e-01       1.969265564599e+01 
       8.999631413303e-01       1.513454461542e+01 
       1.057329863666e+00       1.045802534107e+01 
       1.305688067924e+00       6.391976844931e+00 
       1.641748088387e+00       3.709173611598e+00 
       2.066804895453e+00       2.126408633419e+00 
       2.601953097450e+00       1.208803575114e+00 
       3.275664874630e+00       6.819764943547e-01 
       4.123817751193e+00       3.821146377771e-01 
       5.191578960584e+00       2.127640098818e-01 
       6.535810680816e+00       1.177932773673e-01 
       8.228098152755e+00       6.487392402023e-02 
       1.035856185524e+01       3.555755530870e-02 
