# Matter power spectrum P(k) at redshift z=0
# for k=1.06381e-05 to 10.651 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.063808640844e-05       4.691215548616e+01 
       1.339255731245e-05       5.851739322541e+01 
       1.686023072956e-05       7.299352408106e+01 
       2.122577291415e-05       9.105068073238e+01 
       2.672166490660e-05       1.135746555724e+02 
       3.364058299636e-05       1.416702431042e+02 
       4.235098480169e-05       1.767153233103e+02 
       5.331673098136e-05       2.204282200568e+02 
       6.712178750622e-05       2.749514959152e+02 
       8.450132397663e-05       3.429560788381e+02 
       1.063808640844e-04       4.277703606247e+02 
       1.339255731245e-04       5.335396885084e+02 
       1.686023072956e-04       6.654223283487e+02 
       2.122577291415e-04       8.298282323165e+02 
       2.672166490660e-04       1.034706250027e+03 
       3.364058299636e-04       1.289883192102e+03 
       4.235098480169e-04       1.607453566469e+03 
       5.331673098136e-04       2.002211926993e+03 
       6.712178750622e-04       2.492110693478e+03 
       8.450132397663e-04       3.098710247501e+03 
       1.063808640844e-03       3.847530516366e+03 
       1.339255731245e-03       4.767725236539e+03 
       1.686023072956e-03       5.892593731800e+03 
       2.122577291415e-03       7.257278813334e+03 
       2.672166490660e-03       8.896224260960e+03 
       3.364058299636e-03       1.083829101010e+04 
       4.235098480169e-03       1.309913644093e+04 
       5.331673098136e-03       1.566938154563e+04 
       6.712178750622e-03       1.849763623701e+04 
       8.450132397663e-03       2.147023260404e+04 
       1.063808640844e-02       2.438183660294e+04 
       1.339255731245e-02       2.690996278471e+04 
       1.686023072909e-02       2.860738802665e+04 
       2.122577146522e-02       2.897216175070e+04 
       2.672103206852e-02       2.764978639523e+04 
       3.358489303428e-02       2.483089732727e+04 
       4.114000790237e-02       2.180119195413e+04 
       4.687886617896e-02       2.001647478430e+04 
       5.120286079933e-02       1.897368480991e+04 
       5.487600053288e-02       1.823665033598e+04 
       5.820790105905e-02       1.763913331498e+04 
       6.134457845852e-02       1.710107429712e+04 
       6.436665023567e-02       1.657864184157e+04 
       6.732394577198e-02       1.604562908929e+04 
       7.024995870514e-02       1.548848334489e+04 
       7.316873201177e-02       1.490030722064e+04 
       7.609847915057e-02       1.428359638423e+04 
       7.905363896905e-02       1.364413332081e+04 
       8.204611383725e-02       1.299359030472e+04 
       8.508605255719e-02       1.234560262789e+04 
       8.818236536655e-02       1.171606504151e+04 
       9.134307393845e-02       1.112006207960e+04 
       9.457555573853e-02       1.057021070261e+04 
       9.788671843506e-02       1.007612558725e+04 
       1.012831266117e-01       9.642841264675e+03 
       1.047710950975e-01       9.269382835309e+03 
       1.083567583947e-01       8.949352668510e+03 
       1.120461226545e-01       8.670731132741e+03 
       1.158451047146e-01       8.416916761709e+03 
       1.197595614453e-01       8.168690862756e+03 
       1.237953118184e-01       7.907505824610e+03 
       1.279581535560e-01       7.618026151474e+03 
       1.322538758482e-01       7.292256630274e+03 
       1.366882693826e-01       6.932191400034e+03 
       1.412671347686e-01       6.548466065161e+03 
       1.459962903340e-01       6.160044496657e+03 
       1.508815802080e-01       5.788643058319e+03 
       1.559288835626e-01       5.454436587681e+03 
       1.611441258572e-01       5.169603115730e+03 
       1.665332929193e-01       4.935656729615e+03 
       1.721024486766e-01       4.743413524115e+03 
       1.778577573546e-01       4.573318881154e+03 
       1.838055109482e-01       4.401029808784e+03 
       1.899521627818e-01       4.207003842113e+03 
       1.963043679900e-01       3.985266924206e+03 
       2.028690317883e-01       3.743641499435e+03 
       2.096533664692e-01       3.501011446247e+03 
       2.166649581622e-01       3.278812722114e+03 
       2.239118445586e-01       3.091873798844e+03 
       2.314026050266e-01       2.940498999687e+03 
       2.391464648657e-01       2.811144187316e+03 
       2.471534158823e-01       2.684123140541e+03 
       2.554343560551e-01       2.543623510415e+03 
       2.640012518382e-01       2.387909169857e+03 
       2.728673276756e-01       2.230273676951e+03 
       2.820472886658e-01       2.087524738130e+03 
       2.915575841183e-01       1.968214774876e+03 
       3.014167221550e-01       1.866633603386e+03 
       3.116456487529e-01       1.768195865269e+03 
       3.222682090424e-01       1.662874443996e+03 
       3.333117147534e-01       1.552940452300e+03 
       3.448076501998e-01       1.449795789722e+03 
       3.567925612289e-01       1.360417870026e+03 
       3.693091889033e-01       1.280450640986e+03 
       3.824079351056e-01       1.200412215430e+03 
       3.961487852344e-01       1.118160362204e+03 
       4.106038710899e-01       1.039725479822e+03 
       4.258609474523e-01       9.694258073970e+02 
       4.420282005253e-01       9.031124544285e+02 
       4.592410445109e-01       8.361405894019e+02 
       4.776719668657e-01       7.715456342474e+02 
       4.975451938472e-01       7.117312586975e+02 
       5.191592492317e-01       6.530211287585e+02 
       5.429229702736e-01       5.953225219399e+02 
       5.694155649477e-01       5.400726326440e+02 
       5.994920159510e-01       4.850983003082e+02 
       6.344795757128e-01       4.308815496144e+02 
       6.765708221815e-01       3.761134908035e+02 
       7.296742525219e-01       3.201022768196e+02 
       8.013932450290e-01       2.614317616586e+02 
       9.076093160419e-01       1.990617086134e+02 
       1.078806885374e+00       1.354298750496e+02 
       1.341626522433e+00       8.244672089046e+01 
       1.688082871314e+00       4.832797027718e+01 
       2.125159442164e+00       2.799944206152e+01 
       2.675417202384e+00       1.606931209727e+01 
       3.368150703226e+00       9.144690628358e+00 
       4.240250511044e+00       5.164155853142e+00 
       5.338159120726e+00       2.896120281253e+00 
       6.720344169283e+00       1.613865468494e+00 
       8.460412050713e+00       8.941592294825e-01 
       1.065102772489e+01       4.927858608343e-01 
