# Matter power spectrum P(k) at redshift z=2
# for k=9.04404e-06 to 11.4002 h/Mpc,
# number of wavenumbers equal to 123
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.044039890446e-06       1.544962797684e+01 
       1.138577164336e-05       1.927157320800e+01 
       1.433383725471e-05       2.403897137175e+01 
       1.804523196848e-05       2.998567070555e+01 
       2.271760108684e-05       3.740334747876e+01 
       2.859976530323e-05       4.665575503708e+01 
       3.600497131158e-05       5.819650828777e+01 
       4.532757333507e-05       7.259116585035e+01 
       5.706403392649e-05       9.054467730169e+01 
       7.183936240954e-05       1.129353497984e+02 
       9.044039890446e-05       1.408567342954e+02 
       1.138577164336e-04       1.756688986711e+02 
       1.433383725471e-04       2.190605049081e+02 
       1.804523196848e-04       2.731225892661e+02 
       2.271760108684e-04       3.404336368367e+02 
       2.859976530323e-04       4.241526881194e+02 
       3.600497131159e-04       5.281119544414e+02 
       4.532757333507e-04       6.568920309134e+02 
       5.706403392649e-04       8.158523032404e+02 
       7.183936240954e-04       1.011081810648e+03 
       9.044039890446e-04       1.249239259102e+03 
       1.138577164336e-03       1.537251152787e+03 
       1.433383725471e-03       1.881743000659e+03 
       1.804523196848e-03       2.287961526884e+03 
       2.271760108684e-03       2.758044823956e+03 
       2.859976530323e-03       3.288910012699e+03 
       3.600497131159e-03       3.869740607085e+03 
       4.532757333507e-03       4.478963939131e+03 
       5.706403392649e-03       5.080326542350e+03 
       7.183936240954e-03       5.624943741678e+03 
       9.044039890446e-03       6.043579472600e+03 
       1.138577164336e-02       6.252801231063e+03 
       1.433383725471e-02       6.161054802840e+03 
       1.804523194532e-02       5.693442624158e+03 
       2.271757310797e-02       4.844736700853e+03 
       2.859412264186e-02       3.755016869748e+03 
       3.574385846288e-02       2.752281937895e+03 
       4.240889046302e-02       2.205749806678e+03 
       4.717748470569e-02       1.989938189160e+03 
       5.100164587613e-02       1.882084951918e+03 
       5.436610634756e-02       1.812207379416e+03 
       5.747763117317e-02       1.754023160608e+03 
       6.044168739050e-02       1.695087765288e+03 
       6.331986890607e-02       1.629061890393e+03 
       6.615184582319e-02       1.553163979532e+03 
       6.896514587009e-02       1.467127556946e+03 
       7.178004651249e-02       1.372573942279e+03 
       7.461224519362e-02       1.272494613983e+03 
       7.747441934432e-02       1.170742416131e+03 
       8.037718850377e-02       1.071467610500e+03 
       8.332973437740e-02       9.786116208642e+02 
       8.634021515907e-02       8.954800494569e+02 
       8.941605078043e-02       8.244297779624e+02 
       9.256412419633e-02       7.666719521952e+02 
       9.579092629679e-02       7.223436064042e+02 
       9.910266190186e-02       6.904084605642e+02 
       1.025053282228e-01       6.688193676648e+02 
       1.060047734233e-01       6.546163205499e+02 
       1.096067405412e-01       6.440542853247e+02 
       1.133169004970e-01       6.329990259048e+02 
       1.171408769098e-01       6.174912134683e+02 
       1.210842647746e-01       5.945564636359e+02 
       1.251526446085e-01       5.630006811216e+02 
       1.293515933824e-01       5.238533044878e+02 
       1.336866933531e-01       4.802094816002e+02 
       1.381635397914e-01       4.363385892780e+02 
       1.427877485126e-01       3.965876204661e+02 
       1.475649640718e-01       3.642149955992e+02 
       1.525008694496e-01       3.407383913409e+02 
       1.576011980357e-01       3.256701423476e+02 
       1.628717487052e-01       3.166918788739e+02 
       1.683184047725e-01       3.102416537298e+02 
       1.739471576027e-01       3.022801491136e+02 
       1.797641356614e-01       2.894442079248e+02 
       1.857756397947e-01       2.709273595049e+02 
       1.919881855523e-01       2.488127013138e+02 
       1.984085534191e-01       2.267755289225e+02 
       2.050438478939e-01       2.080860854192e+02 
       2.119015664820e-01       1.944452111315e+02 
       2.189896798465e-01       1.856067352399e+02 
       2.263167246229e-01       1.793776393845e+02 
       2.338919107570e-01       1.726470286268e+02 
       2.417252457058e-01       1.633834187605e+02 
       2.498276784867e-01       1.516780061718e+02 
       2.582112674103e-01       1.395100275133e+02 
       2.668893764596e-01       1.292748131258e+02 
       2.758769067686e-01       1.218151806866e+02 
       2.851905716397e-01       1.161367187225e+02 
       2.948492261905e-01       1.104943364590e+02 
       3.048742663206e-01       1.037001518464e+02 
       3.152901165998e-01       9.625734806390e+01 
       3.261248334976e-01       8.947348888437e+01 
       3.374108599512e-01       8.404603154646e+01 
       3.491859809435e-01       7.938911616834e+01 
       3.614945496219e-01       7.456967516403e+01 
       3.743890828340e-01       6.946593034723e+01 
       3.879323692247e-01       6.466310227822e+01 
       4.022003012347e-01       6.046637058012e+01 
       4.172857499718e-01       5.658933581393e+01 
       4.333039763150e-01       5.263689600656e+01 
       4.504003626161e-01       4.880605155722e+01 
       4.687617512459e-01       4.532994465834e+01 
       4.886335745645e-01       4.194483916226e+01 
       5.103466379197e-01       3.861967637725e+01 
       5.343607012406e-01       3.545976319406e+01 
       5.613387945539e-01       3.234830320350e+01 
       5.922811300494e-01       2.929207748622e+01 
       6.287825919375e-01       2.624203012223e+01 
       6.735663204773e-01       2.315278248664e+01 
       7.316805350453e-01       1.994849341991e+01 
       8.133306136990e-01       1.654113530135e+01 
       9.398025940193e-01       1.288667883483e+01 
       1.144244117041e+00       9.290038262240e+00 
       1.435316908034e+00       6.493763948091e+00 
       1.806814386927e+00       4.599597256315e+00 
       2.274643742277e+00       3.305761573803e+00 
       2.863606809232e+00       2.395522581266e+00 
       3.605067381529e+00       1.736945424777e+00 
       4.538510937837e+00       1.250283496089e+00 
       5.713646751349e+00       8.870507742970e-01 
       7.193055089289e+00       6.167563687868e-01 
       9.055519840341e+00       4.186994782796e-01 
       1.140022404401e+01       2.771695132719e-01 
