# Matter power spectrum P(k) at redshift z=2.5
# for k=1.03537e-05 to 10.3684 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.035371811167e-05       7.045293550135e+00 
       1.303455883733e-05       8.788165661345e+00 
       1.640953735184e-05       1.096217867524e+01 
       2.065838356802e-05       1.367397326198e+01 
       2.600736404037e-05       1.705655455444e+01 
       3.274133148421e-05       2.127579931669e+01 
       4.121889422144e-05       2.653855647002e+01 
       5.189151338143e-05       3.310272076125e+01 
       6.532754485234e-05       4.128973845148e+01 
       8.224250630474e-05       5.150008851804e+01 
       1.035371811167e-04       6.423236204344e+01 
       1.303455883733e-04       8.010659820243e+01 
       1.640953735184e-04       9.989250566496e+01 
       2.065838356802e-04       1.245429258948e+02 
       2.600736404037e-04       1.552322482839e+02 
       3.274133148421e-04       1.933980597182e+02 
       4.121889422144e-04       2.407816212892e+02 
       5.189151338143e-04       2.994582945878e+02 
       6.532754485234e-04       3.718430054072e+02 
       8.224250630474e-04       4.606506121436e+02 
       1.035371811167e-03       5.687923682513e+02 
       1.303455883733e-03       6.991991792458e+02 
       1.640953735184e-03       8.545492395548e+02 
       2.065838356802e-03       1.036787086023e+03 
       2.600736404037e-03       1.246304272172e+03 
       3.274133148421e-03       1.480970093494e+03 
       4.121889422144e-03       1.735113581186e+03 
       5.189151338143e-03       1.998457599674e+03 
       6.532754485234e-03       2.255349423469e+03 
       8.224250630474e-03       2.484659431151e+03 
       1.035371811167e-02       2.660108504010e+03 
       1.303455883733e-02       2.752362312688e+03 
       1.640953735184e-02       2.732279182153e+03 
       2.065838356263e-02       2.578137835375e+03 
       2.600735436332e-02       2.289069623497e+03 
       3.273863440090e-02       1.903294116243e+03 
       4.105497340475e-02       1.510094208461e+03 
       4.944550472299e-02       1.239614755727e+03 
       5.550869151447e-02       1.105694505664e+03 
       6.024791240119e-02       1.022958733518e+03 
       6.436037911917e-02       9.596599126371e+02 
       6.813444763564e-02       9.048273949041e+02 
       7.171252339412e-02       8.538462779444e+02 
       7.517587985423e-02       8.046919230189e+02 
       7.857598014166e-02       7.566178449261e+02 
       8.194806559851e-02       7.095981288840e+02 
       8.531781688832e-02       6.640107408332e+02 
       8.870493431751e-02       6.204429414436e+02 
       9.212520439477e-02       5.795239524298e+02 
       9.559176203227e-02       5.418247302602e+02 
       9.911589756174e-02       5.077625913877e+02 
       1.027075924601e-01       4.775469192906e+02 
       1.063758861891e-01       4.511287293769e+02 
       1.101291339052e-01       4.282164843810e+02 
       1.139751913289e-01       4.082740255592e+02 
       1.179215495887e-01       3.905809243835e+02 
       1.219754348346e-01       3.742963885551e+02 
       1.261438824857e-01       3.585665945040e+02 
       1.304337928795e-01       3.426502771740e+02 
       1.348519730833e-01       3.260245162825e+02 
       1.394051683283e-01       3.084832807066e+02 
       1.441000856570e-01       2.901778060431e+02 
       1.489434117985e-01       2.715853991861e+02 
       1.539418269054e-01       2.533822984509e+02 
       1.591020155289e-01       2.362808166047e+02 
       1.644306760460e-01       2.208592282093e+02 
       1.699345296438e-01       2.073975369338e+02 
       1.756203299011e-01       1.958234204850e+02 
       1.814948739629e-01       1.857425684664e+02 
       1.875650162802e-01       1.765530904685e+02 
       1.938376858686e-01       1.676155680225e+02 
       2.003199080276e-01       1.584690870386e+02 
       2.070188314556e-01       1.489662243860e+02 
       2.139417616963e-01       1.392385401216e+02 
       2.210962018593e-01       1.297904690788e+02 
       2.284899015836e-01       1.210768924428e+02 
       2.361309152642e-01       1.133287740762e+02 
       2.440276706460e-01       1.065136236562e+02 
       2.521890490282e-01       1.003352336995e+02 
       2.606244785209e-01       9.440959641737e+01 
       2.693440420878e-01       8.856143821347e+01 
       2.783586025082e-01       8.283163241077e+01 
       2.876799469351e-01       7.730500296621e+01 
       2.973209544554e-01       7.212086416370e+01 
       3.072957910238e-01       6.741483055445e+01 
       3.176201374199e-01       6.311253269090e+01 
       3.283114575681e-01       5.905472455284e+01 
       3.393893168048e-01       5.517048054574e+01 
       3.508757626822e-01       5.142936001584e+01 
       3.627957849484e-01       4.790550159185e+01 
       3.751778768807e-01       4.463960512643e+01 
       3.880547277929e-01       4.158717197537e+01 
       4.014640872608e-01       3.872228405628e+01 
       4.154498568671e-01       3.598062956479e+01 
       4.300634873430e-01       3.339664930026e+01 
       4.453657914996e-01       3.097205993290e+01 
       4.614293321806e-01       2.869761203861e+01 
       4.783416193867e-01       2.652947203405e+01 
       4.962094683836e-01       2.448593662433e+01 
       5.151650602172e-01       2.255295634050e+01 
       5.353745605777e-01       2.071538458674e+01 
       5.570506917109e-01       1.897310036134e+01 
       5.804716090829e-01       1.731134006521e+01 
       6.060102056406e-01       1.572303445376e+01 
       6.341814007444e-01       1.419666715839e+01 
       6.657219922405e-01       1.272272364010e+01 
       7.017328935649e-01       1.128770350948e+01 
       7.439489539046e-01       9.877329158022e+00 
       7.952895843352e-01       8.472400508245e+00 
       8.610752983516e-01       7.049248138774e+00 
       9.518925236110e-01       5.579492309909e+00 
       1.089945583086e+00       4.054816634302e+00 
       1.313885874900e+00       2.596208174045e+00 
       1.643587737618e+00       1.509592030019e+00 
       2.068764996327e+00       8.577637640708e-01 
       2.604417782232e+00       4.835070011062e-01 
       3.278767725054e+00       2.706993790030e-01 
       4.127724008441e+00       1.506209871407e-01 
       5.196496647099e+00       8.333536927646e-02 
       6.542001681336e+00       4.586924149051e-02 
       8.235892160634e+00       2.512763458501e-02 
       1.036837392982e+01       1.370494984503e-02 
