# Matter power spectrum P(k) at redshift z=2
# for k=9.57796e-06 to 12.0728 h/Mpc,
# number of wavenumbers equal to 123
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       9.577955784124e-06       1.305123479690e+01 
       1.205793192967e-05       1.627985230171e+01 
       1.518003691995e-05       2.030713832499e+01 
       1.911053423050e-05       2.533062669572e+01 
       2.405873717574e-05       3.159668208311e+01 
       3.028815560621e-05       3.941254258434e+01 
       3.813052876904e-05       4.916129527711e+01 
       4.800349163249e-05       6.132049833966e+01 
       6.043281547099e-05       7.648525462642e+01 
       7.608040710270e-05       9.539671807883e+01 
       9.577955784124e-05       1.189770848111e+02 
       1.205793192967e-04       1.483721496955e+02 
       1.518003691995e-04       1.850022566709e+02 
       1.911053423050e-04       2.306217344628e+02 
       2.405873717574e-04       2.873851856331e+02 
       3.028815560621e-04       3.579155577625e+02 
       3.813052876904e-04       4.453627611224e+02 
       4.800349163249e-04       5.534321907167e+02 
       6.043281547099e-04       6.863515451286e+02 
       7.608040710270e-04       8.487391997476e+02 
       9.577955784124e-04       1.045349420647e+03 
       1.205793192967e-03       1.280685693562e+03 
       1.518003691995e-03       1.558400950495e+03 
       1.911053423050e-03       1.880217326499e+03 
       2.405873717574e-03       2.244319177445e+03 
       3.028815560621e-03       2.643728910571e+03 
       3.813052876904e-03       3.064706632847e+03 
       4.800349163249e-03       3.485318327821e+03 
       6.043281547099e-03       3.874869901443e+03 
       7.608040710270e-03       4.194731057045e+03 
       9.577955784124e-03       4.399723263215e+03 
       1.205793192967e-02       4.442419397432e+03 
       1.518003691995e-02       4.278510337279e+03 
       1.911053422991e-02       3.879560055526e+03 
       2.405873539638e-02       3.257570953339e+03 
       3.028739460663e-02       2.499166288230e+03 
       3.806470180242e-02       1.780609527965e+03 
       4.659609816492e-02       1.319131742912e+03 
       5.305591719853e-02       1.135089092582e+03 
       5.793133168219e-02       1.050144497515e+03 
       6.207725550273e-02       9.953283092410e+02 
       6.584015843932e-02       9.494900955433e+02 
       6.938379250192e-02       9.042882211788e+02 
       7.279871035043e-02       8.562347031412e+02 
       7.614094631743e-02       8.042967992097e+02 
       7.944819777918e-02       7.488986412172e+02 
       8.274754435449e-02       6.913903354658e+02 
       8.605951190869e-02       6.336195767084e+02 
       8.940038061628e-02       5.776177160334e+02 
       9.278357651483e-02       5.253039455016e+02 
       9.622055188312e-02       4.782665308656e+02 
       9.972136460759e-02       4.376222292892e+02 
       1.032950720624e-01       4.039224509040e+02 
       1.069500061822e-01       3.771515742079e+02 
       1.106939698418e-01       3.567643786094e+02 
       1.145343795573e-01       3.417348285335e+02 
       1.184783706069e-01       3.306167407693e+02 
       1.225328752369e-01       3.216786371346e+02 
       1.267046812133e-01       3.130807212181e+02 
       1.310004757983e-01       3.030858572187e+02 
       1.354268788103e-01       2.903937856427e+02 
       1.399904674846e-01       2.744190604521e+02 
       1.446977952313e-01       2.554549627915e+02 
       1.495554059668e-01       2.346096652529e+02 
       1.545698454223e-01       2.135316382239e+02 
       1.597476706515e-01       1.939585394647e+02 
       1.650954588417e-01       1.772848145519e+02 
       1.706198164605e-01       1.642243275875e+02 
       1.763273897232e-01       1.547084679084e+02 
       1.822248773370e-01       1.479690247502e+02 
       1.883190464601e-01       1.426775078871e+02 
       1.946167528014e-01       1.373693248645e+02 
       2.011249657774e-01       1.308412659686e+02 
       2.078507996424e-01       1.225873695571e+02 
       2.148015515115e-01       1.130940195950e+02 
       2.219847472182e-01       1.034032883055e+02 
       2.294081959899e-01       9.469191028485e+01 
       2.370800549989e-01       8.768013644510e+01 
       2.450089049664e-01       8.231590389626e+01 
       2.532038381771e-01       7.797333839955e+01 
       2.616745605217e-01       7.393144672421e+01 
       2.704315095477e-01       6.958299511453e+01 
       2.794859909929e-01       6.469682456555e+01 
       2.888503369394e-01       5.964079419862e+01 
       2.985380896106e-01       5.503032129999e+01 
       3.085642159981e-01       5.115246627963e+01 
       3.189453600517e-01       4.792615941776e+01 
       3.297001412115e-01       4.497409863929e+01 
       3.408495107972e-01       4.194412933504e+01 
       3.524171814480e-01       3.886970889501e+01 
       3.644301498191e-01       3.593344844589e+01 
       3.769193396394e-01       3.332638945082e+01 
       3.899204018789e-01       3.102687722481e+01 
       4.034747224374e-01       2.883581846201e+01 
       4.176307074584e-01       2.668247253641e+01 
       4.324454452403e-01       2.463361780564e+01 
       4.479868868594e-01       2.276468642339e+01 
       4.643367534423e-01       2.101956911789e+01 
       4.815944807751e-01       1.935867188360e+01 
       4.998826764130e-01       1.778487486178e+01 
       5.193548352449e-01       1.629739619647e+01 
       5.402065194500e-01       1.490202043042e+01 
       5.626920181645e-01       1.357040193457e+01 
       5.871499841386e-01       1.230406133901e+01 
       6.140443833849e-01       1.109564188176e+01 
       6.440328178436e-01       9.933055707821e+00 
       6.780865152174e-01       8.808887271703e+00 
       7.177141896784e-01       7.712590111754e+00 
       7.654102415435e-01       6.628463986908e+00 
       8.256256118108e-01       5.541115914264e+00 
       9.070280282738e-01       4.429672750279e+00 
       1.027729616304e+00       3.282577602146e+00 
       1.222377343393e+00       2.156019684692e+00 
       1.520675108827e+00       1.262001775321e+00 
       1.913415944139e+00       7.133844797254e-01 
       2.408836295222e+00       4.001146367739e-01 
       3.032545200540e+00       2.230552254244e-01 
       3.817748215368e+00       1.236601423101e-01 
       4.806260244159e+00       6.820370629057e-02 
       6.050723157068e+00       3.743723985583e-02 
       7.617409142164e+00       2.045745128855e-02 
       9.589749941103e+00       1.113207180628e-02 
       1.207277989361e+01       6.033809234630e-03 
