# Matter power spectrum P(k) at redshift z=0.5
# for k=1.13356e-05 to 11.3473 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.133562520656e-05       2.254853242552e+01 
       1.427070663112e-05       2.812663440064e+01 
       1.796575522217e-05       3.508463218319e+01 
       2.261754579126e-05       4.376385247310e+01 
       2.847380314904e-05       5.459003596242e+01 
       3.584639435475e-05       6.809417418871e+01 
       4.512793677439e-05       8.493848886670e+01 
       5.681270638712e-05       1.059487739175e+02 
       7.152295978355e-05       1.321546094397e+02 
       9.004207159824e-05       1.648392960986e+02 
       1.133562520656e-04       2.056016673714e+02 
       1.427070663112e-04       2.564322717514e+02 
       1.796575522217e-04       3.198066439259e+02 
       2.261754579126e-04       3.987982349462e+02 
       2.847380314904e-04       4.972128668690e+02 
       3.584639435475e-04       6.197446897691e+02 
       4.512793677439e-04       7.721500240956e+02 
       5.681270638712e-04       9.614300252930e+02 
       7.152295978355e-04       1.196006614591e+03 
       9.004207159824e-04       1.485869161317e+03 
       1.133562520656e-03       1.842652557197e+03 
       1.427070663112e-03       2.279549693260e+03 
       1.796575522217e-03       2.810797188007e+03 
       2.261754579126e-03       3.450863030325e+03 
       2.847380314904e-03       4.212655600687e+03 
       3.584639435475e-03       5.104823879327e+03 
       4.512793677439e-03       6.127921304359e+03 
       5.681270638712e-03       7.246147074471e+03 
       7.152295978355e-03       8.460791659727e+03 
       9.004207159824e-03       9.694035123717e+03 
       1.133562520656e-02       1.084495298911e+04 
       1.427070663112e-02       1.176962029054e+04 
       1.796575522208e-02       1.228532102481e+04 
       2.261754536591e-02       1.220269424851e+04 
       2.847354340162e-02       1.141214493506e+04 
       3.581634852428e-02       1.002889349259e+04 
       4.427945097541e-02       8.569288038271e+03 
       5.110229143148e-02       7.697832736946e+03 
       5.611579620433e-02       7.218789146353e+03 
       6.030052616908e-02       6.891342687567e+03 
       6.406095585334e-02       6.629466516920e+03 
       6.758136354668e-02       6.395284318139e+03 
       7.096092814886e-02       6.169835018418e+03 
       7.425983403904e-02       5.942093554651e+03 
       7.751797270992e-02       5.707350383729e+03 
       8.076366072934e-02       5.464072707451e+03 
       8.401815011926e-02       5.213453126281e+03 
       8.729815539046e-02       4.959071295273e+03 
       9.061736073153e-02       4.705707426314e+03 
       9.398736521141e-02       4.458968890844e+03 
       9.741830033343e-02       4.224331023160e+03 
       1.009192473793e-01       4.007042453084e+03 
       1.044985274374e-01       3.810859223706e+03 
       1.081639076312e-01       3.638054796182e+03 
       1.119227505013e-01       3.489106189778e+03 
       1.157821237844e-01       3.362108218002e+03 
       1.197488819489e-01       3.253357890090e+03 
       1.238297271783e-01       3.157483234783e+03 
       1.280312551562e-01       3.067795533705e+03 
       1.323599894825e-01       2.977384581793e+03 
       1.368224075514e-01       2.880152766332e+03 
       1.414249600533e-01       2.771977437605e+03 
       1.461740858211e-01       2.651794144806e+03 
       1.510762234445e-01       2.522022382069e+03 
       1.561378208861e-01       2.388034105425e+03 
       1.613653442028e-01       2.257017494656e+03 
       1.667652864011e-01       2.136063187344e+03 
       1.723441774015e-01       2.030624194909e+03 
       1.781085960591e-01       1.942819810438e+03 
       1.840651851638e-01       1.870871290937e+03 
       1.902206703360e-01       1.809707955513e+03 
       1.965818837180e-01       1.752303650494e+03 
       2.031557933631e-01       1.691830612660e+03 
       2.099495392267e-01       1.623283302262e+03 
       2.169704766777e-01       1.546673157780e+03 
       2.242262284893e-01       1.466884971817e+03 
       2.317247463313e-01       1.390712571224e+03 
       2.394743828945e-01       1.323487848784e+03 
       2.474839759428e-01       1.267213107598e+03 
       2.557629458258e-01       1.220120989863e+03 
       2.643214083199e-01       1.177223344885e+03 
       2.731703051242e-01       1.132998717252e+03 
       2.823215549544e-01       1.084937726046e+03 
       2.917882289975e-01       1.034506766551e+03 
       3.015847555787e-01       9.858055273797e+02 
       3.117271603280e-01       9.426928150364e+02 
       3.222333500370e-01       9.055692353644e+02 
       3.331234509365e-01       8.716282096521e+02 
       3.444202155356e-01       8.376355883503e+02 
       3.561495167948e-01       8.023191947734e+02 
       3.683409547738e-01       7.674694635227e+02 
       3.810286097566e-01       7.353083313034e+02 
       3.942519883911e-01       7.062807578079e+02 
       4.080572273731e-01       6.786936073850e+02 
       4.224986454930e-01       6.511157001031e+02 
       4.376407739956e-01       6.238998845844e+02 
       4.535610546574e-01       5.981771359688e+02 
       4.703534873480e-01       5.739143472641e+02 
       4.881336559376e-01       5.503117049838e+02 
       5.070458021731e-01       5.269849429365e+02 
       5.272730234767e-01       5.043861006122e+02 
       5.490523803779e-01       4.825089298919e+02 
       5.726979881265e-01       4.607959878007e+02 
       5.986376126861e-01       4.392918764080e+02 
       6.274731702316e-01       4.178600926134e+02 
       6.600858315941e-01       3.961268957528e+02 
       6.978296223886e-01       3.738445829300e+02 
       7.429133477388e-01       3.504533374213e+02 
       7.992148448301e-01       3.252009638235e+02 
       8.741541273950e-01       2.967988390887e+02 
       9.830981079938e-01       2.631839007986e+02 
       1.156842505635e+00       2.220127743409e+02 
       1.430139675089e+00       1.756465588520e+02 
       1.798455972796e+00       1.329824257120e+02 
       2.264090459734e+00       9.711152777232e+01 
       2.850320919442e+00       6.817704738847e+01 
       3.588341437216e+00       4.606257071503e+01 
       4.517454221505e+00       3.010134248396e+01 
       5.687137916069e+00       1.914526157543e+01 
       7.159682442918e+00       1.192171883287e+01 
       9.013506167766e+00       7.304859295388e+00 
       1.134733196396e+01       4.422291182181e+00 
