# Matter power spectrum P(k) at redshift z=2.5
# for k=1.05426e-05 to 10.5534 h/Mpc,
# number of wavenumbers equal to 122
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.054258374735e-05       6.756395582333e+00 
       1.327232658550e-05       8.413264412453e+00 
       1.670886921212e-05       1.047643858392e+01 
       2.103522005348e-05       1.304554759273e+01 
       2.648177306801e-05       1.624464213936e+01 
       3.333857706468e-05       2.022817578896e+01 
       4.197078185979e-05       2.518844105471e+01 
       5.283808383616e-05       3.136481134785e+01 
       6.651920645185e-05       3.905521594116e+01 
       8.374271937462e-05       4.863035479505e+01 
       1.054258374735e-04       6.055126573270e+01 
       1.327232658550e-04       7.539092435200e+01 
       1.670886921212e-04       9.386061705315e+01 
       2.103522005348e-04       1.168417534291e+02 
       2.648177306801e-04       1.454235127515e+02 
       3.333857706468e-04       1.809460025134e+02 
       4.197078185979e-04       2.250471459964e+02 
       5.283808383616e-04       2.797089416835e+02 
       6.651920645185e-04       3.472949501817e+02 
       8.374271937462e-04       4.305668054346e+02 
       1.054258374735e-03       5.326657003755e+02 
       1.327232658550e-03       6.570452396399e+02 
       1.670886921212e-03       8.073080620946e+02 
       2.103522005348e-03       9.869390368094e+02 
       2.648177306801e-03       1.198676775993e+03 
       3.333857706468e-03       1.443679119794e+03 
       4.197078185979e-03       1.720423487864e+03 
       5.283808383616e-03       2.022369908416e+03 
       6.651920645185e-03       2.339081050561e+03 
       8.374271937462e-03       2.650384542799e+03 
       1.054258374735e-02       2.926609024340e+03 
       1.327232658550e-02       3.127465331786e+03 
       1.670886921209e-02       3.203769003690e+03 
       2.103521988843e-02       3.107522322344e+03 
       2.648164692399e-02       2.816910789471e+03 
       3.332106051310e-02       2.376046387246e+03 
       4.138615487428e-02       1.934727818403e+03 
       4.819648365994e-02       1.680589066574e+03 
       5.313363645006e-02       1.554843308511e+03 
       5.720329444034e-02       1.475903963318e+03 
       6.083609830354e-02       1.416052053777e+03 
       6.422385507862e-02       1.363730565546e+03 
       6.746801557225e-02       1.313137820685e+03 
       7.062938026987e-02       1.261183519219e+03 
       7.374787188409e-02       1.206386870867e+03 
       7.685161818926e-02       1.148380134524e+03 
       7.996159944668e-02       1.087618934364e+03 
       8.309423000869e-02       1.025176242905e+03 
       8.626288761845e-02       9.625323590135e+02 
       8.947886721262e-02       9.013802174901e+02 
       9.275200128400e-02       8.434112067908e+02 
       9.609107756032e-02       7.901319494208e+02 
       9.950412837108e-02       7.426977626591e+02 
       1.029986358882e-01       7.017912362044e+02 
       1.065816804944e-01       6.675406621025e+02 
       1.102600496497e-01       6.395106834835e+02 
       1.140403186626e-01       6.167023730803e+02 
       1.179289110619e-01       5.976250543070e+02 
       1.219321439079e-01       5.804396653984e+02 
       1.260562618517e-01       5.631672145471e+02 
       1.303074627423e-01       5.440044190297e+02 
       1.346919169149e-01       5.216705917726e+02 
       1.392157818453e-01       4.957193247224e+02 
       1.438852135633e-01       4.666847125622e+02 
       1.487063760187e-01       4.359885861796e+02 
       1.536854494708e-01       4.056020708326e+02 
       1.588286388906e-01       3.775666995891e+02 
       1.641421833119e-01       3.534736092022e+02 
       1.696323670415e-01       3.340548043159e+02 
       1.753055336134e-01       3.190301271217e+02 
       1.811681033614e-01       3.071353533259e+02 
       1.872265954752e-01       2.965475301796e+02 
       1.934876554006e-01       2.852688021402e+02 
       1.999580884470e-01       2.717803716887e+02 
       2.066449004794e-01       2.558581638236e+02 
       2.135553466052e-01       2.386302039233e+02 
       2.206969888232e-01       2.218913608922e+02 
       2.280777637027e-01       2.072085449397e+02 
       2.357060613073e-01       1.953595253713e+02 
       2.435908167983e-01       1.860912740893e+02 
       2.517416164596e-01       1.781538023984e+02 
       2.601688203083e-01       1.700002759608e+02 
       2.688837040243e-01       1.607363915634e+02 
       2.778986236910e-01       1.505384799864e+02 
       2.872272078451e-01       1.404609586950e+02 
       2.968845826600e-01       1.316702183808e+02 
       3.068876378479e-01       1.244732997608e+02 
       3.172553432093e-01       1.182543672967e+02 
       3.280091289042e-01       1.120900481781e+02 
       3.391733467864e-01       1.054661479228e+02 
       3.507758359968e-01       9.874139838694e+01 
       3.628486241497e-01       9.257620627283e+01 
       3.754288069318e-01       8.725307124923e+01 
       3.885596653910e-01       8.238165437608e+01 
       4.022921041823e-01       7.749353400826e+01 
       4.166865296721e-01       7.258268988943e+01 
       4.318153407921e-01       6.798520725738e+01 
       4.477662891871e-01       6.380147238509e+01 
       4.646470979989e-01       5.982335856315e+01 
       4.825919452431e-01       5.588048356442e+01 
       5.017707819031e-01       5.210560755541e+01 
       5.224030881987e-01       4.857200018685e+01 
       5.447788158958e-01       4.512052149729e+01 
       5.692914239744e-01       4.176003532911e+01 
       5.964921955922e-01       3.851846655388e+01 
       6.271839981748e-01       3.531524410947e+01 
       6.625926858664e-01       3.214876949232e+01 
       7.047022716472e-01       2.895772732841e+01 
       7.569626461266e-01       2.569069764005e+01 
       8.259044941867e-01       2.225603989111e+01 
       9.249554202768e-01       1.854632042371e+01 
       1.081536296626e+00       1.453567845150e+01 
       1.330870761653e+00       1.067386706046e+01 
       1.672648306228e+00       7.725959401090e+00 
       2.105685643555e+00       5.654886743577e+00 
       2.650900964420e+00       4.168236971156e+00 
       3.337286588152e+00       3.071662377116e+00 
       4.201394892264e+00       2.246409328033e+00 
       5.289242794853e+00       1.619429508710e+00 
       6.658762163590e+00       1.144323319266e+00 
       8.382884898837e+00       7.893623111649e-01 
       1.055342682329e+01       5.302865493314e-01 
