# Matter power spectrum P(k) at redshift z=0.5
# for k=6.64207e-05 to 10.5394 h/Mpc,
# number of wavenumbers equal to 114
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       6.642069617372e-05       1.451269380593e+03 
       8.361870228216e-05       9.496517653194e+02 
       1.052697092043e-04       6.835603355376e+02 
       1.325267120094e-04       5.461084741240e+02 
       1.668412454902e-04       4.836526454746e+02 
       2.100406836830e-04       4.696451918283e+02 
       2.644255541991e-04       4.916077146101e+02 
       3.328920497090e-04       5.446649478023e+02 
       4.190862607630e-04       6.283686130686e+02 
       5.275983434083e-04       7.451778747836e+02 
       6.642069617372e-04       8.997762809631e+02 
       8.361870228216e-04       1.098807636411e+03 
       1.052697092043e-03       1.350809103450e+03 
       1.325267120094e-03       1.666199366665e+03 
       1.668412454902e-03       2.057174911558e+03 
       2.100406836830e-03       2.537342749647e+03 
       2.644255541991e-03       3.120937735064e+03 
       3.328920497090e-03       3.821375262740e+03 
       4.190862607630e-03       4.648904688915e+03 
       5.275983434083e-03       5.606963003705e+03 
       6.642069617372e-03       6.686826709446e+03 
       8.361870228216e-03       7.860500944069e+03 
       1.052697092043e-02       9.071649264569e+03 
       1.325267120094e-02       1.022573690963e+04 
       1.668412454901e-02       1.118320973217e+04 
       2.100406832098e-02       1.176651805651e+04 
       2.644250578355e-02       1.180225051671e+04 
       3.328028498907e-02       1.122111483392e+04 
       4.153486091218e-02       1.022233098898e+04 
       4.899993305664e-02       9.393476435292e+03 
       5.434924456681e-02       8.901885124039e+03 
       5.867683209307e-02       8.556587593534e+03 
       6.250187675396e-02       8.275362779719e+03 
       6.604867963650e-02       8.022713738319e+03 
       6.943295506454e-02       7.780345776988e+03 
       7.272282827017e-02       7.538056032100e+03 
       7.596243958115e-02       7.290360205049e+03 
       7.918256303694e-02       7.035011791741e+03 
       8.240595492526e-02       6.772212475522e+03 
       8.565028906896e-02       6.504067219397e+03 
       8.892987905497e-02       6.234099182240e+03 
       9.225674408103e-02       5.966750441920e+03 
       9.564129780853e-02       5.706850310893e+03 
       9.909280973004e-02       5.459064683863e+03 
       1.026197234223e-01       5.227358739059e+03 
       1.062298814765e-01       5.014513662727e+03 
       1.099306876388e-01       4.821740420534e+03 
       1.137292255243e-01       4.648434764828e+03 
       1.176323465554e-01       4.492117648014e+03 
       1.216467356265e-01       4.348605281810e+03 
       1.257789603653e-01       4.212446303420e+03 
       1.300355081559e-01       4.077637265511e+03 
       1.344228139739e-01       3.938570876310e+03 
       1.389472813393e-01       3.791087680883e+03 
       1.436152982014e-01       3.633411026918e+03 
       1.484332492402e-01       3.466694493580e+03 
       1.534075258506e-01       3.294945340386e+03 
       1.585445349394e-01       3.124229689670e+03 
       1.638507075690e-01       2.961277896542e+03 
       1.693325084301e-01       2.811812746473e+03 
       1.749964470882e-01       2.679034021926e+03 
       1.808490919265e-01       2.562684003076e+03 
       1.868970876934e-01       2.459011908118e+03 
       1.931471775537e-01       2.361783231765e+03 
       1.996062305358e-01       2.264215086212e+03 
       2.062812752689e-01       2.161335513162e+03 
       2.131795409183e-01       2.051886664464e+03 
       2.203085062526e-01       1.938828713146e+03 
       2.276759578383e-01       1.828007735998e+03 
       2.352900584441e-01       1.725468339704e+03 
       2.431594268898e-01       1.634655602584e+03 
       2.512932307819e-01       1.554868647157e+03 
       2.597012938841e-01       1.481776901008e+03 
       2.683942202852e-01       1.409860299190e+03 
       2.773835380907e-01       1.335561843627e+03 
       2.866818661161e-01       1.259253544352e+03 
       2.963031080523e-01       1.184604245147e+03 
       3.062626798932e-01       1.115707381288e+03 
       3.165777781561e-01       1.054068616455e+03 
       3.272676987408e-01       9.977150771696e+02 
       3.383542193856e-01       9.430861522736e+02 
       3.498620628792e-01       8.881220515795e+02 
       3.618194639492e-01       8.337827175030e+02 
       3.742588707381e-01       7.825637742344e+02 
       3.872178230192e-01       7.356311856541e+02 
       4.007400653791e-01       6.917053991796e+02 
       4.148769769507e-01       6.488367187830e+02 
       4.296894338685e-01       6.067493828197e+02 
       4.452502728393e-01       5.666904709224e+02 
       4.616476048334e-01       5.292082892015e+02 
       4.789893553319e-01       4.933517738646e+02 
       4.974096144644e-01       4.583878246665e+02 
       5.170777263928e-01       4.247780430708e+02 
       5.382116455689e-01       3.927319036348e+02 
       5.610981614040e-01       3.616296920756e+02 
       5.861246041670e-01       3.313477263711e+02 
       6.138305978907e-01       3.019555003919e+02 
       6.449966331455e-01       2.730333449150e+02 
       6.808043602407e-01       2.444255813579e+02 
       7.231463660547e-01       2.157483399348e+02 
       7.752717597257e-01       1.865569585666e+02 
       8.432419965293e-01       1.562020428072e+02 
       9.393777247814e-01       1.239554029192e+02 
       1.089261219889e+00       8.979524202277e+01 
       1.330752962478e+00       5.752983939941e+01 
       1.670475534347e+00       3.430112109120e+01 
       2.102885176498e+00       2.009103647340e+01 
       2.647374993376e+00       1.164657374258e+01 
       3.332847653265e+00       6.689555612699e+00 
       4.195806604334e+00       3.810582050413e+00 
       5.282207557170e+00       2.154387149808e+00 
       6.649905324092e+00       1.209751902158e+00 
       8.371734798525e+00       6.751097114282e-01 
       1.053938967867e+01       3.746201699949e-01 
