# Matter power spectrum P(k) at redshift z=2
# for k=0.000169691 to 10.7218 h/Mpc,
# number of wavenumbers equal to 110
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.696909647223e-04       3.147057566708e+01 
       2.136282676407e-04       5.841144642353e+01 
       2.689420548105e-04       9.022676155196e+01 
       3.385779871011e-04       1.271949976689e+02 
       4.262444318356e-04       1.704485191456e+02 
       5.366099468737e-04       2.216652920112e+02 
       6.755518983408e-04       2.829313793510e+02 
       8.504694518070e-04       3.566694870956e+02 
       1.070677604834e-03       4.455757194716e+02 
       1.347903244565e-03       5.525309732244e+02 
       1.696909647223e-03       6.804504528709e+02 
       2.136282676407e-03       8.319841006090e+02 
       2.689420548105e-03       1.008971793253e+03 
       3.385779871011e-03       1.211739719746e+03 
       4.262444318356e-03       1.438180625040e+03 
       5.366099468737e-03       1.682648636069e+03 
       6.755518983408e-03       1.934750214007e+03 
       8.504694518070e-03       2.178402515059e+03 
       1.070677604834e-02       2.390678992670e+03 
       1.347903244565e-02       2.542566973035e+03 
       1.696909647223e-02       2.600245957052e+03 
       2.136282675601e-02       2.531391655036e+03 
       2.689419227125e-02       2.319337467461e+03 
       3.385438148387e-02       1.986345748952e+03 
       4.242927958793e-02       1.616809670845e+03 
       5.093321630446e-02       1.355931525644e+03 
       5.705226186988e-02       1.227261146693e+03 
       6.186408768335e-02       1.149185370896e+03 
       6.605329285575e-02       1.090607575525e+03 
       6.990480559696e-02       1.040176287550e+03 
       7.356040167184e-02       9.927610620453e+02 
       7.710143049725e-02       9.458907396057e+02 
       8.057960680974e-02       8.984846183262e+02 
       8.403045283769e-02       8.503188140479e+02 
       8.747991844451e-02       8.017538377868e+02 
       9.094795213335e-02       7.534927748395e+02 
       9.445056800071e-02       7.064595667557e+02 
       9.800111101543e-02       6.616371859524e+02 
       1.016110674862e-01       6.199279823511e+02 
       1.052906038919e-01       5.820611500713e+02 
       1.090489363084e-01       5.485009617327e+02 
       1.128945902027e-01       5.193852775619e+02 
       1.168355869522e-01       4.945093611853e+02 
       1.208795799807e-01       4.733232886837e+02 
       1.250339553729e-01       4.549828426318e+02 
       1.293059068942e-01       4.384274380190e+02 
       1.337024922258e-01       4.225069239138e+02 
       1.382306752205e-01       4.061330071971e+02 
       1.428973576705e-01       3.884733916335e+02 
       1.477094032074e-01       3.691132206296e+02 
       1.526736553766e-01       3.481527098893e+02 
       1.577969515427e-01       3.262213801361e+02 
       1.630861340279e-01       3.043118583194e+02 
       1.685480597163e-01       2.835410104333e+02 
       1.741896092556e-01       2.648785858857e+02 
       1.800176969144e-01       2.488858704908e+02 
       1.860392821169e-01       2.355911113183e+02 
       1.922613836447e-01       2.244884286018e+02 
       1.986910974856e-01       2.146548608469e+02 
       2.053356192886e-01       2.050464500851e+02 
       2.122022723867e-01       1.948058997270e+02 
       2.192985423408e-01       1.835943013378e+02 
       2.266321189731e-01       1.716791006675e+02 
       2.342109468832e-01       1.597897316099e+02 
       2.420432854927e-01       1.488215345449e+02 
       2.501377797549e-01       1.393332307344e+02 
       2.585035428087e-01       1.312986966203e+02 
       2.671502520642e-01       1.242336563294e+02 
       2.760882605097e-01       1.175470830605e+02 
       2.853287254456e-01       1.107612263924e+02 
       2.948837574133e-01       1.036997706068e+02 
       3.047665928436e-01       9.666163789101e+01 
       3.149917949507e-01       9.012518326413e+01 
       3.255754887205e-01       8.432872385271e+01 
       3.365356375947e-01       7.920494784303e+01 
       3.478923717808e-01       7.441661015406e+01 
       3.596683812303e-01       6.966077477731e+01 
       3.718893905355e-01       6.496556101878e+01 
       3.845847387374e-01       6.049656425410e+01 
       3.977880949839e-01       5.641696077457e+01 
       4.115383521171e-01       5.268785746232e+01 
       4.258807561429e-01       4.913530474630e+01 
       4.408683525117e-01       4.568550973698e+01 
       4.565638640196e-01       4.240239573445e+01 
       4.730421660598e-01       3.934946668631e+01 
       4.903936031580e-01       3.647603836628e+01 
       5.087285136702e-01       3.372888259902e+01 
       5.281835278999e-01       3.111360503515e+01 
       5.489305343801e-01       2.863130797627e+01 
       5.711897743545e-01       2.627470076072e+01 
       5.952495303308e-01       2.401358895882e+01 
       6.214967397479e-01       2.184798697752e+01 
       6.504664893713e-01       1.976367259514e+01 
       6.829257753085e-01       1.774182137896e+01 
       7.200230883061e-01       1.576915046282e+01 
       7.635730378069e-01       1.382302354084e+01 
       8.166392034181e-01       1.187669045520e+01 
       8.848263605913e-01       9.895186677642e+00 
       9.793280286746e-01       7.837714069745e+00 
       1.123610159144e+00       5.695056624704e+00 
       1.357628667761e+00       3.646227950032e+00 
       1.699557614681e+00       2.128680040986e+00 
       2.139284124559e+00       1.215594700857e+00 
       2.693196735031e+00       6.882496578877e-01 
       3.390533805842e+00       3.867974251925e-01 
       4.268429167722e+00       2.159230448706e-01 
       5.373633947688e+00       1.197961941014e-01 
       6.765004330424e+00       6.609325150468e-02 
       8.516635862469e+00       3.627789503489e-02 
       1.072180931026e+01       1.981864059911e-02 
