z=0 k                     pk_nl                    
1.47142166109e-07         2.15707300773            
1.85241012061e-07         2.69069730886            
2.3320461739e-07          3.35633146489            
2.9358721898e-07          4.18663253763            
3.69604410552e-07         5.22233640764            
4.65304384755e-07         6.51425634072            
5.85783514187e-07         8.12577596696            
7.3745775182e-07          10.1359589816            
9.28404303891e-07         12.6434281347            
1.16879177059e-06         15.7712038188            
1.47142166109e-06         19.6727396433            
1.85241012061e-06         24.539451111             
2.3320461739e-06          30.6101067645            
2.9358721898e-06          38.1825425472            
3.69604410552e-06         47.6282741053            
4.65304384755e-06         59.4107239308            
5.85783514187e-06         74.1079576005            
7.3745775182e-06          92.4410445851            
9.28404303891e-06         115.309435055            
1.16879177059e-05         143.835088324            
1.47142166109e-05         179.417560482            
1.85241012061e-05         223.800984571            
2.3320461739e-05          279.162664068            
2.9358721898e-05          348.216969086            
3.69604410552e-05         434.348373718            
4.65304384755e-05         541.775825602            
5.85783514187e-05         675.756457069            
7.3745775182e-05          842.837136648            
9.28404303891e-05         1051.16305141            
0.000116879177059         1310.85285811            
0.000147142166109         1634.44773246            
0.000185241012061         2037.43617335            
0.00023320461739          2538.84441459            
0.00029358721898          3161.86156871            
0.000369604410552         3934.43986632            
0.000465304384755         4889.78111068            
0.000585783514187         6066.59377444            
0.00073745775182          7508.78930724            
0.000928404303891         9264.35898713            
0.00116879177059          11383.0032025            
0.00147142166109          13909.9720789            
0.00185241012061          16877.5659805            
0.0023320461739           20292.7032373            
0.0029358721898           24119.7316129            
0.00369604410552          28222.5179779            
0.00465304384755          32461.9873665            
0.00585783514187          36500.6657833            
0.0073745775182           39860.1504166            
0.00928404303891          41903.2477236            
0.0116879177059           41858.2700829            
0.0147142164708           39030.3794786            
0.0185239993278           33266.9969455            
0.0233068722578           25657.5603942            
0.0289213343318           18933.6969139            
0.0336128944141           15612.3628674            
0.0370231055705           14228.2886385            
0.0398420323137           13512.5930417            
0.0423621083807           13059.6282827            
0.0447142270194           12699.7139075            
0.046967887358            12346.566593             
0.0491648557342           11948.6931943            
0.0513326135511           11481.1363816            
0.0534905548126           10934.1507823            
0.0556531649701           10312.5278406            
0.0578317900788           9632.81222966            
0.0600356863846           8919.78320966            
0.0622726757299           8201.41514549            
0.0645495722591           7509.10443521            
0.0668724699468           6870.58153875            
0.069246941933            6307.97010345            
0.0716781819836           5836.67607159            
0.0741711067977           5463.75192066            
0.0767304311025           5187.37923239            
0.0793607233808           4998.12657856            
0.0820664475304           4878.14853092            
0.084851994134            4803.23597557            
0.0877217039631           4743.8071392             
0.0906798856505           4667.91800554            
0.0937308290022           4548.15855462            
0.0968788151162           4366.16771687            
0.100128124271            4118.78700914            
0.103483042409            3819.69821391            
0.106947866964            3496.11491914            
0.11052691271             3182.55441851            
0.114224518289            2910.24486071            
0.118045054049            2700.32408293            
0.121992931803            2558.96618359            
0.126072617122            2478.85942053            
0.130288644759            2435.47854606            
0.134645637805            2396.55109792            
0.139148331181            2331.42586416            
0.143801600063            2222.80800995            
0.148610493891            2073.05775088            
0.153580276623            1903.66522975            
0.158716473987            1745.54372829            
0.164024928572            1623.33771651            
0.169511863763            1544.5913389             
0.175183957745            1499.00524987            
0.181048429075            1462.77403374            
0.187113135747            1410.67339897            
0.193386690188            1332.35837987            
0.199878593335            1238.12997352            
0.206599391873            1149.75136727            
0.213560863939            1083.97442514            
0.220776240247            1040.91557718            
0.228260469799            1006.1494125             
0.236030542311            963.101335776            
0.244105883638            907.356170307            
0.252508846117            850.17739641             
0.2612653239              804.000394222            
0.270405534805            769.74868286             
0.279965027143            737.341627231            
0.289985994975            699.119170383            
0.300519023217            658.855792785            
0.311625442894            624.608472699            
0.32338057029             595.841620997            
0.335878256389            565.493300447            
0.34923742978             533.61278658             
0.363611763179            505.162691194            
0.379204402347            478.300973896            
0.396291223723            450.246173951            
0.41525911948             423.555932319            
0.436672175506            396.981196308            
0.461392848981            369.955293871            
0.490819378697            342.417662421            
0.527388131033            313.462790377            
0.575721961175            281.969728634            
0.645341712073            246.346358466            
0.75562078878             205.118316692            
0.930802790707            161.351634547            
1.17001003723             123.543889881            
1.47292233336             93.4136939746            
1.854299237               69.4491482348            
2.33442443047             50.5186009203            
2.93886623744             35.8154135682            
3.69981338817             24.682957957             
4.65778909327             16.525860644             
5.86380905229             10.7666600533            
7.38209822584             6.84731358878            
9.29351104887             4.26677340508            
