z=2 k                     pk_nl                    
1.405753929e-07           0.739381404083           
1.76973934395e-07         0.918033487825           
2.22796983235e-07         1.13985215224            
2.80484783865e-07         1.41526746703            
3.53109422029e-07         1.75722965412            
4.44538424537e-07         2.18181801621            
5.59640719168e-07         2.7089969969             
7.04545922836e-07         3.36355492285            
8.86970766033e-07         4.17626956841            
1.11663003688e-06         5.18535534815            
1.405753929e-06           6.43826018559            
1.76973934395e-06         7.99389654793            
2.22796983235e-06         9.92541155171            
2.80484783865e-06         12.3236263917            
3.53109422029e-06         15.3013068175            
4.44538424537e-06         18.9984654583            
5.59640719168e-06         23.5889453152            
7.04545922836e-06         29.2885939818            
8.86970766033e-06         36.3654129494            
1.11663003688e-05         45.1521592263            
1.405753929e-05           56.0620015771            
1.76973934395e-05         69.6075589588            
2.22796983235e-05         86.4257024616            
2.80484783865e-05         107.306835881            
3.53109422029e-05         133.232027907            
4.44538424537e-05         165.418763607            
5.59640719168e-05         205.377469668            
7.04545922836e-05         254.981108337            
8.86970766033e-05         316.550445206            
0.000111663003688         392.957710118            
0.0001405753929           487.751019188            
0.000176973934395         605.30066089             
0.000222796983235         750.965288841            
0.000280484783865         931.269946189            
0.000353109422029         1154.07721178            
0.000444538424537         1428.7174966             
0.000559640719168         1766.02854836            
0.000704545922836         2178.24832387            
0.000886970766033         2678.70813045            
0.00111663003688          3281.16697284            
0.001405753929            3998.60832342            
0.00176973934395          4840.80006265            
0.00222796983235          5810.91795307            
0.00280484783865          6901.18421541            
0.00353109422029          8083.31698024            
0.00444538424537          9315.30621092            
0.00559640719168          10516.0345339            
0.00704545922836          11568.7825649            
0.00886970766033          12318.2394127            
0.0111663003688           12577.9700449            
0.014057539152            12170.9183122            
0.0176972938412           11024.804631             
0.0222664983857           9319.54207742            
0.0276261057202           7633.40777441            
0.0320972358691           6665.72369232            
0.0353486664654           6174.56730734            
0.0380375483242           5857.86692591            
0.0404419367093           5612.92367093            
0.0426863879187           5396.82740684            
0.0448370771816           5188.10791081            
0.0469337908441           4975.53972207            
0.0490027162126           4753.89986721            
0.0510623389006           4522.07480535            
0.0531264688871           4281.95172422            
0.0552059251486           4037.60284886            
0.0573095353412           3794.4846462             
0.059444760164            3558.72115655            
0.0616180999199           3336.33307478            
0.0638353685057           3132.5056604             
0.0661018833814           2951.16023001            
0.0684226003971           2794.36244796            
0.0708022113098           2662.1557205             
0.0732452153643           2552.49498121            
0.075755972417            2461.33665901            
0.0783387426488           2382.92639763            
0.080997716374            2310.41038371            
0.083737036447            2236.67244008            
0.086560815109            2155.48518258            
0.0894731466787           2062.76533218            
0.0924781171991           1957.57007341            
0.0955798119589           1842.47299966            
0.0987823216784           1723.04953271            
0.102089748067            1606.52079321            
0.105506209411            1499.99487169            
0.109035846804            1408.67548125            
0.112682831636            1334.51503205            
0.116451374919            1275.76606042            
0.120345739028            1227.36758234            
0.124370252436            1182.45029262            
0.128529328019            1134.37918967            
0.132827485489            1078.39193081            
0.137269378549            1014.52677259            
0.141859827378            947.376789978            
0.146603857074            883.459156243            
0.151506742786            827.851577875            
0.156574062326            782.446452105            
0.161811757234            745.652161813            
0.167226203447            712.839453472            
0.172824293028            678.789075784            
0.178613528775            641.058356762            
0.184602134047            600.959998006            
0.190799180821            562.268797682            
0.197214739865            528.603782278            
0.203860058111            500.437635577            
0.210747769865            475.215693174            
0.217892150616            449.979648202            
0.225309425034            423.481615748            
0.233018144702            397.256580674            
0.241039656574            373.403416102            
0.249398690839            352.397386886            
0.258124107935            332.767474186            
0.267249860561            313.132829522            
0.276816250466            293.805689127            
0.286871596107            275.795145218            
0.297474483527            259.171082216            
0.308696862231            243.235613148            
0.320628393808            227.59123115             
0.333382706675            212.680643466            
0.347106638002            198.590626785            
0.361994317623            184.826424484            
0.378309410807            171.473031553            
0.396421739646            158.52042026             
0.416870599471            145.724032155            
0.440480727225            133.045236719            
0.468589575729            120.242497184            
0.503528374794            107.089097474            
0.549722153503            93.2065314315            
0.616286737172            78.1268874423            
0.721760229496            61.7177929899            
0.889241103332            45.8197102219            
1.11779239804             33.5376965758            
1.40718635459             24.7318983286            
1.77154255131             18.2810130823            
2.23023993587             13.4436402917            
2.80770572966             9.76629608909            
3.53469209192             6.96618564723            
4.44991369738             4.85623770292            
5.60210943392             3.29882617975            
7.05263792602             2.18060393663            
