k                         pk_lin                   
7.02391079011e-06         27.9431213472            
8.84257978385e-06         34.855788905             
1.11321483957e-05         43.4785364561            
1.40145445032e-05         54.2344095987            
1.76432662098e-05         67.6507724967            
2.22115561786e-05         84.3857567741            
2.79626925087e-05         105.260012887            
3.52029441814e-05         131.296866496            
4.4317881e-05             163.772132339            
5.57929065877e-05         204.275955303            
7.02391079011e-05         254.789326246            
8.84257978385e-05         317.77828622             
0.000111321483957         396.309119708            
0.000140145445032         494.187431227            
0.000176432662098         616.122867507            
0.000222115561786         767.918046545            
0.000279626925087         956.673992793            
0.000352029441814         1190.99349625            
0.00044317881             1481.14864929            
0.000557929065877         1839.16393524            
0.000702391079011         2278.76033111            
0.000884257978385         2815.0964186             
0.00111321483957          3464.09219637            
0.00140145445032          4241.07999515            
0.00176432662098          5158.22160972            
0.00222115561786          6220.88317395            
0.00279626925087          7422.77913846            
0.00352029441814          8739.43273055            
0.0044317881              10120.3862472            
0.00557929065877          11481.2253539            
0.00702391079011          12694.1101898            
0.00884257978385          13586.2790071            
0.0111321483957           13946.9521524            
0.014014544373            13571.1370791            
0.0176431709009           12365.0677725            
0.0221987789559           10513.8153536            
0.0275495727635           8651.87410974            
0.0320266322227           7571.55765784            
0.035279810435            7021.7280981             
0.0379679913739           6666.56144877            
0.0403707381285           6391.1783795             
0.042613105776            6147.47392661            
0.044761461732            5911.46406005            
0.0468556765905           5670.4908612             
0.0489219776071           5418.72309092            
0.050978869918            5154.97142503            
0.0530401727324           4881.35319257            
0.0551167086978           4602.70762192            
0.0572173059627           4325.12187453            
0.0593494238105           4055.66398943            
0.0615195599321           3801.20946596            
0.0637335248317           3567.80615394            
0.0659966320476           3359.91049399            
0.0683138331357           3179.94262017            
0.0706898152874           3028.00915234            
0.0731290729787           2901.77779631            
0.0756359611396           2796.60424549            
0.0782147349003           2705.94083032            
0.0808695794242           2621.88670604            
0.0836046323333           2536.29895363            
0.0864240005671           2442.01495124            
0.0893317730847           2334.41156799            
0.0923320305168           2212.41515457            
0.0954288526906           2079.04010212            
0.0986263248142           1940.70231728            
0.10192854303             1805.75810183            
0.105339619989            1682.38900405            
0.108863691072            1576.59706387            
0.112504921854            1490.62118986            
0.116267517396            1422.40937109            
0.120155733958            1366.10105135            
0.124173893691            1313.68695315            
0.128326402879            1257.56309089            
0.132617774316            1192.27305942            
0.137052654389            1117.89257156            
0.141635855469            1039.77334386            
0.146372394268            965.509615362            
0.151267536844            900.973470778            
0.156326851095            848.288204799            
0.161556267669            805.555821121            
0.166962150463            767.394695687            
0.172551378155            727.776875691            
0.178331438584            683.894258759            
0.184310538301            637.344822192            
0.190497730308            592.505931054            
0.19690306385             553.560901648            
0.203537761321            521.037814756            
0.210414428914            491.916099494            
0.21754730973             462.772889682            
0.224952590909            432.198260868            
0.232648780269            402.002511736            
0.240657173358            374.627194333            
0.249002439514            350.583855802            
0.257713366508            328.156804847            
0.266823819396            305.741537888            
0.276373993059            283.740121829            
0.286412073994            263.31871559             
0.296996482999            244.544703531            
0.308198959299            226.604362241            
0.320108891954            209.052153975            
0.332839548655            192.409168329            
0.346537277332            176.774809214            
0.361395525144            161.580557326            
0.377676972317            146.942242488            
0.395749961904            132.856702336            
0.416151459826            119.063867456            
0.439702316485            105.551800026            
0.467733032636            92.0906125251            
0.502561340923            78.5008888861            
0.548583709475            64.4937166011            
0.614852863838            49.795453436             
0.719798195413            34.6639400132            
0.886559056622            21.2994121582            
1.11437648204             12.361213121             
1.40288488683             7.0824913725             
1.76612731887             4.02419324753            
2.22342256213             2.26934950771            
2.79912316462             1.27103993725            
3.52388728269             0.707483975692           
4.43631124847             0.391565622235           
5.58498496533             0.215587304858           
7.03107949734             0.118132508653           
