z=0 k                     pk_nl                    
7.35816144301e-06         169.49704899             
9.26337642468e-06         211.427824623            
1.16618999801e-05         263.731582887            
1.46814622347e-05         328.974428679            
1.84828658895e-05         410.355014127            
2.32685495511e-05         511.86545226             
2.92933683255e-05         638.483367561            
3.6878165782e-05          796.41557659             
4.64268600434e-05         993.399989231            
5.84479538984e-05         1239.08036339            
7.35816144301e-05         1545.46952073            
9.26337642468e-05         1927.5194442             
0.000116618999801         2403.81739433            
0.000146814622347         2997.42554047            
0.000184828658895         3736.87504724            
0.000232685495511         4657.31023756            
0.000292933683255         5801.75199796            
0.00036878165782          7222.41269347            
0.000464268600434         8981.95245568            
0.000584479538984         11154.4948251            
0.000735816144301         13825.9943088            
0.000926337642468         17093.0526672            
0.00116618999801          21058.6390589            
0.00146814622347          25825.0559976            
0.00184828658895          31480.1093863            
0.00232685495511          38075.8920122            
0.00292933683255          45599.6544544            
0.0036878165782           53665.5670425            
0.00464268600434          62410.8345557            
0.00584479538984          71163.5178414            
0.00735816144301          79162.2538764            
0.00926337642468          85350.8033202            
0.01166189998             88411.4610665            
0.0146814620131           87048.4045752            
0.0184827226863           80589.4183295            
0.023251202205            70019.6826842            
0.0287820903014           59162.3175376            
0.033291936119            52813.0130669            
0.0365934742842           49450.0655595            
0.0393406872866           47219.4779318            
0.0418052791869           45471.6420938            
0.044110325493            43922.5554152            
0.0463217767164           42424.7768367            
0.0484795279948           40901.5437578            
0.0506099600002           39312.5085275            
0.0527317634289           37646.4702138            
0.0548589439948           35917.0111543            
0.057002502402            34149.1914154            
0.0591714346032           32381.6913129            
0.0613733582179           30660.0320834            
0.0636149213384           29027.3360512            
0.0659020785413           27524.4669238            
0.0682402825481           26182.599979             
0.0706346204211           25019.8254783            
0.073089912168            24038.4738546            
0.0756107831764           23226.7780449            
0.0782017179983           22554.4374879            
0.0808671005715           21979.122289             
0.0836112444137           21447.8250968            
0.0864384153199           20904.5239098            
0.0893528484276           20298.1054846            
0.0923587610764           19595.552983             
0.0954603625914           18785.9328774            
0.0986618619292           17890.9955298            
0.101967473992            16955.3722793            
0.105381425339            16039.4619308            
0.108907959959            15202.2283164            
0.112551345758            14488.209196             
0.116315882361            13913.1664181            
0.120205910854            13463.1698504            
0.124225826049            13094.6518691            
0.128380091863            12749.1556088            
0.132673260409            12369.4594832            
0.137109995386            11914.6789334            
0.141695100357            11386.4064239            
0.146433552559            10826.5272747            
0.151330542904            10293.9972475            
0.156391522897            9832.7929774             
0.161622259333            9457.57038927            
0.167028897752            9152.54814195            
0.172618035882            8875.88191407            
0.178396808563            8581.94488331            
0.18437298607             8250.98473258            
0.190555088287            7897.48139891            
0.196952517852            7556.0488279             
0.203575716376            7257.97529512            
0.210436349036            7005.09312927            
0.217547524492            6773.51649643            
0.224924059309            6537.73607906            
0.232582799031            6289.1082699             
0.240543012204            6042.63622617            
0.248826879364            5816.1426929             
0.257460107113            5611.69430875            
0.266472709042            5416.26612706            
0.275900012228            5219.14312697            
0.285783973313            5024.13586996            
0.296174926518            4839.29056457            
0.307133945484            4664.00772654            
0.318736095627            4492.50501118            
0.331075008582            4322.36786683            
0.344269471649            4156.7067269             
0.358473180936            3995.20082656            
0.373889633648            3834.0522908             
0.390795701429            3673.41055353            
0.409580546622            3511.97189485            
0.430813119151            3346.96613486            
0.455366242714            3176.03353844            
0.48466085334             2994.51874156            
0.521185427252            2795.66184384            
0.569688487393            2567.74337473            
0.639987209092            2290.78590158            
0.7518622574              1938.07404108            
0.928440435215            1519.93456597            
1.16739970497             1122.19913795            
1.46964523921             791.832044517            
1.85017366169             537.243561437            
2.3292306389              353.05625396             
2.93232764124             226.331358613            
3.69158178327             142.40571515             
4.64742611667             88.3712240683            
5.85076283772             54.2889028765            
7.36567401479             33.1074716514            
