k                         pk_lin                   
7.02876964499e-06         44.3609045398            
8.84869671972e-06         55.2395832008            
1.11398491617e-05         68.7860534823            
1.40242391932e-05         85.6545411734            
1.76554711015e-05         106.659151183            
2.22269212268e-05         132.814154674            
2.79820359584e-05         165.382063616            
3.52272961418e-05         205.934431792            
4.43485383017e-05         256.427153242            
5.58315018439e-05         319.293681141            
7.02876964499e-05         397.560126818            
8.84869671972e-05         494.986643966            
0.000111398491617         616.23971085             
0.000140242391932         767.09938604             
0.000176554711015         954.703528482            
0.000222269212268         1187.82604388            
0.000279820359584         1477.17669454            
0.000352272961418         1835.69435812            
0.000443485383017         2278.78550683            
0.000558315018439         2824.44227922            
0.000702876964499         3493.16629558            
0.000884869671972         4307.58228207            
0.00111398491617          5291.33472507            
0.00140242391932          6466.94018947            
0.00176554711015          7851.94320738            
0.00222269212268          9453.484505              
0.00279820359584          11260.9746128            
0.00352272961418          13236.3520255            
0.00443485383017          15302.4889778            
0.00558315018439          17331.3568403            
0.00702876964499          19130.5548641            
0.00884869671972          20440.6092539            
0.0111398491617           20946.4306426            
0.0140242390656           20343.319812             
0.0176553771663           18495.6373484            
0.0222142744326           15686.8960996            
0.0275715544511           12873.1649492            
0.0320589987825           11243.7598207            
0.0353187824267           10417.0951714            
0.0380116222112           9884.78526508            
0.0404181552186           9473.09158466            
0.0426638512841           9109.58520024            
0.0448152708297           8757.99279489            
0.0469123887498           8399.2297902             
0.0489814951433           8024.47153148            
0.0510411362593           7631.67659581            
0.0531051600187           7224.30633275            
0.0551844102319           6809.25132863            
0.0572877313795           6395.58447001            
0.0594225958644           5994.02137518            
0.0615955122932           5614.80135962            
0.063812300539            5266.73727522            
0.0660782824032           4956.96368001            
0.0683984169044           4688.76103396            
0.0707773981128           4462.57826949            
0.0732197269548           4274.91334802            
0.075729764497            4118.94028075            
0.0783117717779           3984.8296736             
0.0809699397039           3860.90196005            
0.0837084115222           3734.99479251            
0.0865312997168           3596.33245449            
0.0894426987356           3437.86537852            
0.0924466946645           3257.88006945            
0.0955473727653           3060.72954674            
0.0987488236722           2855.91690202            
0.102055148953            2655.84005447            
0.10547046669             2472.7785757             
0.108998917707            2315.73169395            
0.112644673039            2188.25032261            
0.11641194323             2087.35687273            
0.120304990058            2004.44450925            
0.124328141228            1927.65474034            
0.12848580864             1845.54109342            
0.132782510776            1749.80610884            
0.137222899803            1640.39550733            
0.141811794002            1525.16210612            
0.146554216145            1415.37360371            
0.151455438551            1319.87428638            
0.156521035624            1242.03935958            
0.161756944817            1179.17961677            
0.167169537203            1123.33365817            
0.172765699076            1065.42058779            
0.178552926419            1001.13864327            
0.184539434562            932.686939323            
0.190734286027            866.591188898            
0.197147540454            809.188043635            
0.203790431664            761.374403404            
0.210675578481            718.756424493            
0.217817238047            676.166541137            
0.22523161319             631.374191656            
0.232937229349            587.020655124            
0.240955401962            546.782896498            
0.249310822924            511.541377607            
0.258032305716            478.75157106             
0.267153744842            445.977338447            
0.27671536908             413.738094222            
0.286765404147            383.813337708            
0.297362316439            356.350380177            
0.308577898461            330.139907928            
0.320501601768            304.473079377            
0.333246767556            280.132272224            
0.346959830171            257.296660385            
0.361834337703            235.108725633            
0.378133086012            213.730115319            
0.39622454421             193.178423707            
0.41664579807             173.057851772            
0.440217761154            153.358042869            
0.468270796201            133.740616765            
0.503121884787            113.949157139            
0.549164980968            93.564204157             
0.61544604539             72.1922070561            
0.720387858279            50.2102837578            
0.887186632128            30.8107064203            
1.11514854659             17.8504344728            
1.40385638847             10.209710031             
1.7673503647              5.79086405503            
2.22496228561             3.25987719961            
2.80106156163             1.82264211713            
3.52632757994             1.01274549936            
4.4393834007              0.559541369557           
5.58885257584             0.307531021317           
7.03594853049             0.16822095496            
