k                         pk_lin                   
5.91514469055e-06         283.705220819            
7.44672596538e-06         353.889215354            
9.37487255248e-06         441.435573101            
1.18022652886e-05         550.639456486            
1.48581716886e-05         686.85266468             
1.87053299116e-05         856.756899691            
2.35486151617e-05         1068.68094902            
2.96459500396e-05         1333.00867721            
3.73220398617e-05         1662.6815524             
4.69856644019e-05         2073.82095409            
5.91514469055e-05         2586.49383317            
7.44672596538e-05         3225.64783522            
9.37487255248e-05         4022.23952279            
0.000118022652886         5014.5687685             
0.000148581716886         6249.80853199            
0.000187053299116         7785.67304418            
0.000235486151617         9692.0949156             
0.000296459500396         12052.6923014            
0.000373220398617         14965.724995             
0.000469856644019         18544.1200243            
0.000591514469055         22913.6746289            
0.000744672596538         28207.4490482            
0.000937487255248         34554.1084052            
0.00118022652886          42058.7959985            
0.00148581716886          50774.4822086            
0.00187053299116          60663.105284             
0.00235486151617          71549.132189             
0.00296459500396          83064.8468328            
0.00373220398617          94597.4579544            
0.00469856644019          105257.636302            
0.00591514469055          113846.928503            
0.00744672596538          118890.650404            
0.00937487255248          118786.061012            
0.0118022652772           112141.517298            
0.0148581568379           98670.1305676            
0.018702159654            80346.8803726            
0.023394625692            62318.0193672            
0.0278335092906           51383.195208             
0.0310099353538           46461.5655889            
0.0335460840624           43613.8658128            
0.035772159739            41530.2134812            
0.0378281684775           39722.9292874            
0.0397851246028           37976.5031828            
0.0416843357337           36185.3561786            
0.0435523276619           34302.9378384            
0.045407464409            32332.1327456            
0.0472632476265           30300.8087275            
0.0491301126574           28250.2306823            
0.0510164756142           26238.2985439            
0.0529293780532           24320.3231247            
0.0548749018685           22547.8335768            
0.0568584462054           20961.9404466            
0.0588849179258           19588.4312503            
0.0609588659048           18437.7241148            
0.0630845776548           17500.2221975            
0.0652661499655           16748.4648323            
0.067507541176            16141.6017542            
0.0698126101807           15624.5811777            
0.0721851456798           15137.4965233            
0.074628888162            14621.9857012            
0.0771475464312           14029.4734338            
0.0797448100429           13333.5601021            
0.0824243587213           12537.9791025            
0.0851898696272           11671.9100367            
0.0880450232195           10788.5303695            
0.0909935083651           9948.04602506            
0.0940390272993           9203.8089191             
0.0971853010044           8588.6492721             
0.100436075553            8107.82755545            
0.103795129948            7738.52767585            
0.10726628598             7434.84334326            
0.110853420634            7141.58956201            
0.114560481531            6811.13707495            
0.118391505957            6419.5683093             
0.122350643967            5976.12165779            
0.126442186124            5519.50119405            
0.13067059642             5098.38286823            
0.135040551021            4744.9340443             
0.139556983511            4462.13931156            
0.144225137471            4230.60617221            
0.149050627363            4018.45207858            
0.154039508943            3794.48201797            
0.15919836074             3546.44136562            
0.164534378532            3289.59858555            
0.170055485348            3049.53108753            
0.175770460225            2843.61280469            
0.181689089939            2671.26533623            
0.187822349222            2513.5829066             
0.19418261671             2353.74435568            
0.200783936208            2190.06691954            
0.207642336065            2031.63539015            
0.2147762239              1890.16624518            
0.222206880146            1764.26869381            
0.229959082801            1645.4200793             
0.238061908662            1527.56594897            
0.24654977545             1414.60080629            
0.255463817937            1310.19266548            
0.264853735502            1213.43281563            
0.274780318351            1120.88925924            
0.285318972609            1031.91650224            
0.296564752912            947.925805042            
0.308639735556            868.812864128            
0.321704145287            792.565869689            
0.335973729826            719.642967177            
0.351747989408            649.683482384            
0.369458228824            581.815670275            
0.389753963787            515.699870406            
0.413668659934            450.434330848            
0.442962241159            385.238576475            
0.480887298531            318.875323108            
0.534001237641            250.029400032            
0.616004260992            178.797465247            
0.748721212251            112.406905779            
0.938802847332            65.0810365056            
1.1817734115              37.0153253707            
1.48776392456             20.8893378236            
1.87298381076             11.707837131             
2.35794691525             6.52056120126            
2.96847929127             3.61097470671            
3.73709401416             1.98915161347            
4.7047226207              1.09048380238            
5.92289486264             0.595166194506           
