z=0 k                     pk_nl                    
5.17115588077e-06         411.930126559            
6.51009954665e-06         513.83484889             
8.1957297526e-06          640.949119549            
1.03178124537e-05         799.509365194            
1.29893562921e-05         997.281944433            
1.6352630719e-05          1243.96572607            
2.05867423619e-05         1551.64875181            
2.59171731054e-05         1935.39519478            
3.26277878243e-05         2413.97083176            
4.10759512226e-05         3010.73429856            
5.17115588077e-05         3754.72568107            
6.51009954665e-05         4681.97820627            
8.1957297526e-05          5837.06803087            
0.000103178124537         7274.88214381            
0.000129893562921         9062.52027734            
0.00016352630719          11281.1334509            
0.000205867423619         14027.336496             
0.000259171731054         17413.6586872            
0.000326277878243         21567.4079319            
0.000410759512226         26627.2697781            
0.000517115588077         32736.2255861            
0.000651009954665         40027.2585741            
0.00081957297526          48598.3794367            
0.00103178124537          58477.640358             
0.00129893562921          69577.4471162            
0.0016352630719           81644.2440724            
0.00205867423619          94213.1916631            
0.00259171731054          106566.646373            
0.00326277878243          117740.498697            
0.00410759512226          126380.458951            
0.00517115588077          131429.718603            
0.00651009954665          131424.82729             
0.0081957297526           125174.433198            
0.0103178124506           112139.96837             
0.012989350809            93128.6491647            
0.016351153355            71207.7091194            
0.02049944898             51783.8429921            
0.0246525837873           40567.6161551            
0.0276474992811           35932.3080651            
0.0299948778189           33404.7795373            
0.0320348754146           31563.773564             
0.0339085676631           29938.7140569            
0.0356858639903           28343.6450465            
0.0374067605017           26702.700115             
0.0390966285386           25001.0063205            
0.0407728662734           23254.7179416            
0.0424481662369           21502.5279427            
0.0441322744488           19794.810908             
0.0458330070772           18180.6182963            
0.0475568720211           16700.845877             
0.0493094666642           15391.3448598            
0.0510957420979           14270.7583448            
0.0529201841528           13342.8625404            
0.0547869406339           12598.2913723            
0.0566999126287           12014.1349719            
0.0586628211265           11553.7011289            
0.0606792562429           11174.3733752            
0.0627527139152           10827.4571074            
0.0648866234079           10466.0178189            
0.0670843679793           10052.4536022            
0.0693493004184           9564.20405596            
0.0716847547342           9000.23258492            
0.0740940549928           8382.98674861            
0.0765805221125           7747.27560105            
0.0791474792985           7138.53205565            
0.0817982567196           6595.70030466            
0.0845361959762           6143.61012796            
0.0873646548739           5788.34774312            
0.0902870130001           5516.47456035            
0.0933066785853           5298.01478179            
0.0964270971231           5097.39804055            
0.0996517622164           4879.56504447            
0.102984229117            4626.83913229            
0.106428131421            4338.55502437            
0.109987201389            4039.19333371            
0.113665294377            3756.33519605            
0.117466417881            3512.53579009            
0.121394765746            3314.48837538            
0.125454758163            3150.52336906            
0.129651088168            3001.30602401            
0.133988775513            2851.97395658            
0.138473228971            2695.36818997            
0.143110318414            2533.07680029            
0.14790645836             2377.32463424            
0.152868705188            2239.73264098            
0.158004870825            2120.23380355            
0.163323656587            2012.3028417             
0.168834811958            1907.8484656             
0.174549324608            1802.72622772            
0.180479649961            1701.36492539            
0.186639991403            1607.27451298            
0.193046646054            1521.97467881            
0.199718436385            1442.59503383            
0.206677255589            1365.38431982            
0.213948765716            1291.1191373             
0.221563303822            1221.42238263            
0.229557075916            1156.21780229            
0.237973756022            1093.88744353            
0.24686666676             1034.16788435            
0.256301813014            977.287499614            
0.266362198283            922.879848878            
0.277154124181            870.612132082            
0.288816655015            820.095781602            
0.301536321329            771.19489186             
0.315570867389            723.42116913             
0.33128939101             676.36487359             
0.349243926756            629.527500843            
0.37030542431             582.209220747            
0.395941676729            533.383108034            
0.428832338607            481.61822755             
0.474318229471            424.721098056            
0.543599399158            360.038094444            
0.655982253584            288.567528067            
0.820872890032            222.667236046            
1.03323944022             170.510000636            
1.30077003978             129.638256515            
1.6375724563              97.3647123424            
2.0615815789              71.9141522867            
2.59537743816             52.0403567804            
3.26738661009             36.7870112462            
4.1133960336              25.3583160629            
5.17845879548             17.0456732963            
6.51929337155             11.1915299296            
8.20730409239             7.19595943382            
