z=2 k                     pk_nl                    
1.40478215802e-07         0.630480447848           
1.76851595677e-07         0.783252199255           
2.22642967914e-07         0.973042082006           
2.80290890064e-07         1.20881996151            
3.52865324196e-07         1.50172919174            
4.44231123572e-07         1.86561327338            
5.59253850175e-07         2.31767012653            
7.04058883628e-07         2.8792649002             
8.8635762e-07             3.57693973385            
1.11585813175e-06         4.44366819415            
1.40478215802e-06         5.52041367454            
1.76851595677e-06         6.85806541049            
2.22642967914e-06         8.51984361091            
2.80290890064e-06         10.5842873769            
3.52865324196e-06         13.1489666235            
4.44231123572e-06         16.335093437             
5.59253850175e-06         20.2932508109            
7.04058883628e-06         25.2105095121            
8.8635762e-06             31.3192694351            
1.11585813175e-05         38.9082433053            
1.40478215802e-05         48.3361018443            
1.76851595677e-05         60.0481327034            
2.22642967914e-05         74.5977987698            
2.80290890064e-05         92.6724130103            
3.52865324196e-05         115.125546884            
4.44231123572e-05         143.01704973             
5.59253850175e-05         177.662515123            
7.04058883628e-05         220.694217461            
8.8635762e-05             274.135818975            
0.000111585813175         340.493263183            
0.000140478215802         422.863949136            
0.000176851595677         525.065226633            
0.000222642967914         651.780551329            
0.000280290890064         808.716347081            
0.000352865324196         1002.75331724            
0.000444231123572         1242.06257467            
0.000559253850175         1536.14295161            
0.000704058883628         1895.73055939            
0.00088635762             2332.53382887            
0.00111585813175          2858.65804611            
0.00140478215802          3485.54554352            
0.00176851595677          4221.85691828            
0.00222642967914          5070.50746448            
0.00280290890064          6024.85274526            
0.00352865324196          7060.77182002            
0.00444231123572          8140.93283519            
0.00559253850175          9194.83323331            
0.00704058883628          10120.4471781            
0.0088635762              10781.9120226            
0.0111585813175           11016.0362168            
0.0140478214395           10667.6259077            
0.0176850585176           9672.75018068            
0.0222509612346           8187.64813351            
0.0276040193599           6716.95506527            
0.0320647865552           5871.85555615            
0.0353096406426           5441.4759995             
0.0379938755806           5163.1108188             
0.0403944835025           4947.31006399            
0.042635609458            4756.63205515            
0.0447832369644           4572.39462173            
0.046877048634            4384.80298188            
0.0489431692131           4189.33148797            
0.0510000433572           3985.03575189            
0.0530614524251           3773.59306888            
0.0551381942878           3558.57062841            
0.0572390803059           3344.76097944            
0.0593715580846           3137.51801306            
0.061542117028            2942.07862821            
0.0637565616764           2763.01401325            
0.0660202012351           2603.68135114            
0.0683379840977           2465.87718416            
0.070714595147            2349.61439594            
0.0731545271807           2253.0498688             
0.0756621339207           2172.60288196            
0.0782416696412           2103.22451065            
0.0808973189148           2038.8806499             
0.0836332189709           1973.34354192            
0.0864534765069           1901.18567429            
0.0893621803524           1818.8872643             
0.0923634110957           1725.68219721            
0.0954612485904           1623.89993822            
0.0986597781305           1518.46851748            
0.101963096               1415.74632152            
0.105375315053            1321.94336542            
0.108900570939            1241.57593489            
0.11254302959             1176.28723449            
0.116306896532            1124.47325724            
0.120196428624            1081.63033773            
0.124215948781            1041.69075143            
0.128369864263            998.889822701            
0.132662689095            949.111638235            
0.137099071196            892.47244983             
0.141683824837            833.068953192            
0.146421969051            776.657335752            
0.151318772724            727.652853259            
0.156379807161            687.618045749            
0.161611007091            655.076576821            
0.167018741274            625.936592018            
0.17260989415             595.651875323            
0.178391960367            562.13456091             
0.184373154502            526.622545299            
0.190562539002            492.441388142            
0.196970174229            462.72564849             
0.203607295678            437.834899015            
0.210486525013            415.471854771            
0.217622123669            393.061713091            
0.225030300607            369.568540648            
0.232729589773            346.372025558            
0.240741318208            325.30526029             
0.249090193515            306.729086087            
0.257805050391            289.340856249            
0.266919812051            271.945595881            
0.276474746303            254.856616638            
0.286518132333            238.948063673            
0.297108510522            224.255097127            
0.308317777026            210.163567888            
0.320235530855            196.34457679             
0.332975326824            183.187748107            
0.346683915587            170.755010499            
0.36155532595             158.616170564            
0.3778531075              146.85352729             
0.39594695636             135.450372173            
0.416376048484            124.197426909            
0.439965059166            113.062596443            
0.468051583535            101.837195093            
0.502967614475            90.3279623716            
0.549140727631            78.2152401288            
0.615693577273            65.1131436581            
0.721170721913            50.9548886876            
0.888612687971            37.3972361053            
1.11701876788             27.0929781996            
1.40621286105             19.8383596971            
1.77031699769             14.6162427008            
2.22869705527             10.7561090225            
2.80576335807             7.84824258053            
3.53224679095             5.64008851542            
4.44683524586             3.97028686983            
5.59823389307             2.72715873314            
7.04775890916             1.8240504455             
