k                         pk_lin                   
1.61190621679e-07         2.92740688522            
2.02926969774e-07         3.6515990881             
2.55469918987e-07         4.55494450312            
3.21617572962e-07         5.68176268148            
4.04892535481e-07         7.08733710072            
5.09729501963e-07         8.84062745933            
6.41711423162e-07         11.0276529483            
8.07866817657e-07         13.7557124885            
1.01704406609e-06         17.1586489849            
1.28038261972e-06         21.4034158704            
1.61190621679e-06         26.6982681052            
2.02926969774e-06         33.3029794933            
2.55469918987e-06         41.5415875951            
3.21617572962e-06         51.8182915216            
4.04892535481e-06         64.6372825803            
5.09729501963e-06         80.6274806961            
6.41711423162e-06         100.573390215            
8.07866817657e-06         125.453588926            
1.01704406609e-05         156.488738629            
1.28038261972e-05         195.20147273             
1.61190621679e-05         243.49109904             
2.02926969774e-05         303.725437392            
2.55469918987e-05         378.859329143            
3.21617572962e-05         472.577466449            
4.04892535481e-05         589.474577905            
5.09729501963e-05         735.279638164            
6.41711423162e-05         917.133798163            
8.07866817657e-05         1143.93491884            
0.000101704406609         1426.76262209            
0.000128038261972         1779.3995655             
0.000161190621679         2218.96455229            
0.000202926969774         2766.67035743            
0.000255469918987         3448.71160616            
0.000321617572962         4297.2732884             
0.000404892535481         5351.62951326            
0.000509729501963         6659.27489215            
0.000641711423162         8276.98164834            
0.000807866817657         10271.5290586            
0.00101704406609          12719.530433             
0.00128038261972          15705.2053355            
0.00161190621679          19316.8207076            
0.00202926969774          23637.9917719            
0.00255469918987          28733.6619508            
0.00321617572962          34629.5951711            
0.00404892535481          41282.4232545            
0.00509729501963          48537.5466632            
0.00641711423162          56085.1668695            
0.00807866817657          63396.021165             
0.0101704406609           69681.4141667            
0.012803826197            73893.7137777            
0.0161190615337           74879.9291849            
0.0202923771274           71860.0476346            
0.0255153344258           65240.7554525            
0.0313901545636           57790.3166218            
0.0359597341093           53144.7316235            
0.0393641892322           50351.0609444            
0.0422349761982           48305.937152             
0.0448287654942           46594.6815428            
0.0472648169721           45027.7594506            
0.04960826283             43504.6432087            
0.0518990455682           41971.6903683            
0.054163852504            40401.4116364            
0.0564217487588           38786.7647812            
0.0586871190893           37136.1850603            
0.0609713281775           35468.7517518            
0.0632837166368           33809.5470145            
0.065632228585            32189.8182807            
0.0680238232627           30639.9788301            
0.0704647540975           29187.8879438            
0.0729607631487           27854.6713961            
0.0755172196675           26652.3417559            
0.0781392206361           25582.2350444            
0.0808316647469           24633.1054045            
0.083599307399            23783.1780793            
0.0864468018546           23000.5595234            
0.0893787301448           22247.8725208            
0.0923996263031           21487.2422849            
0.0955139938351           20686.2983084            
0.0987263188921           19825.3699701            
0.102041080318            18902.4318234            
0.105462757544            17934.121178             
0.108995837178            16953.0332055            
0.112644819047            16000.1900681            
0.116414222408            15115.1689963            
0.120308593               14326.5260418            
0.124332511597            13643.0274562            
0.128490604691            13051.4941459            
0.132787557968            12519.2470706            
0.137228133172            12005.2816448            
0.141817189003            11473.403165             
0.14655970668             10899.7385391            
0.151460820795            10289.2832706            
0.156525856143            9672.96041535            
0.161760371245            9090.47129218            
0.167170209344            8569.62495239            
0.172761557813            8117.63871919            
0.178541017049            7719.45914155            
0.184515680181            7344.9142202             
0.190693225255            6964.06387871            
0.197082021993            6566.60451662            
0.203691255819            6165.25984484            
0.210531072613            5784.07308937            
0.217612748685            5442.71317154            
0.224948891853            5139.85339613            
0.232553681272            4856.31468251            
0.240443156183            4574.64798545            
0.248635567011            4290.96044613            
0.257151806879            4017.13198623            
0.266015947965            3765.26457496            
0.275255916192            3534.88690671            
0.284904350745            3315.08323056            
0.294999713985            3098.50293365            
0.305587745719            2889.30185335            
0.316723399102            2693.48787245            
0.328473462797            2509.24052218            
0.340920181709            2331.49828684            
0.354166365279            2159.19165273            
0.368342771624            1995.0937751             
0.383619080561            1838.26783185            
0.400220725687            1685.63590134            
0.418455680891            1538.07430239            
0.438758958579            1394.46712607            
0.461770358976            1253.18827767            
0.488478651329            1113.43359005            
0.52050823868             972.960192592            
0.560735506078            829.457093622            
0.614716089026            679.597135312            
0.69401667341             520.541359373            
0.821311413487            357.251724297            
1.01895178762             218.445802605            
1.28182652277             127.972904232            
1.61371107549             74.0714803086            
2.03154184814             42.4737964875            
2.55755965773             24.150561639             
3.2197768453              13.6278900124            
4.05345889085             7.63721051618            
5.10300240336             4.25304765381            
6.42429940204             2.35491382784            
8.0877137702              1.29712130034            
