k                         pk_lin                   
1.4890006885e-07          1.88037397534            
1.87454080493e-07         2.34554749746            
2.35990705477e-07         2.9257972802             
2.97094696072e-07         3.64959129334            
3.74020062594e-07         4.55244001304            
4.70863361321e-07         5.67863862184            
5.92781851049e-07         7.08344020023            
7.46268135936e-07         8.83576652989            
9.39495920342e-07         11.0215895051            
1.1827552884e-06          13.7481490494            
1.4890006885e-06          17.1492144756            
1.87454080493e-06         21.391647419             
2.35990705477e-06         26.683588333             
2.97094696072e-06         33.2846681874            
3.74020062594e-06         41.5187463741            
4.70863361321e-06         51.789799759             
5.92781851049e-06         64.6017424254            
7.46268135936e-06         80.5831484928            
9.39495920342e-06         100.518090956            
1.1827552884e-05          125.384609541            
1.4890006885e-05          156.402694882            
1.87454080493e-05         195.093146357            
2.35990705477e-05         243.353960996            
2.97094696072e-05         303.551713077            
3.74020062594e-05         378.637491051            
4.70863361321e-05         472.290524839            
5.92781851049e-05         589.096534725            
7.46268135936e-05         734.768355173            
9.39495920342e-05         916.417730363            
0.00011827552884          1142.88765203            
0.00014890006885          1425.15408424            
0.000187454080493         1776.80292461            
0.000235990705477         2214.5807334             
0.000297094696072         2759.00408864            
0.000374020062594         3434.99190592            
0.000470863361321         4272.4612761             
0.000592781851049         5306.80219916            
0.000746268135936         6579.08581688            
0.000939495920342         8135.63994149            
0.0011827552884           10026.004301             
0.0014890006885           12299.9683808            
0.00187454080493          15000.6664678            
0.00235990705477          18154.8157866            
0.00297094696072          21758.8194256            
0.00374020062594          25759.2498889            
0.00470863361321          30027.462942             
0.00592781851049          34334.906295             
0.00746268135936          38314.9046337            
0.00939495920342          41450.8659956            
0.0118275528839           43083.3326847            
0.014890006667            42537.7681669            
0.0187452660551           39433.6176643            
0.0235817597357           34220.8078042            
0.0291962647827           28799.4664864            
0.033781570665            25605.7477               
0.03713667333             23909.1393424            
0.0399272512264           22780.6370488            
0.0424301726409           21892.577124             
0.0447707527599           21103.3532097            
0.0470161016517           20339.7224805            
0.0492067982995           19562.8272216            
0.0513696667788           18752.849368             
0.0535237069829           17904.3135889            
0.0556831532477           17023.1018339            
0.0578591837956           16121.8807275            
0.0600609383006           15219.0604684            
0.0622961550222           14336.463079             
0.0645715865393           13495.6797239            
0.0668932804019           12716.3096975            
0.0692667739934           12013.9631245            
0.0716972329894           11397.9556492            
0.0741895515935           10870.5209069            
0.0767484261663           10425.7135033            
0.0793784098946           10050.4254559            
0.0820839536734           9724.45031107            
0.0848694367961           9423.56359492            
0.087739190024            9121.29548916            
0.0906975129321           8794.15295675            
0.0937486869791           8425.9002512             
0.0968969854509           8010.44721603            
0.10014668123             7556.46722893            
0.103502053208            7082.33561495            
0.106967392089            6615.35153624            
0.110547006244            6182.48436181            
0.114245228294            5805.28346445            
0.118066423025            5493.11477769            
0.122014997267            5241.64904638            
0.12609541233             5032.96019769            
0.130312199611            4841.67625437            
0.134669979949            4640.76693448            
0.139173487351            4410.25940449            
0.143827597685            4148.28492506            
0.148637362972            3871.12848265            
0.153608051967            3603.92017396            
0.158745197759            3367.76963915            
0.164054653265            3172.58096022            
0.16954265561             3013.83970427            
0.175215900635            2873.28698648            
0.18108162906             2729.56425685            
0.187147726244            2571.23480105            
0.193422838008            2401.83175417            
0.199916505726            2236.56092359            
0.206639324799            2091.39713997            
0.213603131917            1969.58509607            
0.220821228157            1861.6910726             
0.228308647192            1754.60950433            
0.236082480983            1641.88467612            
0.244162279423            1529.3528979             
0.252570546292            1426.31036575            
0.261333362047            1336.01182707            
0.270481175776            1252.35161171            
0.280049825865            1168.85938072            
0.290081874512            1085.99255084            
0.300628380103            1008.7017963             
0.311751291803            937.913906817            
0.3235267467              870.348271392            
0.33604970684             803.880219803            
0.349440638097            740.603192128            
0.363855394466            681.235160716            
0.379500308483            623.404538224            
0.396656074273            567.464665851            
0.415717167523            513.632321924            
0.437260200551            460.740108945            
0.462169552678            408.804677353            
0.491884571589            356.883193873            
0.528925124224            304.290147406            
0.578097822331            249.838939111            
0.649337501636            192.493605169            
0.762676123196            133.459259395            
0.941645494864            81.8776435107            
1.18398134956             47.6724069311            
1.49051942461             27.4120215291            
1.87645270077             15.6258249783            
2.362313989               8.83742015106            
2.97397711139             4.96280426766            
3.74401535962             2.76908833166            
4.71343607837             1.5359966556             
5.93386445593             0.847373843804           
7.47029275372             0.465190176711           
