k                         pk_lin                   
1.37628116429e-07         1.08447045443            
1.7326353315e-07          1.35275056653            
2.18125864819e-07         1.68739875558            
2.74604194191e-07         2.10483338966            
3.45706198252e-07         2.62553447049            
4.35218317994e-07         3.27504841457            
5.47907400201e-07         4.08524140068            
6.89774549423e-07         5.09586277491            
8.68374708677e-07         6.35649521627            
1.09321898771e-06         7.92898734114            
1.37628116429e-06         9.89048809398            
1.7326353315e-06          12.3372317962            
2.18125864819e-06         15.389259554             
2.74604194191e-06         19.1963086641            
3.45706198252e-06         23.9451589619            
4.35218317994e-06         29.868796535             
5.47907400201e-06         37.2578443881            
6.89774549423e-06         46.4748208659            
8.68374708677e-06         57.9719253755            
1.09321898771e-05         72.3132240024            
1.37628116429e-05         90.2023234823            
1.7326353315e-05          112.516276104            
2.18125864819e-05         140.349649441            
2.74604194191e-05         175.067303942            
3.45706198252e-05         218.371037596            
4.35218317994e-05         272.38250127             
5.47907400201e-05         339.745814534            
6.89774549423e-05         423.754571651            
8.68374708677e-05         528.507985172            
0.000109321898771         659.101378808            
0.000137628116429         821.855474503            
0.00017326353315          1024.58652634            
0.000218125864819         1276.91364606            
0.000274604194191         1590.58863792            
0.000345706198252         1979.81571738            
0.000435218317994         2461.50541456            
0.000547907400201         3055.38759222            
0.000689774549423         3783.89950171            
0.000868374708677         4671.71605306            
0.00109321898771          5744.54614267            
0.00137628116429          7026.48290849            
0.0017326353315           8535.78401175            
0.00218125864819          10278.9817279            
0.00274604194191          12242.726822             
0.00345706198252          14383.6239924            
0.00435218317994          16616.7210275            
0.00547907400201          18804.5691302            
0.00689774549423          20746.4814868            
0.00868374708677          22180.1690906            
0.0109321898771           22797.6737865            
0.0137628114089           22315.2053651            
0.0173262066616           20615.8435702            
0.0217952593494           17971.5773333            
0.0269613879567           15282.2843353            
0.031147864957            13656.5738917            
0.0342187981531           12730.622391             
0.0367784382548           12070.6425637            
0.0390768120523           11525.468311             
0.0412275296774           11031.4717279            
0.0432916138556           10557.6934281            
0.0453060415336           10088.9513918            
0.0472952951455           9618.90361459            
0.0492767382267           9147.22950846            
0.0512633930142           8677.39846633            
0.0532654951121           8215.35937241            
0.0552914200018           7768.40330627            
0.0573482637136           7343.87681064            
0.059442222012            6948.52201448            
0.0615788465395           6587.18371108            
0.0637632227556           6262.63613342            
0.0660000964271           5974.67495344            
0.068293965229            5720.61084477            
0.0706491460502           5494.47103457            
0.0730698249758           5288.43854097            
0.0755600946687           5093.40949403            
0.0781239824334           4900.01005395            
0.0807654713112           4700.2928296             
0.0834885159426           4489.10586955            
0.0862970545193           4265.35227584            
0.089195017882            4032.22387662            
0.0921863366326           3796.55767677            
0.0952749470177           3567.38756008            
0.0984647962552           3353.66898091            
0.101759847936            3162.06091603            
0.105164088093            2994.85168504            
0.108681532517            2849.92124199            
0.112316235885            2720.88230681            
0.11607230326             2598.97625837            
0.119953904506            2475.85525131            
0.123965292178            2346.47437321            
0.128110823433            2210.81201652            
0.132394986524            2073.64956724            
0.13682243246             1942.20741832            
0.141398012466            1823.17343161            
0.146126821907            1718.7922413             
0.151014251498            1626.1302539             
0.15606604671             1539.79285797            
0.161288376512            1455.23954004            
0.166687912876            1369.81849638            
0.172271922822            1284.18923134            
0.178048375306            1202.21558196            
0.184026065882            1127.17586521            
0.190214762986            1059.41124454            
0.196625380806            996.958737457            
0.203270185268            936.613622957            
0.210163041746            877.167025023            
0.217319715887            819.975767818            
0.224758242867            766.407975271            
0.232499385714            717.072376154            
0.240567211001            670.607490037            
0.248989821112            625.876447388            
0.257800298243            582.856128368            
0.267037939077            542.392981526            
0.276749895109            504.29179285             
0.286993389665            468.013661374            
0.297838771821            433.295650469            
0.309373813374            400.237728041            
0.321709901186            368.773331387            
0.334991206998            338.625042874            
0.349408696794            309.609410919            
0.365222320863            281.69468318             
0.382797674151            254.619720193            
0.402669637095            228.208416943            
0.425659495722            202.200195767            
0.453105750141            176.278527122            
0.487355634157            150.0257201              
0.532894786193            122.883580522            
0.599005683226            94.3457210928            
0.704338036386            65.0871631851            
0.870287754141            39.740976911             
1.09435752897             23.0636054578            
1.37769391107             13.2252212968            
1.7344138106              7.51986280337            
2.1834976207              4.24328495109            
2.74886064129             2.37792239334            
3.4606105148              1.32423799               
4.35665051741             0.733236509294           
5.48469804667             0.403864754646           
6.90482574697             0.221380164313           
