z=0 k                     pk_nl                    
7.06994278479e-06         94.3023815521            
8.90053063171e-06         117.704389941            
1.12051041907e-05         146.913823207            
1.41063904075e-05         183.371847559            
1.77588933527e-05         228.875929145            
2.2357122127e-05          285.670927167            
2.81459491803e-05         356.557454862            
3.54336506621e-05         445.029891219            
4.46083232512e-05         555.447244117            
5.61585517185e-05         693.245255703            
7.06994278479e-05         865.198801641            
8.90053063171e-05         1079.7447203             
0.000112051041907         1347.37581086            
0.000141063904075         1681.11535055            
0.000177588933527         2097.0769464             
0.00022357122127          2615.10408097            
0.000281459491803         3259.46468034            
0.000354336506621         4059.54849139            
0.000446083232512         5050.48426915            
0.000561585517185         6273.56414954            
0.000706994278479         7776.28533976            
0.000890053063171         9611.53958154            
0.00112051041907          11834.8745245            
0.00141063904075          14499.8452237            
0.00177588933527          17649.6833527            
0.0022357122127           21304.7563423            
0.00281459491803          25445.8813937            
0.00354336506621          29920.9540948            
0.00446083232512          34667.3138985            
0.00561585517185          39348.8095176            
0.00706994278479          43522.8279041            
0.00890053063171          46592.6768053            
0.0112051041907           47826.78277              
0.0141063902708           46519.0562002            
0.0177587943986           42353.8202232            
0.0223439709136           35984.443383             
0.0277240694125           29611.2391393            
0.0322155332846           25934.7726861            
0.0354811202946           24066.3765114            
0.0381811858201           22861.65383              
0.0405953269212           21929.7922552            
0.0428487475301           21107.7650249            
0.0450079492276           20313.118334             
0.0471129069435           19504.3889816            
0.049189928329            18661.0763836            
0.0512575818321           17779.3865184            
0.0533297380074           16866.5211874            
0.0554172624181           15937.4702042            
0.0575290201211           15013.3549095            
0.0596725029774           14117.3539672            
0.0618542381034           13272.0695247            
0.06408006312             12497.4166009            
0.0663553169853           11807.7801907            
0.0686849754297           11211.4380206            
0.0710737489082           10708.2376256            
0.0735261545016           10290.6854237            
0.0760465692746           9943.68318055            
0.0786392701654           9644.88937186            
0.0813084639258           9368.86022678            
0.0840583096275           9088.97757398            
0.0868929355829           8781.73091764            
0.0898164520916           8431.69082728            
0.09283296113             8035.00461347            
0.0959465639053           7601.11247138            
0.0991613670661           7151.2648296             
0.102481488284            6712.14010353            
0.105911061859            6310.10066478            
0.109454244978            5964.733663              
0.113115225227            5683.42027232            
0.116898229947            5459.79403537            
0.120807538017            5275.03140152            
0.124847494648            5103.71744993            
0.129022529739            4921.16738282            
0.133337180399            4709.72460801            
0.137796118196            4469.11149943            
0.142404181758            4216.32677884            
0.147166415353            3975.22238367            
0.152088114186            3764.60942977            
0.157174877201            3591.45873044            
0.162432668368            3450.0425063             
0.167867887606            3323.55140069            
0.173487452814            3192.8789178             
0.179298894815            3048.97267371            
0.18531046759             2896.44457254            
0.191531276788            2748.88006062            
0.197971430443            2619.38640155            
0.204642216986            2509.74168826            
0.211556317207            2410.92039616            
0.218728058962            2312.26169952            
0.226173726261            2209.09664007            
0.233911938334            2106.89363458            
0.241964119714            2013.02102874            
0.25035509015             1929.17990758            
0.259113814188            1850.28294559            
0.268274366483            1771.38220109            
0.277877192846            1693.48793893            
0.287970783515            1620.03061325            
0.29861393153             1551.26323399            
0.309878838816            1484.74183159            
0.321855478947            1419.04191656            
0.334657871959            1355.54929398            
0.348433355437            1294.46310413            
0.363376712012            1234.0498833             
0.379752479391            1174.37644809            
0.397931679483            1115.22746416            
0.418455314923            1055.48583219            
0.442150654068            994.564558051            
0.470359095473            931.00963728             
0.505418407832            862.933845222            
0.551765309865            787.12573182             
0.618538664798            698.499158988            
0.72432828144             591.178986624            
0.892340407823            470.373603953            
1.12167746599             359.508509033            
1.41207697306             267.120654477            
1.77769947344             192.184100809            
2.23799104159             133.520209402            
2.81746379363             89.6543437544            
3.54697676661             58.4010607705            
4.46537918653             37.0865699031            
5.62157933122             23.0716799296            
7.07714907448             14.1228169818            
