z=0 k                     pk_nl                    
1.71341105412e-07         2.09767363028            
2.15705671688e-07         2.61660350467            
2.71557351556e-07         3.26390807504            
3.41870450633e-07         4.07134512481            
4.30389397843e-07         5.07852878948            
5.41828149912e-07         6.33487308861            
6.82121226749e-07         7.90201625555            
8.58739746279e-07         9.85684480646            
1.08108928871e-06         12.295265714             
1.36101077797e-06         15.3369117549            
1.71341105412e-06         19.1310108825            
2.15705671688e-06         23.8637075856            
2.71557351556e-06         29.767195431             
3.41870450633e-06         37.1311088459            
4.30389397843e-06         46.3167330399            
5.41828149912e-06         57.7747292276            
6.82121226749e-06         72.0672447783            
8.58739746279e-06         89.8954930534            
1.08108928871e-05         112.13415604             
1.36101077797e-05         139.874297627            
1.71341105412e-05         174.476892927            
2.15705671688e-05         217.638632523            
2.71557351556e-05         271.476842628            
3.41870450633e-05         338.63181313             
4.30389397843e-05         422.395974392            
5.41828149912e-05         526.874443893            
6.82121226749e-05         657.18422284             
8.58739746279e-05         819.701041609            
0.000108108928871         1022.3638372             
0.000136101077797         1275.04814037            
0.000171341105412         1590.01941597            
0.000215705671688         1982.4755202             
0.000271557351556         2471.18172113            
0.000341870450633         3079.1911105             
0.000430389397843         3834.6277089             
0.000541828149912         4771.48994301            
0.000682121226749         5930.3974929             
0.000858739746279         7359.10155729            
0.00108108928871          9112.31731506            
0.00136101077797          11249.9770134            
0.00171341105412          13835.1836577            
0.00215705671688          16926.9843201            
0.00271557351556          20571.25694              
0.00341870450633          24783.2238092            
0.00430389397843          29363.0011248            
0.00541828149912          34452.5575605            
0.00682121226749          39700.8707668            
0.00858739746279          44714.8689403            
0.0108108928871           48915.3817949            
0.0136101077789           51557.410888             
0.0171341083557           51858.1789357            
0.0215697573856           49377.6573101            
0.027093459377            44614.4876477            
0.0330029479225           39821.5484307            
0.0373903463975           37059.3045386            
0.0407405059369           35386.3652841            
0.0436095176753           34163.0200582            
0.0462234403932           33141.9956641            
0.0486907103249           32204.8139451            
0.0510719368631           31284.318082             
0.0534049180827           30342.8218822            
0.0557152349231           29360.4712302            
0.0580213517235           28331.7805917            
0.0603373203607           27263.6371618            
0.0626743243926           26168.1799708            
0.0650416140974           25067.7284729            
0.0674471001313           23986.8786114            
0.0698977453484           22950.8067644            
0.0723998318198           21984.8533389            
0.0749591476825           21107.9062885            
0.0775811207488           20332.6543145            
0.080270915719            19662.1454378            
0.083033505861            19089.8615932            
0.0858737263723           18598.978171             
0.0887963143453           18162.8996108            
0.0918059387901           17749.0233076            
0.0949072232029           17322.2533482            
0.0981047625408           16850.9456537            
0.101403136035            16313.1903711            
0.104806917               15704.882021             
0.108320680601            15039.7994778            
0.11194901043             14349.0061682            
0.115696504659            13671.8888046            
0.11956778248             13049.7728733            
0.123567491529            12512.0656238            
0.12770031695             12069.4974043            
0.131970992766            11710.539676             
0.136384316188            11402.5800203            
0.140945165522            11104.4594276            
0.145658522293            10774.2716524            
0.150529498245            10384.2725688            
0.155563367871            9941.2859518             
0.160765607165            9479.77666739            
0.166141939338            9043.53191658            
0.171698388331            8664.5942656             
0.177441341089            8351.92415061            
0.183377619745            8089.50066328            
0.189514565108            7841.37146658            
0.195860133246            7573.40880348            
0.202423007372            7273.97434454            
0.209212727918            6959.14245736            
0.216239844506            6659.17725815            
0.223516094607            6397.78313493            
0.231054615171            6171.85219007            
0.238870195468            5958.99407593            
0.246979581983            5738.3999501             
0.255401849853            5506.77430307            
0.264158860245            5280.07710184            
0.273275830023            5072.57093475            
0.2827820499              4883.74917446            
0.292711801426            4699.66283869            
0.303105544041            4513.35211476            
0.314011474597            4330.23664758            
0.325487609423            4157.63413352            
0.337604613583            3993.14332651            
0.350449721616            3831.13283915            
0.364132291469            3671.09066371            
0.37879186965             3516.39344165            
0.394610239184            3365.4543648             
0.411830012651            3215.24595954            
0.430784429988            3066.76933787            
0.451947269335            2918.28780082            
0.47602090614             2767.71806717            
0.504101494525            2613.00807236            
0.538011752431            2450.19168147            
0.581026562209            2273.23861678            
0.639569509792            2071.73708337            
0.727094468503            1828.07246843            
0.868673596242            1522.75549874            
1.082935869               1179.69755561            
1.36282147736             863.84800775             
1.71568533078             603.533297321            
2.15991985216             405.59740319             
2.71917798932             264.533789798            
3.42324226995             168.747127691            
4.30960668436             105.934855024            
5.42547336978             65.7494552919            
6.83026629623             40.480210832             
8.59879580965             24.7807600144            
