z=2 k                     pk_nl                    
1.20812712542e-07         0.874405327458           
1.52094193887e-07         1.09071879024            
1.91475245671e-07         1.36054463762            
2.41053052505e-07         1.69712095136            
3.03467813389e-07         2.1169606964             
3.82043341936e-07         2.64066187299            
4.80964071571e-07         3.29391808705            
6.0549789186e-07          4.10877911906            
7.6227668285e-07          5.12522333678            
9.59649486859e-07         6.39311909711            
1.20812712542e-06         7.97467136633            
1.52094193887e-06         9.94747359386            
1.91475245671e-06         12.4083145694            
2.41053052505e-06         15.4779270333            
3.03467813389e-06         19.3069110161            
3.82043341936e-06         24.0831225124            
4.80964071571e-06         30.0408899934            
6.0549789186e-06          37.472510931             
7.6227668285e-06          46.7425923726            
9.59649486859e-06         58.3059391386            
1.20812712542e-05         72.7298672639            
1.52094193887e-05         90.7214738802            
1.91475245671e-05         113.163311347            
2.41053052505e-05         141.15575964             
3.03467813389e-05         176.07084128             
3.82043341936e-05         219.618919815            
4.80964071571e-05         273.931342924            
6.0549789186e-05          341.662530788            
7.6227668285e-05          426.115287817            
9.59649486859e-05         531.393242739            
0.000120812712542         662.583387421            
0.000152094193887         825.969203252            
0.000191475245671         1029.26899961            
0.000241053052505         1281.88262693            
0.000303467813389         1595.1102665             
0.000382043341936         1982.27946467            
0.000480964071571         2458.69000416            
0.00060549789186          3041.28264599            
0.00076227668285          3747.96118899            
0.000959649486859         4596.41602656            
0.00120812712542          5601.84811539            
0.00152094193887          6772.99552137            
0.00191475245671          8106.93527228            
0.00241053052505          9582.94527404            
0.00303467813389          11154.9254102            
0.00382043341936          12739.8142714            
0.00480964071571          14227.2802208            
0.0060549789186           15453.0100434            
0.0076227668285           16217.9715434            
0.00959649486859          16299.7353586            
0.0120812712368           15504.5800763            
0.0152093989896           13779.1760089            
0.0191435051928           11375.7775398            
0.0239229786883           8983.61997391            
0.0283515130629           7527.58576683            
0.0315203250162           6848.93952448            
0.0340660842722           6441.88387213            
0.0363079379229           6137.5612912             
0.038382362755            5872.16536937            
0.0403591328329           5616.31162215            
0.0422790635162           5355.82367116            
0.0441684741558           5084.9763994             
0.0460456455176           4803.46220673            
0.0479240540409           4514.71401106            
0.0498141391199           4224.59125603            
0.0517243364811           3940.28147096            
0.0536617159541           3669.25684145            
0.0556323927292           3418.37816412            
0.0576418022902           3193.09271019            
0.0596948897708           2996.92313041            
0.0617962436166           2831.00938241            
0.0639501918374           2694.08773865            
0.0661608724244           2582.46225869            
0.0684322854824           2490.32822977            
0.0707683321449           2410.24963457            
0.0731728437605           2333.97562495            
0.0756496038289           2253.53183756            
0.0782023644923           2162.59516276            
0.0808348589474           2057.80545037            
0.0835508108488           1939.65948958            
0.0863539415772           1812.56310004            
0.089247976119            1683.78426582            
0.0922366482156           1561.58397905            
0.0953237053919           1453.20493804            
0.0985129144345           1362.96587901            
0.101808067873            1291.38422211            
0.105212992003            1235.06253799            
0.108731556978            1187.52285399            
0.112367689501            1141.01573064            
0.116125388624            1089.14486939            
0.120008745192            1028.88542253            
0.124021965446            961.851022044            
0.128169399335            893.545317518            
0.132455574119            830.797013541            
0.136885233874            777.887828682            
0.141463385636            734.908738123            
0.146195352994            698.887172952            
0.151086838153            665.345437586            
0.15614399371             630.041401599            
0.161373505702            591.516654596            
0.166782689938            552.107951029            
0.172379604167            515.438670545            
0.178173179425            483.767051861            
0.184173374866            456.805467936            
0.190391361742            431.78325182             
0.196839743957            406.433538934            
0.203532825039            380.685961833            
0.210486934661            355.900223479            
0.217720832431            333.655260505            
0.225256213057            313.61975053             
0.233118346211            294.563664318            
0.24133689771             275.674536088            
0.249946998325            257.612624066            
0.258990656279            240.83825893             
0.268518655244            225.158473598            
0.278593152003            210.084236459            
0.289291305103            195.571011812            
0.300710461506            181.811861282            
0.312975765855            168.7399914              
0.326251661624            156.078103363            
0.340759882924            143.898842623            
0.356808749157            132.115644658            
0.374843154891            120.593171388            
0.39553472625             109.254374835            
0.419955351131            97.9313361127            
0.44993718601             86.4528514358            
0.488881022658            74.549879218             
0.543669474836            61.8782608703            
0.628646776601            48.2855148839            
0.76593403779             34.9243947097            
0.960921893911            24.5473847038            
1.2096396677              17.4983263411            
1.52284562522             12.6628168185            
1.91714905542             9.2466883389             
2.41354766406             6.7647260605             
3.03847648686             4.92139755152            
3.82521526245             3.53525661078            
4.81566069948             2.49215548563            
6.06255762916             1.71604277354            
