k                         pk_lin                   
1.36476147029e-07         3.51648867086            
1.71813289599e-07         4.40128227263            
2.1630011636e-07          5.50870128032            
2.7230571306e-07          6.89476109825            
3.42812581948e-07         8.62957132414            
4.31575470897e-07         10.8008820287            
5.43321327419e-07         13.5185223248            
6.84001025858e-07         16.9199557369            
8.61106273146e-07         21.1772333736            
1.08406856952e-06         26.5056966067            
1.36476147029e-06         33.1748694558            
1.71813289599e-06         41.5220916372            
2.1630011636e-06          51.9695818615            
2.7230571306e-06          65.0457944764            
3.42812581948e-06         81.4121497135            
4.31575470897e-06         101.896489609            
5.43321327419e-06         127.534951862            
6.84001025858e-06         159.624379689            
8.61106273146e-06         199.787918677            
1.08406856952e-05         250.057118639            
1.36476147029e-05         312.974767902            
1.71813289599e-05         391.720577972            
2.1630011636e-05          490.277383107            
2.7230571306e-05          613.626507888            
3.42812581948e-05         768.001690251            
4.31575470897e-05         961.198975589            
5.43321327419e-05         1202.96618597            
6.84001025858e-05         1505.48406326            
8.61106273146e-05         1883.95919525            
0.000108406856952         2357.34810662            
0.000136476147029         2949.22883932            
0.000171813289599         3688.82740969            
0.00021630011636          4612.18644754            
0.00027230571306          5763.4299708             
0.000342812581948         7196.03281053            
0.000431575470897         8973.95428984            
0.000543321327419         11172.4149898            
0.000684001025858         13877.8309497            
0.000861106273146         17185.8377062            
0.00108406856952          21196.0920954            
0.00136476147029          26002.8567826            
0.00171813289599          31679.2636737            
0.0021630011636           38254.681713             
0.0027230571306           45684.1470701            
0.00342812581948          53809.3632088            
0.00431575470897          62315.699611             
0.00543321327419          70696.1288383            
0.00684001025858          78213.1994557            
0.00861106273146          83900.2004759            
0.0108406856951           86645.6850933            
0.0136476144378           85406.1532644            
0.0171811684166           79745.9658683            
0.0216115669692           70549.7700242            
0.0267129863962           60909.3713159            
0.0308189096877           54847.1596614            
0.0338376992226           51216.5725645            
0.0363586032173           48536.091055             
0.0386244544153           46282.6729852            
0.040745981664            44233.0590791            
0.0427828177482           42281.5161693            
0.0447711661316           40376.9918523            
0.0467350316334           38499.9026603            
0.0486914585764           36648.4965349            
0.0506532419429           34833.0410471            
0.0526304468402           33072.9269681            
0.0546313149795           31387.0571544            
0.0566628332722           29797.4911176            
0.058731105388            28319.5215521            
0.0608416028899           26963.9425102            
0.0629993397778           25733.4775329            
0.0652089966109           24621.3859968            
0.0674750104237           23613.0523488            
0.0698016408073           22685.6046998            
0.0721930189917           21811.4903168            
0.074653184557            20961.9496308            
0.0771861129959           20110.4185121            
0.0797957364322           19237.8087873            
0.0824859591992           18335.6614056            
0.0852606695802           17408.1043039            
0.0881237487464           16471.4992429            
0.0910790777514           15551.1210501            
0.0941305433227           14673.8982711            
0.0972820431187           13863.1493636            
0.100537491068            13131.6232653            
0.103900823379            12477.5386147            
0.107376005794            11886.5371677            
0.11096704264             11335.2224199            
0.11467798823             10797.5966849            
0.118512961159            10253.917747             
0.122476162035            9698.50597517            
0.126571895194            9137.98823053            
0.130804594947            8592.67048956            
0.135178856948            8082.35078016            
0.139699475285            7618.46248871            
0.144371485985            7200.21180797            
0.149200217715            6812.84580418            
0.154191350599            6439.67748611            
0.159350984282            6073.30059892            
0.164685716642            5713.43775094            
0.170202734927            5364.77974116            
0.175909921587            5036.72825469            
0.181815977731            4734.77656019            
0.187930568006            4454.41550999            
0.194264491825            4188.47970085            
0.200829887448            3931.96888469            
0.207640477423            3684.04790617            
0.214711866731            3449.77000091            
0.222061908816            3230.17004614            
0.229711160008            3023.98496616            
0.237683450442            2827.89539483            
0.246006610434            2639.87200771            
0.254713407125            2461.36851582            
0.263842769884            2292.98034965            
0.273441418811            2133.09438599            
0.283566066518            1980.49730503            
0.294286452198            1834.97955167            
0.305689612457            1696.60248521            
0.317886038927            1564.18600618            
0.331018801603            1437.21596719            
0.345277495944            1315.19355757            
0.360920350398            1197.51032612            
0.378310781558            1083.26217391            
0.39798091619             971.667192116            
0.420748631207            861.666236071            
0.447948521721            751.80792846             
0.481924497937            640.369455012            
0.527163312716            524.934895742            
0.59295939178             403.263757349            
0.69792341557             278.351129628            
0.862944357247            170.29423473             
1.08520542318             99.1899474716            
1.36617413757             57.0914053278            
1.71991128324             32.582667859             
2.16524002048             18.4538852395            
2.72587568442             10.3789159011            
3.43167416851             5.800700171              
4.32022181573             3.22348866905            
5.43883702841             1.78182384704            
6.84709014568             0.980209359481           
