z=2 k                     pk_nl                    
1.56700796687e-07         0.350851357345           
1.97274614998e-07         0.437646199101           
2.48354025923e-07         0.54591265383            
3.12659194355e-07         0.680962444604           
3.93614605005e-07         0.849421327218           
4.95531428694e-07         1.05955416022            
6.23837107926e-07         1.3216703919             
7.85364387988e-07         1.64862985812            
9.88715185557e-07         2.05647370611            
1.24471867212e-06         2.56521139848            
1.56700796687e-06         3.19980240901            
1.97274614998e-06         3.99138077383            
2.48354025923e-06         4.97878257635            
3.12659194355e-06         6.21045130673            
3.93614605005e-06         7.74681457603            
4.95531428694e-06         9.66324879003            
6.23837107926e-06         12.0537772347            
7.85364387988e-06         15.0356830069            
9.88715185557e-06         18.7552631082            
1.24471867212e-05         23.3950060065            
1.56700796687e-05         29.1825448081            
1.97274614998e-05         36.4016889841            
2.48354025923e-05         45.4065883061            
3.12659194355e-05         56.6388795655            
3.93614605005e-05         70.6493155445            
4.95531428694e-05         88.1246401045            
6.23837107926e-05         109.920970884            
7.85364387988e-05         137.105207668            
9.88715185557e-05         171.006190569            
0.000124471867212         213.277579227            
0.000156700796687         265.97444472             
0.000197274614998         331.645266647            
0.000248354025923         413.439955982            
0.000312659194355         515.232091232            
0.000393614605005         641.7489909              
0.000495531428694         798.696078891            
0.000623837107926         992.853287024            
0.000785364387988         1232.11502814            
0.000988715185557         1525.441078              
0.00124471867212          1882.615164              
0.00156700796687          2313.80099928            
0.00197274614998          2828.38142827            
0.00248354025923          3433.19161944            
0.00312659194355          4129.9778919             
0.00393614605005          4907.60805667            
0.00495531428694          5752.3412869             
0.00623837107926          6621.73017049            
0.00785364387988          7450.36852113            
0.00988715185557          8142.96289651            
0.0124471867211           8575.54151932            
0.0156700791926           8615.68755072            
0.0197272047077           8179.3581191             
0.0248085550667           7329.1107286             
0.0305764424527           6403.33976729            
0.0351173844659           5837.77610936            
0.0384835263223           5508.47600691            
0.0413120082048           5272.85345176            
0.0438627522691           5078.49676782            
0.0462556957003           4901.9011723             
0.0485560061211           4730.83821609            
0.0508035005465           4558.70633092            
0.0530247078834           4382.3226246             
0.0552385375766           4200.8741516             
0.0574592303207           4015.31732775            
0.0596980191036           3827.91536543            
0.0619641236333           3641.80164925            
0.0642653758797           3460.57109918            
0.0666086298029           3287.82718481            
0.0690000388236           3126.78712773            
0.0714452489775           2979.87610101            
0.0739495364526           2848.44491713            
0.0765179073257           2732.54237067            
0.079155170918            2630.85844097            
0.0818659943111           2540.77942003            
0.0846549431356           2458.62135006            
0.0875265121988           2380.02751506            
0.0904851485087           2300.58479247            
0.0935352685852           2216.56318123            
0.0966812715127           2125.67489522            
0.0999275488862           2027.64411854            
0.103278492616            1924.36903632            
0.106738501422            1819.5452385             
0.110311986765            1717.8157182             
0.114003378922            1623.68273953            
0.117817133851            1540.34168222            
0.121757741516            1468.79084638            
0.125829736275            1407.56580373            
0.130037709971            1353.03891654            
0.134386328342            1300.63189294            
0.138880351346            1246.25679943            
0.143524658048            1187.18788053            
0.148324276661            1123.93614512            
0.153284420437            1059.84404004            
0.158410530071            999.273015063            
0.163708323422            945.327069774            
0.169183853435            898.795925743            
0.174843575319            858.18160258             
0.180694424281            820.195813892            
0.186743905424            781.536101914            
0.193000197844            741.002908929            
0.199472275552            699.89480283             
0.206170048571            660.8000232              
0.213104528584            625.858452688            
0.220288024825            594.995444178            
0.227734377653            566.214994933            
0.235459239668            537.62957148             
0.243480417391            508.747198134            
0.25181829104             480.796700098            
0.260496336066            455.061182372            
0.269541778892            431.549627885            
0.2789864319              409.139073529            
0.288867771086            387.025093612            
0.29923034728             365.602293282            
0.31012766357             345.48717382             
0.32162471654             326.531669142            
0.333801502611            308.220688708            
0.346757960739            290.398746521            
0.360621110325            273.345648511            
0.37555564668             256.981901906            
0.391780173355            240.975273258            
0.409592996158            225.390916658            
0.429414898665            210.110666524            
0.451863729469            194.936384539            
0.477892388124            179.745238957            
0.509062411297            164.247389324            
0.548130444067            148.096847486            
0.600403233653            130.745972178            
0.676910047687            111.487446684            
0.799455236178            90.0907424702            
0.990644953428            69.1686714823            
1.24607746358             52.468691775             
1.56870329428             39.6948685775            
1.97488040002             29.7354018104            
2.48622712082             21.8981661534            
3.12997450189             15.7636238401            
3.9404044387              11.0457796702            
4.96067528063             7.51381153063            
6.24512017044             4.95785219436            
7.86214048227             3.17817888847            
