k                         pk_lin                   
6.6993868796e-06          40.9167883014            
8.43402838617e-06         51.2332064387            
1.06178126591e-05         64.1507203024            
1.33670341743e-05         80.3251484998            
1.68280990023e-05         100.577099272            
2.11853214662e-05         125.934590763            
2.66707395508e-05         157.684351251            
3.35764717718e-05         197.43692116             
4.2270273552e-05          247.207807563            
5.3215121538e-05          309.51844955             
6.6993868796e-05          387.521633205            
8.43402838617e-05         485.156356061            
0.000106178126591         607.337650261            
0.000133670341743         760.186199331            
0.000168280990023         951.300483716            
0.000211853214662         1190.06869542            
0.000266707395508         1488.00694023            
0.000335764717718         1859.09244304            
0.00042270273552          2320.0372438             
0.00053215121538          2890.42756361            
0.00066993868796          3592.64493411            
0.000843402838617         4451.43961891            
0.00106178126591          5492.76316521            
0.00133670341743          6741.19497929            
0.00168280990023          8215.83760457            
0.00211853214662          9924.18714879            
0.00266707395508          11854.0827646            
0.00335764717718          13963.1576218            
0.0042270273552           16166.5521966            
0.0053215121538           18324.8161969            
0.0066993868796           20230.5852169            
0.00843402838617          21607.0079529            
0.0106178126591           22120.9219465            
0.0133670341036           21452.5895914            
0.0168280392656           19461.1265686            
0.0211763183516           16445.1285706            
0.0263474291301           13394.2413952            
0.0308095383473           11597.5468847            
0.0340289412259           10711.2770496            
0.0366672727218           10152.5723962            
0.0390151671355           9724.49492654            
0.041200795645            9346.86136528            
0.04329141903             8980.46420469            
0.0453271212177           8605.14477182            
0.0473341111239           8212.03243358            
0.0493307927698           7799.57217348            
0.0513308557637           7372.1134798             
0.0533449854494           6937.23724042            
0.0553818728893           6505.30426022            
0.0574488432278           6087.61446692            
0.059552263561            5695.04689671            
0.0616978170893           5337.07328007            
0.0638906927887           5020.31884801            
0.0661357197884           4748.11523402            
0.0684374644242           4520.07994647            
0.0708003014038           4332.26790273            
0.0732284665799           4176.77642043            
0.0757260963831           4042.9653909             
0.078297257414            3918.29681557            
0.0809459686849           3789.97304004            
0.0836762183429           3647.00004799            
0.0864919762631           3482.71679114            
0.0893972036094           3295.86815127            
0.0923958602664           3091.82053143            
0.0954919109162           2881.08246619            
0.0986893304521           2676.80135661            
0.101992109368            2491.53715558            
0.105404259725            2334.10233489            
0.108929822288            2207.31855572            
0.112572875392            2107.45241241            
0.116337546109            2024.90844847            
0.120228024272            1947.05660622            
0.124248579903            1862.72416471            
0.128403584604            1764.09640381            
0.132697537483            1651.88167928            
0.137135096184            1534.7040075             
0.141721113644            1424.28651976            
0.146460681278            1329.16426041            
0.151359179337            1251.84637491            
0.156422335377            1188.86597445            
0.161656291945            1132.15258691            
0.167067684838            1072.86090512            
0.172663733698            1007.18648168            
0.178452347142            938.072392905            
0.184442245286            872.052777517            
0.190643103364            814.902996012            
0.197065721239            767.097865213            
0.20372222512             723.899483491            
0.210626309762            680.479582811            
0.217793532127            635.223545362            
0.225241671224            590.813395684            
0.232991173925            550.729054878            
0.241065713877            515.32105652             
0.249492900948            482.146391612            
0.258305193814            449.008597777            
0.267541090705            416.735133456            
0.277246707295            386.800184145            
0.287477903259            359.167419751            
0.298303202347            332.738641682            
0.309807886477            306.987090381            
0.322099872115            282.598874452            
0.335318372445            259.646377277            
0.349647061626            237.37078954             
0.365334799034            215.941310482            
0.382729623567            195.312836341            
0.402337270608            175.148591995            
0.424927796654            155.399660697            
0.451743285423            135.767115445            
0.484934571967            115.973545142            
0.528554085538            95.6097944916            
0.590904710786            74.2666406028            
0.689050807499            52.2030128201            
0.846028074201            32.3524987143            
1.06294340729             18.8274797971            
1.33812210463             10.8082073536            
1.68459573924             6.15384709557            
2.12078038462             3.47812418498            
2.66990431903             1.95270056007            
3.36121039429             1.08962821702            
4.23151317976             0.604654262748           
5.32715947234             0.333809253349           
6.70649643241             0.183427883072           
