k                         pk_lin                   
1.43105003198e-07         2.32418811501            
1.8015852508e-07          2.89535137186            
2.26806145375e-07         3.60687653139            
2.85532019963e-07         4.49325717048            
3.59463515813e-07         5.59746357391            
4.5253775467e-07          6.97302586354            
5.6971127915e-07          8.68662905111            
7.17224006708e-07         10.8213458186            
9.02931527993e-07         13.4806637462            
1.1367234457e-06          16.7935022209            
1.43105003198e-06         20.9204622379            
1.8015852508e-06          26.061612074             
2.26806145375e-06         32.4661862714            
2.85532019963e-06         40.4446681201            
3.59463515813e-06         50.3838413809            
4.5253775467e-06          62.7655409302            
5.6971127915e-06          78.1900113268            
7.17224006708e-06         97.4050056875            
9.02931527993e-06         121.342035536            
1.1367234457e-05          151.16152896             
1.43105003198e-05         188.309124179            
1.8015852508e-05          234.584243769            
2.26806145375e-05         292.230033559            
2.85532019963e-05         364.039500702            
3.59463515813e-05         453.490801447            
4.5253775467e-05          564.914341924            
5.6971127915e-05          703.699846871            
7.17224006708e-05         876.551980147            
9.02931527993e-05         1091.80423464            
0.00011367234457          1359.80132695            
0.000143105003198         1693.35882746            
0.00018015852508          2108.30445589            
0.000226806145375         2624.09527165            
0.000285532019963         3264.48679866            
0.000359463515813         4058.20373821            
0.00045253775467          5039.53264881            
0.00056971127915          6248.72831466            
0.000717224006708         7732.05114378            
0.000902931527993         9540.97978516            
0.0011367234457           11729.5711186            
0.00143105003198          14349.9737944            
0.0018015852508           17444.4405978            
0.00226806145375          21033.1915036            
0.00285532019963          25098.2770416            
0.00359463515813          29561.5767854            
0.0045253775467           34257.2904234            
0.0056971127915           38908.3186239            
0.00717224006708          43087.4597485            
0.00902931527993          46212.0526149            
0.011367234457            47569.5036589            
0.0143105001479           46458.255406             
0.0180157347396           42541.2130735            
0.0226656488688           36422.8826758            
0.0280923081922           30242.3042651            
0.0325708255931           26649.549904             
0.0358374570062           24778.1235534            
0.0385467623299           23546.5067055            
0.040973140163            22581.5659283            
0.0432401488319           21723.5299098            
0.0454136970257           20894.0874958            
0.0475335247547           20050.4504534            
0.0496258454843           19172.3160386            
0.0517091951136           18256.0730364            
0.0537974408721           17308.9248348            
0.0559014597023           16344.8033867            
0.0580301357928           15385.4886052            
0.0601909843884           14453.8848259            
0.0623905584132           13572.7937256            
0.0646347227383           12762.2904582            
0.0669288444779           12037.6156759            
0.069277928127            11406.9762563            
0.0716867133474           10870.6002877            
0.0741597467732           10421.0430391            
0.0767014353123           10042.507671             
0.0793160859997           9712.87660737            
0.0820079359137           9406.07162826            
0.0847811746634           9093.8673499             
0.0876399612963           8753.40146296            
0.0905884370364           8368.36959795            
0.0936307349717           7935.46099176            
0.0967709876144           7465.33960503            
0.100013333131            6978.91936453            
0.103361920959            6504.99544652            
0.106820917461            6070.68112816            
0.110394512266            5696.3377892             
0.114086925879            5389.61540526            
0.117902419174            5143.34568391            
0.121845305352            4937.35656494            
0.125919964936            4744.82303996            
0.130130864389            4539.93391277            
0.134482578938            4304.25428509            
0.13897982018             4038.42287802            
0.143627469094            3760.71983424            
0.148430615115            3496.96261042            
0.153394601972            3266.9439326             
0.15852508114             3077.66070467            
0.163828073854            2922.5399996             
0.169310042885            2783.10901534            
0.174977975543            2638.67394883            
0.180839479771            2480.06549067            
0.186902895699            2312.88502272            
0.193177425743            2152.24396094            
0.199673287191            2012.26491838            
0.206401892475            1894.48995126            
0.213376063872            1788.4622719             
0.220610291587            1682.38055322            
0.228121047017            1571.73143627            
0.235927167062            1462.77048486            
0.244050330894            1363.88531978            
0.252515658441            1276.62364715            
0.261352471188            1195.00174909            
0.270595272292            1113.58220916            
0.280285027573            1033.80388551            
0.290470866034            959.72849475             
0.301212376235            891.466310209            
0.312582766482            826.148738969            
0.324673306512            762.322649891            
0.337599720557            701.804384129            
0.351511641158            644.84391941             
0.366607029185            589.474384745            
0.383154971658            536.127897632            
0.401533263774            484.742107516            
0.422293481588            434.399712131            
0.446280373418            385.038204559            
0.474866313872            335.81534892             
0.510448659895            286.066947886            
0.557589170014            234.720210276            
0.625701282499            180.792259715            
0.73384966225             125.360051295            
0.905111726013            76.7999283546            
1.13790066643             44.5526239957            
1.43250468804             25.5243235946            
1.80341646186             14.4993103665            
2.27036681184             8.1739059232             
2.85822247352             4.57632387565            
3.59828890448             2.54589627527            
4.52997734082             1.40825061596            
5.70290358922             0.774873654605           
7.17953024947             0.424304634103           
