z=1 k                     pk_nl                    
7.05079775222e-06         71.526370363             
8.87642846369e-06         88.8333800716            
1.11747613589e-05         110.328112204            
1.40681910455e-05         137.023856715            
1.77108032051e-05         170.178158455            
2.22965802182e-05         211.353726104            
2.80697314328e-05         262.490568653            
3.5337698203e-05          325.997210596            
4.44875262621e-05         404.863222761            
5.60064773192e-05         502.7981711              
7.05079775222e-05         624.402586107            
8.87642846369e-05         775.377167374            
0.000111747613589         962.776648675            
0.000140681910455         1195.31354782            
0.000177108032051         1483.71370436            
0.000222965802182         1841.11782576            
0.000280697314328         2283.5092757             
0.00035337698203          2830.12691483            
0.000444875262621         3503.79676975            
0.000560064773192         4331.09705189            
0.000705079775222         5342.24890245            
0.000887642846369         6570.50130375            
0.00111747613589          8050.3070968             
0.00140681910455          9814.0197359             
0.00177108032051          11886.3100117            
0.00222965802182          14275.9788618            
0.00280697314328          16965.193329             
0.0035337698203           19867.4197249            
0.00444875262621          22909.6111977            
0.00560064773192          25879.2995943            
0.00705079775222          28491.844337             
0.00887642846369          30363.8004091            
0.0111747613589           31034.0968423            
0.0140681909127           30066.9496938            
0.0177107064238           27277.793679             
0.0222836473543           23104.1825163            
0.0276527982147           18958.3824681            
0.0321414640551           16566.2136069            
0.0354037928258           15348.3524679            
0.0381001402253           14560.7657863            
0.0405104725365           13950.8741107            
0.0427600748361           13412.7892697            
0.0449154570927           12894.1311368            
0.0470165843511           12367.9398397            
0.0490897503628           11820.8661509            
0.0511535096247           11250.9492522            
0.0532217197155           10662.6678642            
0.0553052343347           10065.1513444            
0.057412907665            9471.9480794             
0.0595522215034           8897.37202902            
0.0617296935405           8355.49614144            
0.0639511524626           7858.91641384            
0.0662219286657           7416.57400551            
0.068546989595            7033.24422158            
0.0709310376241           6708.86669705            
0.0733785818968           6438.36794123            
0.0758939916417           6212.02039748            
0.0784815360265           6016.01401863            
0.0811454140732           5834.13710391            
0.0838897771439           5649.76746343            
0.0867187458474           5448.17378895            
0.0896364227744           5220.3027005             
0.0926469021779           4963.72616833            
0.0957542775186           4684.90749119            
0.0989626476684           4396.58379701            
0.102276122481            4115.79840549            
0.105698828388            3858.79270183            
0.109234914638            3637.63992516            
0.112888560794            3456.59233246            
0.116663986059            3311.57058632            
0.120565461035            3190.67394514            
0.124597322465            3078.10668968            
0.128763991554            2958.66852488            
0.133069996421            2821.67214248            
0.13751999929             2667.19618479            
0.142118828998            2505.85248831            
0.146871519489            2352.34004506            
0.151783354994            2218.120915              
0.156859922709            2107.29757283            
0.16210717393             2016.19877705            
0.167531494811            1934.4142093             
0.173139788192            1850.16470329            
0.178939568319            1758.14340135            
0.184939070807            1661.24464641            
0.191147380838            1567.85678254            
0.197574583506            1485.88301223            
0.204231941384            1416.33634146            
0.211132105952            1353.56542616            
0.218289371653            1291.03016012            
0.225719984178            1226.02835073            
0.233442518533            1161.92083913            
0.241478347868            1103.19197902            
0.249852231784            1050.81929757            
0.258593063847            1001.60906187            
0.267734834177            952.604831775            
0.27731788689             904.438489892            
0.287390588476            859.219153965            
0.298011579424            817.065944776            
0.309252870807            776.470420899            
0.321204193368            736.582092952            
0.333979252078            698.263527115            
0.347724966363            661.655512027            
0.362635548901            625.681257443            
0.378974735711            590.444815622            
0.397112377765            555.82980645             
0.417587687834            521.223202923            
0.441225042385            486.362808205            
0.469360840467            450.500536647            
0.504323478306            412.74917038             
0.550530480969            371.616807314            
0.617079138229            324.899264997            
0.722484073303            270.521496903            
0.889941988339            212.319331076            
1.11864137286             161.567517229            
1.40825428027             120.849014776            
1.77288698592             88.4371796166            
2.23193247876             63.0143862591            
2.80983651492             43.5755407737            
3.53737459162             29.2082900673            
4.45329076442             19.002622451             
5.60636090944             12.0412812827            
7.05799021658             7.46377617816            
