z=2 k                     pk_nl                    
6.6993868796e-06          17.9569646042            
8.43402838617e-06         22.3992216131            
1.06178126591e-05         27.940419772             
1.33670341743e-05         34.8524190046            
1.68280990023e-05         43.4741064572            
2.11853214662e-05         54.2284156541            
2.66707395508e-05         67.6427068535            
3.35764717718e-05         84.3745677595            
4.2270273552e-05          105.243829992            
5.3215121538e-05          131.272274454            
6.6993868796e-05          163.732761232            
8.43402838617e-05         204.209689923            
0.000106178126591         254.672848824            
0.000133670341743         317.566452028            
0.000168280990023         395.914296749            
0.000211853214662         493.439757248            
0.000266707395508         614.694856546            
0.000335764717718         765.184807179            
0.00042270273552          951.463012879            
0.00053215121538          1181.1594872             
0.00066993868796          1462.90108921            
0.000843402838617         1806.08561116            
0.00106178126591          2220.42112835            
0.00133670341743          2714.98568577            
0.00168280990023          3296.54077558            
0.00211853214662          3967.05306792            
0.00266707395508          4720.65105594            
0.00335764717718          5539.55103256            
0.0042270273552           6387.58550107            
0.0053215121538           7212.52942426            
0.0066993868796           7931.84358912            
0.00843402838617          8438.70500411            
0.0106178126591           8606.11064119            
0.0133670341036           8314.2212018             
0.0168280392656           7514.15301344            
0.0211763183516           6326.78374934            
0.0263474291301           5136.60463894            
0.0308095383473           4438.43495676            
0.0340289412259           4094.50211896            
0.0366672727218           3877.90869192            
0.0390151671355           3712.25799542            
0.041200795645            3566.49301218            
0.04329141903             3425.44902402            
0.0453271212177           3281.34908488            
0.0473341111239           3130.71535563            
0.0493307927698           2972.96239391            
0.0513308557637           2809.58840034            
0.0533449854494           2643.58347855            
0.0553818728893           2478.85405202            
0.0574488432278           2319.68868644            
0.059552263561            2170.22446109            
0.0616978170893           2034.00170067            
0.0638906927887           1913.55749219            
0.0661357197884           1810.16028845            
0.0684374644242           1723.6639933             
0.0708003014038           1652.47235707            
0.0732284665799           1593.64752317            
0.0757260963831           1543.12125278            
0.078297257414            1496.11386707            
0.0809459686849           1447.75199574            
0.0836762183429           1393.8577299             
0.0864919762631           1331.79871521            
0.0893972036094           1261.16432408            
0.0923958602664           1183.96587361            
0.0954919109162           1104.2105437             
0.0986893304521           1026.90383448            
0.101992109368            956.850395307            
0.105404259725            897.391042117            
0.108929822288            849.605401336            
0.112572875392            812.072843306            
0.116337546109            781.145203944            
0.120228024272            752.004754302            
0.124248579903            720.375070527            
0.128403584604            683.253604265            
0.132697537483            640.900690316            
0.137135096184            596.609615436            
0.141721113644            554.872470426            
0.146460681278            518.956971312            
0.151359179337            489.826628108            
0.156422335377            466.159991624            
0.161656291945            444.871224438            
0.167067684838            422.565104753            
0.172663733698            397.773457707            
0.178452347142            371.622730294            
0.184442245286            346.623225032            
0.190643103364            324.998958868            
0.197065721239            306.940316259            
0.20372222512             290.624600091            
0.210626309762            274.192026762            
0.217793532127            257.018922227            
0.225241671224            240.13838808             
0.232991173925            224.897788672            
0.241065713877            211.433334924            
0.249492900948            198.803159629            
0.258305193814            186.157780469            
0.267541090705            173.81841256             
0.277246707295            162.356173092            
0.287477903259            151.759046201            
0.298303202347            141.600844387            
0.309807886477            131.677773314            
0.322099872115            122.256756004            
0.335318372445            113.364760677            
0.349647061626            104.707124228            
0.365334799034            96.3479466972            
0.382729623567            88.2672940574            
0.402337270608            80.3299674526            
0.424927796654            72.5105380195            
0.451743285423            64.6825049877            
0.484934571967            56.7186357244            
0.528554085538            48.4257255844            
0.590904710786            39.5790277004            
0.689050807499            30.1692621328            
0.846028074201            21.2789709962            
1.06294340729             14.7216971438            
1.33812210463             10.3673853102            
1.68459573924             7.43409601196            
2.12078038462             5.40035212344            
2.66990431903             3.94783421886            
3.36121039429             2.88296481833            
4.23151317976             2.08763359389            
5.32715947234             1.48883252253            
6.70649643241             1.03983242166            
