z=2 k                     pk_nl                    
3.59000459547e-05         127.199370126            
4.51954801369e-05         158.699281584            
5.68977384426e-05         197.999895363            
7.1630008799e-05          247.032993298            
9.01768383241e-05         224.521579538            
0.000113525913322         219.462609816            
0.000142920657178         230.783725514            
0.000179926447191         256.384583638            
0.000226513976623         296.140162607            
0.000285164201297         351.238168173            
0.000359000459547         423.888968327            
0.000451954801369         517.221239703            
0.000568977384426         635.262345041            
0.00071630008799          782.941050626            
0.000901768383241         966.069263533            
0.00113525913322          1191.26324303            
0.00142920657178          1465.6922091             
0.00179926447191          1796.63786132            
0.00226513976623          2190.47491868            
0.00285164201297          2651.24457017            
0.00359000459547          3176.3184593             
0.00451954801369          3761.58006543            
0.00568977384426          4386.72914075            
0.0071630008799           5017.85177982            
0.00901768383241          5600.99649055            
0.0113525913322           6061.14901916            
0.0142920657004           6306.91574955            
0.017992623489            6254.2362002             
0.0226470657482           5877.43989551            
0.0283139503438           5287.30795296            
0.0336126852981           4795.97230347            
0.0374036817437           4508.9296153             
0.0404411279907           4310.26291241            
0.0431121699372           4149.8571533             
0.0455817400827           4006.81652412            
0.0479338705369           3871.16423561            
0.0502175967329           3737.07586419            
0.0524644811658           3602.01298684            
0.0546964151271           3464.86038606            
0.0569295178839           3325.80783637            
0.0591762637756           3185.93993778            
0.0614467243686           3047.01117598            
0.0637493342739           2911.11641378            
0.0660913845524           2780.43569828            
0.0684793523301           2657.04028711            
0.0709191276841           2542.38009449            
0.073416173719            2437.54574944            
0.0759756417959           2342.63576527            
0.0786024558075           2257.01128338            
0.0813013745572           2179.12836702            
0.0840770383149           2106.83494433            
0.0869340037329           2037.41287838            
0.0898767700876           1968.22172493            
0.0929097990066           1896.86292961            
0.0960375293163           1821.85458419            
0.0992643882871           1742.84502485            
0.10259480032             1660.83768138            
0.106033193964            1577.98627654            
0.109584008048            1497.09588181            
0.113251697658            1420.98888633            
0.117040740628            1351.75401105            
0.120955645216            1290.228682              
0.125000959594            1235.69143893            
0.12918128379             1186.06927919            
0.133501284701            1138.51934815            
0.137965714793            1090.43305411            
0.142579435117            1040.26920279            
0.147347443257            987.950335709            
0.152274906868            935.207415174            
0.157367203475            884.723614358            
0.162629967288            838.665592036            
0.168069143882            797.603956804            
0.173691053709            760.602910468            
0.17950246566             725.886249162            
0.185510682125            691.555917449            
0.191723637427            656.624216779            
0.198150011976            621.696017638            
0.204799365187            588.242099404            
0.211682291096            557.451440234            
0.218810601781            529.534373912            
0.226197545259            503.447157624            
0.233858066661            477.959765293            
0.241809124298            452.766996581            
0.250070076148            428.361570891            
0.258663157664            405.521791217            
0.26761407941             384.303765392            
0.276952783834            364.145414279            
0.286714416198            344.527426121            
0.296940587901            325.574264651            
0.307681045465            307.609610416            
0.318995912342            290.591209611            
0.330958755832            274.205047544            
0.343660869255            258.370968812            
0.357217389488            243.151514443            
0.371776266544            228.518900387            
0.387531811468            214.295699623            
0.404745873063            200.444269568            
0.423782286197            186.90521062             
0.44516559174             173.529168698            
0.469686800756            160.203730063            
0.498606658223            146.728051235            
0.534076617579            132.847255255            
0.580082568126            118.1649035              
0.644677793468            102.133394835            
0.744665827778            84.2619750244            
0.906339600368            65.5546519162            
1.13680315178             49.6378090068            
1.43103369021             37.6095937646            
1.80156401164             28.3964530507            
2.26803471465             21.1943867919            
2.8552865371              15.5296156379            
3.59459277951             11.1105176809            
4.52532419517             7.73138502411            
5.69704562591             5.22061087372            
7.17215551061             3.41970673322            
9.02920882964             2.17755289057            
